customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2501-XWWTZ,Female,1,No,Yes,33,No,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,103.82,1931.71,No
3716-UVSPD,Male,0,No,Yes,46,No,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.73,7302.39,No
6815-ABQFQ,Male,1,No,No,51,No,No,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,62.95,7609.59,No
7343-EOBEU,Male,1,Yes,Yes,38,No,No,No,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,103.17,184.69,No
3701-SFMUH,Female,1,No,Yes,72,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,58.02,3969.86,No
6103-LIANB,Female,0,No,Yes,67,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),54.58,7016.58,No
7319-VENRZ,Male,0,Yes,No,45,No,No phone service,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Mailed check,68.59,1145.25,No
5846-NEQVZ,Male,0,No,No,25,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.24,5925.59,No
6967-QIQRV,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,107.57,261.82,No
5781-RFZRP,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,62.44,6375.46,No
0939-YAPAF,Male,1,Yes,Yes,67,No,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,81.23,5186.43,Yes
0308-IVGOK,Male,1,No,Yes,68,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,No,Electronic check,50.06,621.45,No
7293-LSCDV,Female,1,No,No,0,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Electronic check,73.44,2234.78,No
7025-WCBNE,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),59.34,6393.24,No
5756-JYOJT,Female,1,Yes,Yes,27,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),86.51,1601.85,No
4710-FDUIZ,Female,1,Yes,No,43,No,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),52.72,2805.16,Yes
6030-REHUX,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),117.22,3415.99,No
9548-LIGTA,Female,0,Yes,Yes,62,No,Yes,No,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),76.31,3762.12,No
5150-LJNSR,Female,1,No,No,47,No,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),91.62,3407.03,No
8270-RKSAP,Male,1,No,No,43,No,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,81.95,6975.24,No
6522-YRBXD,Male,1,Yes,No,66,No,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),86.06,1878.04,No
2640-LYMOV,Female,0,No,No,33,No,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,81.49,1439.42,No
1218-VKFPE,Female,1,No,No,58,No,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),28.23,6826.85,Yes
3627-FHKBK,Female,1,No,Yes,45,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),101.19,6383.07,Yes
2865-TCHJW,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,33.17,2981.07,Yes
1423-BMPBQ,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),102.08,4154.72,No
2393-DIVAI,Female,1,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,66.14,8591.47,No
5192-EBGOV,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),103.82,2145.29,Yes
4568-KNYWR,Male,0,Yes,No,56,No,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,29.02,7959.94,No
8752-IMQOS,Female,0,Yes,No,52,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,One year,No,Mailed check,99.58,2703.54,No
0742-LAFQK,Male,1,No,Yes,39,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,35.96,5924.59,No
0795-LAFGP,Female,1,Yes,Yes,3,No,Yes,No,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,85.8,6330.67,No
0619-OLYUR,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),74.29,5683.79,No
5512-IDZEI,Female,0,No,No,18,Yes,No phone service,No,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),92.69,6170.79,No
0459-SPZHJ,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.71,6392.75,No
0215-BQKGS,Female,0,Yes,Yes,4,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,79.32,6205.2,No
9244-ZVAPM,Male,0,No,No,72,No,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,31.92,6499.98,No
0719-SYFRB,Female,0,No,Yes,60,No,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,One year,No,Bank transfer (automatic),34.32,716.69,Yes
8208-EUMTE,Female,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Electronic check,81.58,5158.54,No
5172-MIGPM,Female,1,Yes,No,57,No,Yes,DSL,No internet service,No,No,No internet service,Yes,No,One year,No,Electronic check,57.56,2734.64,No
1710-RCXUS,Female,0,Yes,No,18,No,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),114.32,8363.24,No
0374-FIUCA,Female,1,Yes,No,24,No,No phone service,DSL,No,No,No internet service,No,No internet service,No internet service,One year,No,Electronic check,69.34,364.0,No
5839-SUYVZ,Female,1,Yes,Yes,28,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,46.61,3918.05,No
5173-ZXXXL,Female,1,Yes,Yes,50,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,86.41,233.26,No
1096-ADRUX,Male,1,No,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,67.09,5239.05,No
2001-MCUUW,Male,1,No,Yes,68,No,No phone service,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),118.28,1442.04,No
2731-GJRDG,Male,1,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,No internet service,One year,No,Mailed check,44.39,3617.36,No
4723-BEGSG,Female,0,Yes,Yes,60,Yes,No,No,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),98.01,3330.74,No
6516-NKQBO,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,55.51,8612.59,No
8672-OAUPW,Female,1,No,No,27,Yes,No,DSL,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,27.81,8262.83,No
8207-DMRVL,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),98.19,2483.61,No
3419-SNJJD,Female,1,Yes,No,26,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,99.7,8335.33,Yes
6543-CPZMK,Male,0,No,No,16,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,75.6,6641.47,Yes
4765-OXPPD,Male,1,Yes,No,3,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),29.57,744.64,Yes
2804-ETQDK,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),89.16,4945.78,No
6689-VRRTK,Male,0,No,Yes,50,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,59.35,1540.0,No
7138-GIRSH,Male,1,No,No,52,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),23.12,8100.5,No
9396-ZSFLL,Female,1,No,No,44,No,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),106.32,6289.54,No
6464-KEXXH,Female,1,No,No,64,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,47.57,4423.35,No
7134-MJPDY,Male,1,No,No,10,No,Yes,DSL,No,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),41.88,5784.19,No
5240-CAOYT,Male,0,Yes,No,35,No,Yes,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),19.99,510.15,No
4059-IIEBK,Female,1,No,Yes,38,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,No,Mailed check,24.34,2103.04,No
4881-JVQOD,Female,0,Yes,No,70,Yes,No phone service,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,57.1,1394.49,No
0516-UXRMT,Male,1,Yes,Yes,51,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Mailed check,54.97,2656.5,No
4851-BQDNX,Female,0,Yes,No,14,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.34,6892.15,No
5148-HKFIR,Male,1,Yes,Yes,26,No,No,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.98,1500.01,No
1009-IRMNA,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,43.38,3019.39,Yes
3003-CMDUU,Female,0,No,Yes,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),44.77,7058.05,No
5016-IBERQ,Female,0,Yes,Yes,27,No,Yes,No,No,Yes,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),21.8,5864.2,No
6797-UCJHZ,Male,0,No,Yes,43,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),52.12,345.45,No
2469-DTSGX,Male,0,No,No,46,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,42.35,515.84,No
4554-YGZIH,Female,1,No,Yes,59,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,53.22,4229.65,Yes
5099-BAILX,Female,1,No,Yes,20,No,Yes,DSL,No,No,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),38.35,5244.43,Yes
9931-KGHOA,Female,1,No,No,42,No,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,51.06,2613.95,No
1775-KWJKQ,Male,1,Yes,No,40,No,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),69.05,6581.62,No
7665-VIGUD,Female,1,No,Yes,42,No,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.46,1240.12,No
9411-TPQQV,Female,0,Yes,No,52,Yes,Yes,No,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,30.26,986.37,No
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,113.05,5579.83,Yes
7954-MLBUN,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.63,1372.4,No
2077-DDHJK,Female,0,Yes,No,71,No,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),19.33,2175.81,No
4913-EHYUI,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,69.43,8607.15,Yes
0195-IESCP,Female,1,No,Yes,64,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),96.93,2265.97,Yes
9574-BOSMD,Male,1,Yes,Yes,19,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,79.6,654.65,No
4580-TMHJU,Male,1,No,Yes,68,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),115.63,6944.41,Yes
0970-ETWGE,Female,1,No,Yes,37,No,No phone service,No,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),32.61,138.09,Yes
4908-XAXAY,Female,1,Yes,No,35,No,No,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,106.48,8090.55,No
8404-VLQFB,Female,0,No,No,26,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.85,2481.64,No
1626-ERCMM,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),39.46,6268.75,Yes
0887-HJGAR,Female,0,No,Yes,17,No,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,No,Mailed check,112.41,7023.49,Yes
2391-IPLOP,Male,1,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),93.36,344.52,No
5644-PDMZC,Female,0,Yes,Yes,12,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),75.85,2771.71,Yes
3509-GWQGF,Male,0,Yes,No,17,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,Two year,No,Mailed check,105.9,829.02,No
9576-ANLXO,Female,0,No,No,12,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),40.9,4466.42,Yes
2024-BASKD,Male,0,Yes,No,1,No,No,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,33.67,2060.33,Yes
5845-BZZIB,Male,1,Yes,Yes,50,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,82.93,6817.81,No
1140-UKVZG,Male,0,Yes,Yes,9,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),85.26,8310.85,No
4160-AMJTL,Male,0,No,No,13,No,No,DSL,No internet service,No,Yes,Yes,No,No,Two year,No,Electronic check,75.23,132.83,Yes
5183-SNMJQ,Male,0,Yes,No,67,Yes,Yes,No,No,Yes,No,No,No,Yes,One year,No,Mailed check,63.77,5520.56,No
8100-PNJMH,Male,1,Yes,No,3,No,No,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),23.95,8647.65,No
7838-LAZFO,Female,1,Yes,No,60,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),83.65,5986.66,No
4464-JCOLN,Female,1,No,Yes,9,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,53.49,3801.34,Yes
2085-JVGAD,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,101.54,499.45,No
5650-VDUDS,Female,1,Yes,Yes,25,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.17,3667.07,Yes
8095-WANWK,Male,0,No,No,0,No,No phone service,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.86,1149.99,No
3030-ZKIWL,Male,0,Yes,No,15,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,105.85,3091.33,No
9565-FLVCG,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,54.52,2578.72,No
8755-OGKNA,Male,1,No,No,16,No,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),53.95,6198.08,No
2800-VEQXM,Female,0,No,Yes,23,No,No phone service,DSL,No internet service,No internet service,No,Yes,No,No,Two year,No,Mailed check,75.98,4305.03,No
7538-GWHML,Male,0,Yes,No,21,No,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Credit card (automatic),83.06,4115.07,Yes
5533-RJFTJ,Female,1,No,Yes,36,No,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.91,3122.07,No
3859-CVCET,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),74.17,542.22,Yes
0214-JHPFW,Male,1,No,Yes,57,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,82.32,7466.96,No
5642-MHDQT,Male,0,Yes,No,23,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),38.03,7886.7,No
3088-FVYWK,Male,1,Yes,No,48,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.62,4243.2,No
3276-HDUEG,Female,1,No,No,33,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,88.42,2997.29,Yes
9092-GDZKO,Female,0,Yes,Yes,71,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,81.63,5951.98,No
0823-HSCDJ,Male,1,No,No,8,No,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,89.95,6253.37,Yes
3729-OWRVL,Male,1,No,No,8,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,21.64,3811.73,No
2324-AALNO,Male,0,No,Yes,29,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),107.29,4601.96,No
0822-GAVAP,Male,1,Yes,No,0,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,118.37,3095.91,Yes
5760-IFJOZ,Male,1,Yes,No,3,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,58.6,2824.02,No
2826-UWHIS,Female,0,Yes,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Mailed check,103.22,8391.02,No
1448-PWKYE,Female,1,No,Yes,0,No,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,51.9,1824.72,Yes
7501-IWUNG,Female,0,Yes,Yes,49,Yes,No,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,41.4,4176.74,No
4957-TREIR,Male,0,No,Yes,14,No,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,60.09,4548.23,No
7251-LJBQN,Male,0,Yes,Yes,25,No,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,117.94,2027.57,No
8040-MNRTF,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,65.76,6557.63,No
1536-HBSWP,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,84.21,6937.25,No
5313-FPXWG,Male,1,Yes,No,45,Yes,No,No,No internet service,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),110.73,2060.38,No
0067-DKWBL,Female,0,No,Yes,6,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,106.42,2843.61,Yes
0946-FKYTX,Male,1,No,No,33,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,104.83,4924.9,No
5076-YVXCM,Female,0,No,No,33,No,No phone service,No,Yes,Yes,No,No internet service,Yes,No,One year,No,Electronic check,94.45,2521.8,No
8262-COGGB,Male,0,Yes,Yes,33,No,Yes,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),55.07,3623.1,No
6663-JOCQO,Male,0,No,No,13,No,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),98.53,2332.93,No
9620-QJREV,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,33.78,7590.46,No
2276-YDAVZ,Male,1,No,Yes,43,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,23.38,8347.41,Yes
2682-KEVRP,Male,0,No,No,17,No,Yes,No,No,No,No,Yes,Yes,No,One year,No,Mailed check,47.9,3938.13,No
2480-JZOSN,Female,0,Yes,Yes,57,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Mailed check,41.98,8547.62,No
0078-XZMHT,Male,1,No,No,24,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),103.18,78.18,No
5896-NPFWW,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),46.28,3236.24,Yes
9978-HYCIN,Female,1,Yes,No,25,No,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,22.45,868.96,No
8338-QIUNR,Female,1,No,Yes,50,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),53.75,6083.78,No
1525-LNLOJ,Female,0,Yes,Yes,7,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,77.84,6439.92,No
9450-TRJUU,Female,0,No,Yes,25,No,Yes,No,No internet service,No,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),47.65,1548.43,No
1766-GKNMI,Female,1,Yes,Yes,72,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.25,8635.65,No
6942-LBFDP,Female,0,Yes,No,63,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,33.12,813.82,No
1456-TWCGB,Male,1,No,No,65,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),66.97,3014.87,No
7133-VBDCG,Female,1,No,No,69,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,45.25,1648.36,Yes
7596-ZYWBB,Female,1,No,Yes,37,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),77.64,2803.96,No
8329-UTMVM,Male,1,No,No,22,No,No phone service,No,No,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),95.32,5524.96,No
3014-WJKSM,Male,1,Yes,Yes,47,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),74.85,1593.6,No
3347-YJZZE,Male,1,Yes,Yes,40,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,22.9,5337.03,No
1029-QFBEN,Male,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,Two year,No,Electronic check,84.14,5346.23,Yes
7929-DMBCV,Male,1,Yes,No,24,Yes,No,No,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),41.91,7820.44,No
9661-JALZV,Female,0,No,Yes,27,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),90.75,1752.13,No
5433-KYGHE,Male,0,No,No,28,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),111.67,3610.95,No
4312-KFRXN,Female,0,No,Yes,71,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,40.61,2000.73,No
5575-TPIZQ,Female,1,Yes,Yes,69,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,115.51,2867.28,No
0114-IGABW,Male,0,Yes,Yes,18,No,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),105.16,6019.24,No
9944-AEXBM,Female,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.22,2028.34,No
1853-ARAAQ,Male,0,Yes,Yes,49,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),63.34,2689.39,No
6952-OMNWB,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No,Yes,No,No,Yes,One year,No,Credit card (automatic),37.11,6745.4,No
4697-LUPSU,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,32.91,5237.78,No
8434-VGEQQ,Male,1,No,Yes,71,Yes,Yes,No,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,83.24,8053.37,No
4952-YSOGZ,Female,1,Yes,Yes,36,No,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,19.07,3014.33,Yes
1589-AGTLK,Female,1,No,No,63,No,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,109.11,6156.31,Yes
5244-IRFIH,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,85.6,8473.91,Yes
6549-YMFAW,Female,0,Yes,Yes,0,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.25,5416.69,No
