workclass_num,education.num,marital_num,race_num,sex_num,rel_num,capital.gain,capital.loss,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,age,over50K
0,1,5,2,0,0,77870,1588,Private,143912,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K,37,0
6,1,4,0,1,0,74693,2907,Private,130021,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,33,0
0,9,0,3,0,0,53338,3800,Private,329778,HS-grad,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K,48,0
6,11,1,2,1,1,0,367,Self-emp-inc,196945,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,78,Thailand,<=50K,43,0
4,16,4,2,1,0,96608,120,Private,24342,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,39,1
4,11,2,1,0,1,0,563,Private,34368,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,53,1
5,6,3,0,1,1,43614,0,Self-emp-not-inc,173839,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K,52,0
1,16,4,0,1,0,17265,3323,State-gov,73211,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,20,United-States,<=50K,28,0
0,14,4,0,1,1,0,4011,Private,86723,HS-grad,Never-married,Other-service,Not-in-family,White,Male,52,United-States,<=50K,32,0
0,12,1,2,0,1,36424,0,Private,179186,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,90,United-States,>50K,31,1
1,13,0,2,0,1,71461,501,Private,127610,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,31,1
0,15,4,2,1,0,21563,4000,Private,115070,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,47,0
4,12,1,1,0,0,0,3363,Private,256202,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,40,0
0,13,2,0,0,0,25757,1333,Private,202872,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,45,United-States,<=50K,40,0
5,1,3,0,0,0,0,1414,Private,184102,11th,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K,41,0
5,4,1,1,0,0,14474,0,Federal-gov,130703,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K,53,0
0,11,5,1,0,0,43535,996,Private,134727,11th,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,43,Germany,<=50K,46,0
6,13,4,4,1,1,41208,1867,Private,213644,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,19,0
0,13,2,2,1,1,24411,0,Private,147322,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,Peru,<=50K,49,0
0,9,1,4,0,0,85630,2696,Private,296253,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,59,0
3,11,3,3,0,0,98740,653,Private,180871,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,50,United-States,>50K,32,1
4,12,3,2,0,1,80054,0,State-gov,211115,Some-college,Never-married,Protective-serv,Not-in-family,Black,Male,40,United-States,<=50K,35,0
5,6,3,1,1,0,16636,3039,Self-emp-inc,183870,10th,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,<=50K,58,0
6,13,2,0,0,1,62261,3046,Private,441620,Bachelors,Never-married,Other-service,Not-in-family,White,Male,43,Mexico,<=50K,28,0
6,4,4,0,0,1,60970,0,Federal-gov,218542,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,36,1
6,4,1,0,0,0,78240,1667,Self-emp-not-inc,141327,Masters,Divorced,Prof-specialty,Unmarried,White,Female,35,United-States,<=50K,41,0
3,9,4,1,1,1,92113,0,Private,67716,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,47,1
2,7,4,0,1,0,37915,3733,Private,336595,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,36,1
6,12,5,1,0,1,0,2559,Private,27997,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,38,0
1,14,2,4,0,0,82512,4130,Private,30447,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,50,0
3,12,4,0,1,0,94793,1581,Self-emp-not-inc,120837,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,66,United-States,<=50K,44,0
5,10,0,0,1,0,69861,3489,Private,185283,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,51,1
0,13,2,4,0,0,84621,2234,Self-emp-inc,229466,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,44,1
4,9,0,1,0,0,36465,0,Private,298225,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,25,0
3,6,5,1,1,0,40942,0,Private,185749,11th,Widowed,Transport-moving,Unmarried,Black,Male,40,United-States,<=50K,60,0
4,11,2,0,1,1,27531,0,Self-emp-inc,125892,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,49,1
4,16,4,0,1,1,77973,4153,Private,563883,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,60,United-States,>50K,46,1
0,15,5,2,0,1,29061,449,Private,311249,HS-grad,Widowed,Adm-clerical,Unmarried,Black,Female,38,United-States,<=50K,56,0
1,10,5,0,0,0,53304,4022,Private,310152,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,22,0
4,1,2,3,1,1,90071,0,Self-emp-inc,94113,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,41,1
5,9,3,4,1,1,25858,3655,Private,161508,10th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,46,0
6,16,3,3,0,0,82462,0,Private,177675,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,>50K,30,1
0,3,3,0,0,1,1699,3022,Private,51100,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,39,1
6,5,1,4,1,1,0,1841,Private,100584,10th,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,40,United-States,<=50K,40,0
1,12,4,1,0,0,95011,3442,Federal-gov,163003,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K,70,0
2,12,0,0,0,1,2587,386,Private,101320,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,75,United-States,<=50K,49,0
0,11,5,2,1,1,61288,0,Private,42706,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,60,United-States,<=50K,24,0
1,3,2,0,1,1,42935,0,Private,120939,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,5,United-States,>50K,61,1
4,11,3,0,0,1,81458,0,Private,98283,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,25,0
5,11,2,1,0,1,0,2528,Local-gov,216481,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,28,0
0,6,2,0,0,1,77310,3582,State-gov,208869,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,United-States,<=50K,69,0
5,11,3,3,0,0,0,3360,Private,207940,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,36,United-States,<=50K,22,0
4,11,4,2,1,1,54672,0,Private,34248,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,38,United-States,<=50K,47,0
1,5,2,4,1,0,55003,4260,Private,83727,HS-grad,Divorced,Other-service,Unmarried,White,Female,48,United-States,<=50K,38,0
0,12,2,4,1,0,91404,2834,Private,183077,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,26,0
0,7,3,0,0,1,70471,0,Private,197850,11th,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,24,United-States,<=50K,17,0
2,1,2,4,1,0,19380,3345,Self-emp-not-inc,235271,Some-college,Never-married,Other-service,Not-in-family,White,Male,35,United-States,<=50K,33,0
4,9,5,3,0,1,67190,577,Self-emp-not-inc,35236,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,43,0
0,10,4,4,1,0,53991,1396,Private,255822,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,58,1
4,4,5,1,1,0,0,4352,Private,256263,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,25,United-States,<=50K,26,0
1,2,2,2,1,1,66927,0,Local-gov,293535,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,>50K,43,1
6,9,3,0,0,0,76351,2224,Private,174592,HS-grad,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,25,0
6,3,3,1,0,1,10061,1391,Federal-gov,278763,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,57,0
0,11,2,1,0,0,44027,802,Private,175232,Masters,Divorced,Exec-managerial,Unmarried,White,Male,60,United-States,>50K,37,1
0,7,5,1,1,1,69823,3484,Private,402812,Some-college,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,<=50K,32,0
1,8,5,0,0,0,63357,3031,Private,101150,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,41,United-States,<=50K,26,0
2,5,3,2,1,1,28826,3340,Private,103538,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,45,1
5,5,1,4,1,1,41111,1025,Private,23940,HS-grad,Never-married,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,40,United-States,<=50K,27,0
1,7,2,3,1,1,44942,2554,Self-emp-inc,210295,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,28,1
1,10,4,0,0,1,68059,958,Private,80058,11th,Divorced,Sales,Not-in-family,White,Male,43,United-States,>50K,32,1
2,4,0,1,1,1,0,0,Self-emp-not-inc,105021,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,36,1
6,16,1,1,1,1,54233,2865,Private,225775,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,19,0
6,8,0,0,1,1,0,0,Self-emp-inc,395831,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,United-States,>50K,37,1
3,1,4,3,1,1,78845,4096,Private,32732,Some-college,Never-married,Other-service,Not-in-family,White,Male,45,United-States,<=50K,20,0
5,9,5,0,1,1,0,3099,Private,123253,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,42,United-States,<=50K,32,0
0,12,5,4,1,0,13550,0,State-gov,48433,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,58,0
0,9,5,3,1,0,0,0,Private,245317,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,42,0
5,2,1,0,1,0,90349,1516,Private,431745,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,14,United-States,<=50K,20,0
0,11,5,1,1,1,34531,4205,State-gov,436006,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K,42,0
3,6,1,0,1,0,57201,1188,Private,224943,Some-college,Married-spouse-absent,Prof-specialty,Unmarried,Black,Male,40,United-States,<=50K,25,0
1,2,4,0,1,1,24296,0,Self-emp-inc,217054,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,37,1
2,5,0,3,1,1,0,0,Self-emp-not-inc,298834,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,66,0
5,13,4,0,1,1,19200,0,Self-emp-inc,125000,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,England,>50K,59,1
4,13,1,2,0,0,83241,2312,Private,123983,Bachelors,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,China,<=50K,44,0
0,9,1,0,1,0,7107,3186,Private,155489,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,58,United-States,>50K,46,1
5,15,1,2,1,0,21339,0,Local-gov,32124,9th,Never-married,Other-service,Own-child,Black,Male,9,United-States,<=50K,17,0
5,13,4,2,1,1,72569,895,Local-gov,246891,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,47,0
3,5,3,0,0,0,84879,754,State-gov,141483,9th,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,47,0
6,10,1,2,0,0,0,117,Private,31985,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,30,0
3,12,3,0,0,0,55964,1946,Private,170800,Some-college,Never-married,Farming-fishing,Own-child,White,Female,40,United-States,<=50K,20,0
0,8,0,3,1,1,0,0,Private,231286,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,15,United-States,<=50K,20,0
6,9,1,2,1,1,42423,4280,Private,159322,HS-grad,Divorced,Other-service,Unmarried,White,Male,40,United-States,<=50K,33,0
0,9,4,4,1,0,75976,3860,Private,176026,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,48,0
0,3,2,4,0,1,15380,1,Private,26898,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,12,United-States,<=50K,37,0
6,10,1,1,1,1,54145,833,Private,232628,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,47,0
4,14,3,3,1,1,94138,128,Private,85995,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,40,1
0,10,2,1,0,1,0,3901,Private,125421,Masters,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,>50K,48,1
2,8,3,1,1,1,0,0,Private,245305,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,42,United-States,>50K,49,1
3,2,3,0,1,0,65636,2566,Private,73493,Some-college,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,50,0
5,5,3,0,0,1,24356,437,Private,197058,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,30,0
0,10,0,3,1,0,0,524,Private,122116,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,34,0
0,9,2,2,0,1,35,2632,Private,75742,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,43,0
0,6,5,0,0,0,71563,0,Private,214731,10th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,22,0
6,11,4,1,1,1,96868,2511,Private,265954,HS-grad,Separated,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,35,0
4,2,3,2,1,0,77593,4076,State-gov,197156,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,30,United-States,<=50K,26,0
6,9,4,4,0,1,13351,825,Local-gov,203070,HS-grad,Separated,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,39,0
3,14,4,2,0,0,13040,2940,Local-gov,165695,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,59,0
0,4,0,0,0,1,66846,2894,Private,168107,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,27,0
3,6,5,0,1,0,24084,1449,Private,163494,10th,Never-married,Sales,Own-child,White,Male,30,United-States,<=50K,17,0
6,16,0,0,0,1,17573,0,Private,180342,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,38,0
6,7,5,3,0,0,0,3973,Private,148069,10th,Never-married,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,27,0
3,4,3,3,0,0,85346,3171,Private,200973,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,23,0
3,6,2,4,1,1,98771,0,Private,130806,10th,Never-married,Handlers-cleaners,Own-child,White,Male,24,United-States,<=50K,17,0
0,13,4,0,0,0,0,3275,Private,117148,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,56,0
0,16,2,1,1,1,95768,1793,Private,213977,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,24,0
6,8,3,4,0,0,92553,136,Private,139338,12th,Divorced,Transport-moving,Unmarried,Black,Male,40,United-States,<=50K,44,0
0,4,1,1,1,0,5322,3305,Private,315877,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,30,United-States,<=50K,23,0
0,14,3,0,0,0,0,1883,Self-emp-not-inc,195124,HS-grad,Never-married,Sales,Not-in-family,White,Male,50,?,<=50K,41,0
0,9,3,1,1,0,5864,1523,Private,352057,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,65,United-States,<=50K,25,0
0,7,5,0,0,0,48961,2001,Private,236684,Some-college,Never-married,Other-service,Other-relative,Black,Female,8,United-States,<=50K,21,0
3,14,3,1,1,1,0,1361,Private,208447,12th,Never-married,Handlers-cleaners,Own-child,White,Male,6,United-States,<=50K,18,0
6,10,3,4,1,0,86754,1385,Private,149640,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,45,0
0,11,4,1,1,0,56083,766,Private,154342,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,51,0
5,3,2,1,0,0,61704,716,Federal-gov,141459,HS-grad,Separated,Other-service,Other-relative,Black,Female,40,United-States,<=50K,42,0
3,14,1,0,1,0,60461,3412,Private,111797,Some-college,Never-married,Other-service,Not-in-family,Black,Female,35,Outlying-US(Guam-USVI-etc),<=50K,47,0
2,10,3,0,0,1,27609,0,Private,111900,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,29,0
6,11,1,3,1,0,0,1705,Private,78707,11th,Never-married,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,33,0
4,13,1,4,1,1,11288,716,Local-gov,160574,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,43,0
0,10,2,1,1,1,49671,1375,Private,198148,Some-college,Never-married,Other-service,Own-child,White,Male,30,United-States,<=50K,24,0
0,4,5,4,1,0,8084,4281,Private,124265,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,19,0
3,9,0,2,1,0,84241,2681,Private,208137,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,52,0
3,9,4,0,1,0,37513,3796,Self-emp-not-inc,257250,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,52,United-States,<=50K,38,0
1,15,5,1,1,1,8941,2160,State-gov,147253,Some-college,Never-married,Tech-support,Not-in-family,White,Male,50,United-States,<=50K,24,0
5,13,4,0,0,0,56705,1505,Local-gov,244268,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,32,0
0,11,4,2,0,1,15058,1273,Private,266912,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,26,1
3,13,3,2,1,1,0,447,Private,169104,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,40,?,<=50K,31,0
1,13,4,0,1,0,8969,1892,Private,200511,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,29,0
5,14,3,1,1,1,2949,3811,Self-emp-not-inc,65535,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,48,0
0,6,1,0,0,1,79302,309,Private,103395,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K,40,1
3,9,0,1,1,1,57513,415,Private,71046,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,45,Scotland,<=50K,51,0
6,5,0,0,1,0,97699,460,Self-emp-not-inc,125442,HS-grad,Divorced,Craft-repair,Own-child,White,Male,40,United-States,<=50K,28,0
0,6,1,4,0,1,0,607,Private,169188,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,20,United-States,<=50K,22,0
1,11,3,3,1,1,19455,92,Private,121471,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,23,0
0,11,4,2,1,1,36187,1088,Private,207281,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,16,United-States,<=50K,65,0
5,12,5,0,1,1,0,981,Local-gov,46097,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,26,0
2,13,2,3,0,0,84769,1940,Self-emp-not-inc,322143,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,10,United-States,<=50K,38,0
6,9,3,0,1,1,12952,0,Private,149184,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,>50K,33,1
5,15,2,3,0,1,0,1740,Local-gov,119829,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,60,United-States,<=50K,33,0
1,5,4,3,0,0,0,0,Private,910398,Bachelors,Never-married,Sales,Not-in-family,Black,Female,40,United-States,<=50K,37,0
5,8,2,4,0,0,17531,4019,Private,176570,11th,Never-married,Machine-op-inspct,Own-child,White,Male,60,United-States,<=50K,19,0
1,13,4,0,1,0,48850,0,Private,216129,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,24,0
0,15,4,3,0,1,0,3407,Private,27207,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,30,0
1,2,1,2,0,0,88719,2679,State-gov,68830,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K,57,0
2,5,1,0,0,0,0,36,State-gov,178818,Some-college,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,<=50K,22,0
2,9,2,1,1,1,60732,0,Private,236944,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,57,1
1,15,4,2,1,0,33462,1136,State-gov,273771,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,46,0
6,14,5,0,1,1,2387,0,Private,318533,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,<=50K,67,0
6,9,0,1,1,1,87643,985,Private,102318,HS-grad,Separated,Craft-repair,Own-child,White,Male,40,United-States,<=50K,47,0
4,6,0,0,1,0,0,2200,Private,379350,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,39,0
3,12,0,3,1,0,62114,246,Private,21095,Some-college,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,40,Philippines,<=50K,50,0
3,6,1,2,0,1,92907,3112,Self-emp-not-inc,211547,12th,Divorced,Sales,Not-in-family,White,Female,52,United-States,<=50K,58,0
2,1,2,1,0,1,40561,1395,Private,85272,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,United-States,>50K,36,1
2,12,2,0,0,1,9428,2977,Private,46406,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,England,>50K,45,1
3,9,3,2,0,1,0,0,Private,53833,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,54,1
1,10,5,4,0,0,63986,3388,Private,161007,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,30,United-States,<=50K,26,0
4,5,4,3,1,1,74337,1860,Private,53707,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,60,1
6,5,2,0,0,1,49684,392,Private,310907,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,35,United-States,<=50K,26,0
4,10,4,2,0,0,61150,420,Private,375833,11th,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,32,0
1,10,3,1,0,0,92125,0,Local-gov,107513,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,38,0
3,2,2,0,1,1,13248,1899,Self-emp-not-inc,58683,Some-college,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,>50K,48,1
0,13,2,2,1,0,72294,1708,Private,70240,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,40,Philippines,<=50K,37,0
6,5,5,4,1,1,8394,4277,Private,147206,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,44,0
1,9,4,1,1,0,32646,1108,Private,175548,HS-grad,Never-married,Other-service,Not-in-family,Other,Female,35,United-States,<=50K,31,0
2,9,4,2,0,1,8230,1344,Self-emp-not-inc,163174,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,61,1
2,5,4,0,0,1,38868,2300,Private,126010,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,51,0
1,3,1,4,0,1,41463,2330,Local-gov,258973,HS-grad,Divorced,Other-service,Not-in-family,White,Female,24,United-States,<=50K,67,0
0,6,5,0,1,1,76191,0,State-gov,345969,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,40,1
3,5,2,2,1,0,23125,2521,Private,127796,5th-6th,Never-married,Farming-fishing,Not-in-family,White,Male,35,Mexico,<=50K,27,0
0,13,0,0,0,1,90767,2730,Private,405723,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K,37,0
2,13,4,0,0,0,3508,2523,Private,175942,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,57,1
4,6,1,3,0,0,44207,4214,Private,284196,10th,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,27,0
4,10,0,0,1,1,0,0,Self-emp-inc,175761,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,34,1
4,7,1,4,0,0,39289,0,Private,158993,HS-grad,Divorced,Other-service,Other-relative,Black,Female,38,United-States,<=50K,52,0
6,13,3,1,1,1,82873,878,Private,285066,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,42,1
0,7,1,0,0,1,0,1794,Self-emp-not-inc,52888,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,10,United-States,<=50K,55,0
5,2,0,4,1,1,40476,0,Self-emp-inc,133821,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K,71,1
5,15,3,2,1,1,0,3749,Private,240763,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,33,0
0,5,4,2,0,0,0,396,Private,39054,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,30,0
6,15,4,0,1,1,64621,2532,Private,119272,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,35,1
0,13,4,1,0,0,40143,3393,Private,143372,10th,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,59,0
3,11,3,0,1,1,91254,2240,Private,323421,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,19,0
4,5,1,1,0,1,86481,0,Self-emp-not-inc,136028,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,<=50K,36,0
2,9,0,0,0,1,81493,0,Self-emp-not-inc,163189,HS-grad,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,26,0
3,15,4,1,0,0,0,2954,Local-gov,202729,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,34,0
5,6,2,0,1,1,69058,0,Private,421871,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K,41,1
1,9,4,0,0,1,88846,2708,Private,198901,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K,47,0
