workclass_num,education.num,marital_num,race_num,sex_num,rel_num,capital.gain,capital.loss,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,age,over50K
3,10,1,2,0,0,78573,504,State-gov,163047,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K,59,0
2,2,3,3,0,0,0,3407,Private,577521,11th,Never-married,Sales,Own-child,White,Male,13,United-States,<=50K,18,0
1,16,3,0,1,0,19635,4069,Private,221533,HS-grad,Never-married,Other-service,Not-in-family,White,Male,20,United-States,<=50K,22,0
5,10,4,2,1,1,2163,0,Local-gov,255675,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,42,1
0,2,3,4,0,1,0,0,Private,114079,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,39,0
4,8,5,4,1,1,70600,0,Private,155781,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,31,1
0,10,2,3,1,0,29034,0,Private,243762,11th,Separated,Craft-repair,Unmarried,White,Female,40,United-States,<=50K,28,0
0,10,3,0,1,0,31271,0,Private,113062,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,7,United-States,<=50K,22,0
0,3,3,2,0,0,0,0,Private,217028,Masters,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,67,0
2,7,3,0,0,0,34567,2750,Private,110723,11th,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K,17,0
2,12,4,0,1,1,92378,1781,Federal-gov,191858,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,47,1
3,13,3,2,0,0,71138,1033,Private,179423,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,5,United-States,<=50K,23,0
6,16,4,0,0,1,54033,979,Private,339588,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,Peru,<=50K,20,0
1,8,1,1,0,0,71535,647,Private,206815,HS-grad,Never-married,Sales,Unmarried,White,Female,40,Peru,<=50K,22,0
2,15,4,3,0,1,0,0,State-gov,103743,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,47,0
0,10,1,4,0,0,36886,0,Private,235683,Some-college,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K,49,1
1,6,2,2,0,0,0,3031,State-gov,197495,Some-college,Divorced,Exec-managerial,Not-in-family,Black,Female,40,United-States,<=50K,35,0
2,13,1,0,0,0,0,0,Federal-gov,424012,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,52,0
4,3,0,0,0,0,0,1205,Private,178469,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,29,0
4,10,0,2,1,1,0,2200,Self-emp-inc,92886,10th,Widowed,Sales,Unmarried,White,Female,40,Canada,<=50K,73,0
3,9,5,4,1,0,66539,0,Self-emp-not-inc,214008,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,38,1
0,10,2,0,0,1,0,0,Private,118376,Some-college,Never-married,Sales,Own-child,White,Female,15,United-States,<=50K,18,0
0,5,4,1,0,1,8356,0,Private,51799,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,<=50K,24,0
2,11,4,1,1,1,20757,0,Local-gov,115488,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,33,0
6,10,3,1,0,0,0,0,Private,190621,Some-college,Divorced,Exec-managerial,Other-relative,Black,Female,55,United-States,<=50K,40,0
1,9,4,0,0,0,20264,2293,Private,193568,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,55,0
0,16,1,0,1,0,63108,0,Private,192878,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,44,0
0,16,5,4,0,1,4941,3628,Private,264663,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,60,United-States,<=50K,40,0
6,5,5,2,0,0,0,1553,Private,234731,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,22,0
4,14,4,3,1,1,0,2113,Private,308373,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,55,1
3,14,3,4,0,1,0,0,Private,205644,HS-grad,Separated,Tech-support,Not-in-family,White,Female,26,United-States,<=50K,45,0
2,3,5,0,0,0,0,0,Local-gov,321851,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K,47,1
0,14,4,4,1,1,0,1415,Private,206399,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,56,0
0,9,5,0,1,1,54284,0,Private,124563,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,44,0
6,12,3,0,1,0,15591,3978,State-gov,198211,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,38,United-States,<=50K,32,0
0,6,2,3,1,0,41071,0,Private,130795,10th,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K,17,0
0,10,4,0,1,1,48103,77,Private,71269,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,44,0
4,12,3,2,1,0,93804,0,Self-emp-not-inc,319280,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,80,United-States,<=50K,32,0
0,13,4,1,1,1,0,0,Private,125933,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,35,1
3,8,4,2,1,1,37226,0,Private,107236,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,27,0
0,11,0,1,0,1,441,0,Private,32732,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,32,0
6,5,1,2,1,1,81875,2655,Private,284763,11th,Divorced,Transport-moving,Not-in-family,White,Male,70,United-States,<=50K,68,0
6,10,1,0,1,0,12601,3392,Private,112668,Some-college,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,20,0
6,10,5,4,1,0,3791,3156,Private,376483,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,33,0
1,14,3,0,1,0,0,0,Private,402778,9th,Never-married,Handlers-cleaners,Own-child,White,Male,12,United-States,<=50K,24,0
5,13,4,0,1,1,73246,0,Private,36177,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,48,0
0,1,2,1,1,0,1030,0,Private,125489,Masters,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,<=50K,45,0
2,7,4,4,0,1,62929,2626,Private,304791,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,48,0
2,5,4,0,1,1,31718,0,Private,209205,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,28,1
5,3,1,4,0,0,69902,3706,Local-gov,178100,Masters,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,39,0
4,10,3,3,1,0,0,2529,Private,70261,Some-college,Never-married,Other-service,Own-child,White,Male,30,United-States,<=50K,23,0
1,12,1,0,1,0,47720,2609,State-gov,186634,12th,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,23,0
0,8,2,2,0,0,82110,4087,Private,32958,Some-college,Separated,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K,36,0
2,1,4,4,1,0,0,2450,Private,254746,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,<=50K,25,0
1,9,3,0,0,1,39557,797,Private,158746,HS-grad,Never-married,Other-service,Unmarried,White,Male,40,United-States,<=50K,52,0
4,9,5,0,1,1,8600,0,Self-emp-not-inc,140854,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,35,0
6,9,4,1,1,1,0,0,Private,51506,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,41,0
0,9,4,2,0,0,0,1035,Private,189564,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,42,United-States,>50K,45,1
2,14,2,0,1,1,0,0,Federal-gov,325538,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,?,>50K,37,1
0,1,0,2,0,0,80355,2147,Private,213975,Assoc-voc,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,58,0
4,15,5,1,1,1,56822,2970,Self-emp-not-inc,431426,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,United-States,<=50K,67,0
3,9,2,3,0,0,93447,3761,Private,199763,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,8,United-States,<=50K,48,0
6,15,2,0,1,0,0,0,Private,161563,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K,63,0
3,11,0,1,0,0,13192,0,Local-gov,252024,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,72,United-States,>50K,24,1
4,10,2,3,0,1,44467,2357,Private,43945,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,43,1
0,15,1,0,1,0,0,0,Private,178487,HS-grad,Divorced,Transport-moving,Own-child,White,Male,60,United-States,<=50K,36,0
4,9,1,4,1,1,0,1778,Private,604506,HS-grad,Married-civ-spouse,Transport-moving,Own-child,White,Male,72,Mexico,<=50K,32,0
0,12,3,0,0,0,79758,2894,Private,228157,Some-college,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,40,Laos,<=50K,36,0
0,10,4,3,1,0,73988,0,Private,199191,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K,43,0
3,15,3,1,0,0,96314,0,Private,189775,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,27,0
4,7,3,4,0,0,0,2683,Private,171080,11th,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,17,0
1,13,2,1,0,0,50458,91,Private,117310,Bachelors,Divorced,Sales,Not-in-family,White,Female,46,United-States,<=50K,45,0
4,9,4,0,0,1,11714,536,Self-emp-inc,82049,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,41,0
3,9,4,1,1,1,4486,552,Self-emp-not-inc,126094,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,<=50K,41,0
5,15,4,1,0,0,0,4340,Local-gov,246392,Assoc-acdm,Separated,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,48,0
0,2,3,0,1,1,18115,0,Private,292803,Some-college,Never-married,Other-service,Own-child,White,Female,24,United-States,<=50K,26,0
3,1,3,0,1,1,46972,519,Private,286989,Preschool,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,54,0
6,11,1,2,0,1,0,2205,Private,190483,Some-college,Divorced,Sales,Own-child,White,Female,48,Iran,<=50K,22,0
5,11,3,0,0,0,25220,3397,Private,235849,HS-grad,Never-married,Transport-moving,Own-child,White,Male,35,United-States,<=50K,19,0
6,2,5,3,1,1,62659,3106,Private,359766,7th-8th,Divorced,Handlers-cleaners,Other-relative,Black,Male,40,United-States,<=50K,47,0
0,1,5,0,0,0,39018,0,Private,128016,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,20,United-States,<=50K,32,0
0,13,3,0,0,0,0,0,Private,170154,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,>50K,30,1
3,4,3,2,1,0,0,1526,Private,337286,Masters,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,35,0
3,8,4,3,1,1,40140,2883,Self-emp-not-inc,143833,12th,Married-civ-spouse,Farming-fishing,Husband,White,Male,18,United-States,<=50K,73,0
5,4,3,1,1,1,34589,1559,Private,365613,10th,Never-married,Other-service,Own-child,White,Male,10,Canada,<=50K,17,0
3,13,3,4,0,0,0,0,Private,100135,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,32,United-States,<=50K,32,0
5,9,1,1,1,0,0,627,Local-gov,180096,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,43,1
0,9,0,4,0,1,81376,3491,Private,61270,HS-grad,Never-married,Machine-op-inspct,Unmarried,Other,Female,40,Columbia,<=50K,26,0
6,6,4,4,1,1,0,338,Federal-gov,564135,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,41,1
6,10,5,2,0,0,0,0,State-gov,303462,Some-college,Separated,Protective-serv,Unmarried,White,Male,40,United-States,<=50K,52,0
3,9,3,0,1,0,7063,2280,Private,193106,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,32,United-States,<=50K,35,0
1,10,0,3,1,0,69776,470,Private,250201,11th,Married-civ-spouse,Other-service,Husband,White,Male,52,United-States,<=50K,57,0
0,15,1,4,1,0,0,0,Private,200426,Assoc-voc,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,44,United-States,<=50K,35,0
0,1,4,0,1,0,0,2052,Private,222654,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,33,0
1,8,1,3,1,0,0,0,Private,53366,7th-8th,Divorced,Transport-moving,Unmarried,White,Male,40,United-States,<=50K,56,0
0,4,2,0,0,0,0,3121,Private,132222,Bachelors,Never-married,Sales,Own-child,White,Male,60,United-States,<=50K,42,0
0,10,1,4,0,0,75213,0,Private,100828,Some-college,Never-married,Adm-clerical,Own-child,White,Male,20,United-States,<=50K,17,0
2,9,3,0,0,1,0,2013,Private,31264,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K,49,0
1,15,3,2,1,1,49563,1658,Private,202027,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,39,1
2,10,0,2,1,0,45153,2725,Self-emp-not-inc,168906,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,50,United-States,<=50K,34,0
4,4,3,0,0,0,84762,1428,Self-emp-not-inc,255454,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Male,40,United-States,<=50K,37,0
2,8,3,0,1,0,84355,0,Private,245524,12th,Never-married,Other-service,Not-in-family,White,Male,35,United-States,<=50K,22,0
0,5,2,4,1,1,50174,0,Private,386040,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,<=50K,27,0
0,10,0,0,1,1,56152,0,Private,35424,Some-college,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K,21,0
4,6,5,0,1,0,6827,3626,Self-emp-not-inc,151159,10th,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,99,United-States,<=50K,53,0
3,2,0,0,0,1,18723,2953,Private,410240,11th,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,26,0
3,3,5,0,1,1,47304,0,Private,138970,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,48,1
5,13,5,0,1,0,81348,1400,Private,269722,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,<=50K,39,0
0,2,3,3,0,0,92763,0,Private,223678,HS-grad,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,32,United-States,<=50K,34,0
1,8,4,0,1,0,0,0,State-gov,197184,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,<=50K,54,0
0,9,1,4,1,0,84261,4294,Private,140516,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,50,1
5,7,1,3,0,1,0,2193,Local-gov,85341,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,48,0
6,12,1,2,0,1,81707,2512,Self-emp-not-inc,192507,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,40,0
2,7,4,4,1,1,91526,1964,Private,186932,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,<=50K,30,0
0,9,1,0,0,0,28397,886,Private,236861,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,31,0
6,12,4,4,1,1,27302,127,Local-gov,327886,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,46,0
5,11,0,1,0,0,21724,4271,Self-emp-inc,197060,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,62,0
1,5,2,0,0,1,95165,0,Private,229180,Bachelors,Never-married,Exec-managerial,Unmarried,White,Female,40,Cuba,<=50K,38,0
0,6,4,4,0,0,87264,0,Private,284317,Bachelors,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,24,0
0,4,5,3,1,0,44494,859,Private,73514,Some-college,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,50,Philippines,<=50K,24,0
1,13,5,0,0,1,55665,3921,Private,47907,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,48,United-States,<=50K,27,0
3,12,5,3,0,0,96235,2030,State-gov,134782,Assoc-acdm,Married-spouse-absent,Other-service,Unmarried,White,Female,30,United-States,<=50K,43,0
1,9,1,3,0,0,0,4317,Private,118831,HS-grad,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,40,South,<=50K,48,0
5,9,4,1,1,0,85785,0,Private,299505,HS-grad,Separated,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K,41,0
1,9,4,4,0,1,37884,1941,Private,267161,Some-college,Married-civ-spouse,Tech-support,Wife,Black,Female,45,United-States,<=50K,30,0
5,13,2,0,1,0,0,0,Private,119177,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,38,1
0,15,2,4,1,0,0,2312,Private,327886,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,45,1
3,13,1,0,0,1,0,0,Private,187730,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,45,0
0,10,1,3,0,0,93847,2455,Private,109015,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K,55,0
2,8,1,0,1,1,0,2421,Self-emp-not-inc,110015,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,75,Greece,<=50K,46,0
0,9,3,2,1,0,0,0,Private,104146,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,24,0
1,10,1,3,0,0,0,4334,Local-gov,50442,Some-college,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,25,United-States,<=50K,31,0
5,12,3,1,1,1,56380,3636,Private,57640,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K,35,0
3,1,3,3,0,0,0,0,Local-gov,333664,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,37,0
1,10,4,0,1,1,0,0,Private,224858,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,29,0
0,13,4,2,0,1,0,2683,Private,290641,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,56,1
3,2,3,4,1,0,11986,617,Private,245378,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,33,0
0,16,4,0,0,1,13241,0,Private,179136,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,44,0
5,13,2,3,1,0,60040,3905,Private,116788,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,21,0
4,1,0,0,1,0,0,2949,Private,129699,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,21,0
0,13,3,4,1,1,36219,2132,Federal-gov,39606,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,England,>50K,46,1
6,10,2,2,0,1,0,3166,Self-emp-inc,95150,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,44,1
0,16,1,3,0,0,0,2376,Private,102479,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,63,0
1,9,3,0,1,0,0,0,Private,199191,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,<=50K,44,0
0,10,4,4,1,1,0,520,Private,229636,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Mexico,<=50K,31,0
0,5,3,1,1,0,79585,1874,Private,53833,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,<=50K,26,0
4,7,3,1,1,1,86797,1008,Self-emp-inc,27997,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K,37,0
0,13,3,3,0,1,88368,0,Private,111363,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,33,0
2,15,5,0,0,0,0,3513,Private,107630,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,38,0
0,7,3,0,1,0,0,1736,Private,134287,Assoc-voc,Never-married,Sales,Own-child,White,Female,35,United-States,<=50K,26,0
4,11,4,2,1,1,57222,3095,Self-emp-inc,283004,Assoc-voc,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,63,Thailand,<=50K,46,0
0,3,5,0,0,0,0,434,Private,33616,HS-grad,Never-married,Other-service,Unmarried,White,Female,35,United-States,<=50K,24,0
2,14,2,2,0,1,64804,3148,Local-gov,121124,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,47,1
6,2,2,3,0,1,0,3003,Private,188189,Some-college,Never-married,Tech-support,Not-in-family,White,Female,30,United-States,<=50K,27,0
3,3,0,2,1,0,0,1901,Private,106255,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,46,0
2,11,4,1,1,1,30165,150,Federal-gov,282830,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,>50K,47,1
0,15,3,0,1,0,34544,0,Private,243904,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,40,Honduras,<=50K,47,0
5,9,0,1,1,1,92821,0,Private,427781,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,51,0
0,15,4,2,1,1,0,0,Private,334291,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,36,1
5,14,0,1,1,1,0,1697,Local-gov,173224,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,<=50K,50,0
0,16,5,2,0,1,0,0,Private,87507,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,60,India,<=50K,29,0
2,8,1,3,1,0,10172,0,Private,204497,10th,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,75,United-States,<=50K,27,0
4,15,3,0,0,1,64630,919,Private,230545,7th-8th,Divorced,Adm-clerical,Not-in-family,White,Female,35,Cuba,<=50K,60,0
6,1,5,1,0,1,68380,0,Private,118161,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,31,0
4,12,5,3,1,1,0,0,Private,150499,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,46,0
5,16,3,3,0,1,0,1779,Local-gov,96554,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,40,0
0,10,1,2,0,1,58808,3066,Private,288551,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,52,United-States,>50K,39,1
3,7,5,1,1,0,94313,2867,Self-emp-not-inc,104003,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,<=50K,69,0
4,13,4,4,1,1,81804,0,Self-emp-inc,124963,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,54,1
0,9,2,3,0,0,14056,1020,Private,198388,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,56,0
5,10,2,1,0,0,95064,0,Federal-gov,126204,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,47,0
0,12,5,0,1,1,77690,3605,Private,91709,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,45,United-States,<=50K,25,0
2,9,4,0,1,1,24795,2044,Self-emp-not-inc,152109,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,34,0
1,6,3,2,1,0,33192,0,Self-emp-not-inc,191954,7th-8th,Never-married,Farming-fishing,Own-child,White,Male,50,United-States,<=50K,24,0
5,14,4,2,0,1,13111,0,Local-gov,289991,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,29,0
0,3,4,4,0,1,11011,2576,Private,92115,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,64,0
5,5,3,0,1,1,86091,2411,Private,320277,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,44,0
0,9,1,2,1,0,0,219,Private,33610,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,60,United-States,<=50K,26,0
0,6,5,1,0,1,42,0,Private,168276,10th,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,36,0
0,16,5,0,0,1,52138,3790,Private,254973,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40,United-States,>50K,37,1
4,6,3,0,1,1,17545,0,Private,95336,10th,Never-married,Machine-op-inspct,Not-in-family,White,Male,65,United-States,<=50K,37,0
0,5,2,4,1,0,82397,0,Private,227282,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,33,0
0,1,3,2,0,0,74218,2743,Private,138153,Some-college,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K,19,0
5,3,4,1,1,1,0,0,Private,394503,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,25,0
0,16,4,1,0,0,0,1282,Private,141657,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,40,0
5,9,1,2,0,0,55048,4010,Private,172230,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,26,0
1,5,4,0,1,1,0,23,Private,282944,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,29,1
2,12,4,1,0,1,24589,1663,Local-gov,55377,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,<=50K,45,0
1,10,4,0,1,1,49925,2385,State-gov,49352,Some-college,Never-married,Adm-clerical,Own-child,White,Female,38,United-States,<=50K,35,0
0,11,3,4,1,0,74244,864,Private,213887,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,45,United-States,<=50K,32,0
3,6,5,2,0,1,31960,0,Self-emp-not-inc,24046,HS-grad,Widowed,Other-service,Other-relative,White,Female,40,United-States,<=50K,61,0
3,13,1,0,1,1,51209,4054,State-gov,208122,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,15,United-States,<=50K,26,0
0,13,5,4,1,0,20917,388,Private,227994,Some-college,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Female,39,United-States,<=50K,22,0
5,13,5,1,0,0,74773,0,Private,215389,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,48,United-States,<=50K,49,0
6,3,1,4,0,1,9857,0,Private,99434,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,12,United-States,<=50K,40,0
0,11,4,0,0,1,0,0,Private,190964,HS-grad,Separated,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,37,0
0,13,4,3,1,0,32084,0,Private,259840,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,28,1
5,7,4,4,1,1,94700,969,Private,168827,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,27,0
