workclass_num,education.num,marital_num,race_num,sex_num,rel_num,capital.gain,capital.loss,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,age,over50K
0,9,2,2,1,1,5013,0,Private,104746,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,26,0
1,13,4,0,1,1,5013,0,State-gov,150755,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,44,0
0,10,4,0,1,0,5013,1341,Private,158046,Some-college,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,<=50K,35,0
0,14,4,0,1,1,5013,1984,Private,167140,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,35,0
2,13,4,0,0,1,5013,0,Federal-gov,56904,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,<=50K,45,0
5,11,4,1,1,1,5013,0,Local-gov,40641,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,52,0
4,9,4,3,1,0,5013,0,Self-emp-inc,219705,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,<=50K,28,0
0,2,5,2,1,1,11343,0,Private,147863,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Vietnam,<=50K,54,0
0,4,2,0,0,0,5013,514,Private,98809,7th-8th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,45,United-States,<=50K,56,0
4,13,4,2,1,1,5013,0,Private,248059,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,48,0
0,13,4,0,1,1,22183,2756,Private,182062,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,59,0
0,10,4,0,0,1,84794,0,Private,186820,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,<=50K,46,0
0,1,4,2,1,1,5013,0,Private,362883,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,45,0
0,10,1,0,1,1,5013,0,Private,147989,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,<=50K,55,0
0,9,4,1,1,1,5013,0,Private,99307,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,50,0
0,9,4,0,1,1,5013,0,Private,261688,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,49,0
0,1,2,0,1,1,5013,3829,Private,197424,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,33,0
0,6,4,0,1,1,5013,0,Private,99064,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,51,0
0,9,4,0,1,1,64209,4059,Private,230684,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,42,0
0,9,4,1,0,1,5013,0,Private,193285,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,<=50K,47,0
0,12,3,2,0,1,5013,2137,Private,343789,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55,United-States,<=50K,32,0
0,11,4,1,1,1,5013,2972,Private,87928,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,49,0
3,9,0,0,1,1,5013,3125,Self-emp-not-inc,189123,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,49,0
0,9,4,0,1,1,25136,0,Private,288825,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,31,0
1,9,4,0,1,1,5013,0,State-gov,135388,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,52,0
6,6,4,0,0,1,5013,0,Local-gov,186784,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,<=50K,32,0
0,6,4,0,1,1,5013,0,Private,308028,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,63,0
0,1,4,0,0,1,3807,4352,Private,219483,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,United-States,<=50K,39,0
0,9,4,0,1,1,5013,2166,Private,235826,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,56,0
0,8,4,1,1,1,5013,39,Private,112077,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,35,0
6,9,4,0,1,1,5013,0,Local-gov,124094,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K,53,0
1,10,4,0,0,1,5013,0,Private,372020,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,57,0
0,10,4,0,1,1,5013,0,Private,133420,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,29,0
0,9,2,3,1,1,5013,0,Private,185385,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,24,United-States,<=50K,47,0
0,10,4,2,0,1,5013,0,Private,203392,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,52,0
0,14,4,4,1,1,5013,0,Private,123053,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,<=50K,51,0
0,13,4,0,1,0,5013,3805,Private,259510,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,<=50K,24,0
0,12,4,0,0,1,5189,2473,Private,177895,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,<=50K,37,0
5,14,4,4,1,1,5013,1994,Federal-gov,25005,Masters,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,12,United-States,<=50K,43,0
0,10,4,1,1,1,41630,0,Private,180928,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,55,United-States,<=50K,28,0
0,9,4,0,1,1,5013,0,Private,67728,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Italy,<=50K,36,0
0,16,4,0,1,1,5013,0,Private,66385,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,49,0
5,13,1,0,0,0,4934,0,Local-gov,224474,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,>50K,45,1
0,10,2,0,0,0,97826,0,Private,116103,Some-college,Separated,Craft-repair,Unmarried,White,Male,47,United-States,>50K,40,1
0,13,2,0,0,0,4934,0,Private,118486,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,32,United-States,>50K,37,1
2,11,1,0,0,0,4934,4354,Federal-gov,237317,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Male,40,United-States,>50K,60,1
2,9,1,0,1,0,4934,0,Local-gov,187830,HS-grad,Divorced,Tech-support,Unmarried,White,Male,36,United-States,>50K,52,1
0,10,2,0,1,0,4934,0,Private,334991,Some-college,Separated,Transport-moving,Unmarried,White,Male,51,United-States,>50K,43,1
0,14,0,4,1,0,4934,0,Private,104660,Masters,Widowed,Exec-managerial,Unmarried,White,Male,40,United-States,>50K,43,1
3,16,4,0,0,1,4931,61,Self-emp-not-inc,231741,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,United-States,<=50K,75,0
2,9,1,1,0,0,4865,0,Federal-gov,170915,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,45,0
3,6,3,0,1,0,4865,0,Private,173806,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,34,0
0,1,3,1,0,0,4865,3619,Private,92682,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,34,0
5,13,3,1,0,0,4865,0,Local-gov,117833,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K,26,0
1,13,1,0,0,0,64630,0,State-gov,154246,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,55,United-States,<=50K,34,0
0,9,1,0,1,0,4865,0,Federal-gov,105189,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,50,United-States,<=50K,27,0
0,13,3,4,0,0,2286,0,Private,189759,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,30,0
0,9,1,0,0,0,4865,0,Private,116608,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,36,0
0,10,2,0,0,0,4865,2012,Private,29732,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,36,United-States,<=50K,27,0
0,10,3,0,0,0,4865,824,Private,123147,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,28,0
4,12,1,0,0,0,4865,0,Local-gov,146565,Assoc-acdm,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K,52,0
5,13,3,0,0,0,18480,0,Local-gov,48976,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,37,0
0,4,3,4,1,0,4865,1073,Private,66356,7th-8th,Never-married,Farming-fishing,Unmarried,White,Male,40,United-States,<=50K,59,0
5,2,3,1,0,0,4865,1992,Local-gov,230912,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,32,0
4,11,3,0,0,0,4865,0,Private,80312,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,25,0
1,9,2,0,1,0,4865,0,Private,256526,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,45,United-States,<=50K,55,0
4,14,2,0,0,0,4787,0,Self-emp-inc,215382,Masters,Separated,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K,34,1
1,8,3,0,0,0,4787,0,State-gov,194894,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K,64,1
0,3,1,0,0,0,4787,2805,Private,142717,Doctorate,Divorced,Craft-repair,Not-in-family,White,Female,60,United-States,>50K,51,1
0,10,1,1,1,0,4787,0,Private,45687,Some-college,Divorced,Other-service,Not-in-family,Black,Male,50,United-States,>50K,40,1
0,9,4,0,0,0,21333,0,Private,89652,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,24,United-States,>50K,51,1
0,9,1,0,1,0,82776,0,Private,142076,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,39,United-States,>50K,58,1
3,16,3,2,1,0,4787,0,Self-emp-not-inc,164593,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,39,1
4,14,3,0,0,0,4787,1472,Self-emp-inc,174215,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,45,France,>50K,34,1
0,10,1,1,0,0,4787,0,Private,298400,Bachelors,Divorced,Sales,Not-in-family,Black,Male,48,United-States,>50K,61,1
0,8,3,0,0,0,64315,0,Private,509500,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,45,United-States,>50K,30,1
2,13,3,1,1,0,4787,0,Federal-gov,244830,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,58,1
0,5,3,0,1,1,66533,0,Private,241998,HS-grad,Never-married,Sales,Not-in-family,White,Male,40,United-States,>50K,35,1
5,13,1,0,0,1,4787,0,Local-gov,230979,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,25,United-States,>50K,46,1
5,14,1,0,0,0,87890,2810,Local-gov,194788,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,60,United-States,>50K,52,1
6,13,3,0,1,1,4787,0,Local-gov,148995,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,45,United-States,>50K,46,1
0,10,3,1,1,0,4787,0,Private,121590,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Male,40,United-States,>50K,39,1
5,13,3,0,0,0,4787,1086,Local-gov,194630,Bachelors,Never-married,Protective-serv,Not-in-family,White,Female,43,United-States,>50K,38,1
0,1,1,0,1,0,4787,0,Private,287647,Masters,Divorced,Sales,Not-in-family,White,Male,45,United-States,>50K,49,1
5,6,3,0,0,0,4787,0,Private,331419,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,>50K,30,1
0,9,1,0,1,0,4787,0,Private,346871,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,46,United-States,>50K,53,1
0,11,0,0,0,0,4787,2234,Local-gov,303455,Masters,Widowed,Prof-specialty,Unmarried,White,Female,60,United-States,>50K,59,1
1,14,5,0,0,0,4787,0,State-gov,109600,Masters,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,44,United-States,>50K,52,1
0,13,1,0,1,0,4687,0,Private,160647,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,>50K,45,1
4,14,2,1,0,0,4687,0,Private,210275,Masters,Divorced,Tech-support,Unmarried,Black,Female,35,United-States,>50K,42,1
0,2,0,4,1,0,4687,0,Private,148903,HS-grad,Divorced,Sales,Not-in-family,White,Female,50,United-States,>50K,39,1
0,13,3,3,1,0,4650,0,Private,271328,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,29,0
0,13,1,0,1,0,4650,0,Private,231263,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,31,0
3,9,3,0,1,1,4650,1625,Self-emp-not-inc,185848,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,35,0
1,6,1,0,1,0,78904,0,Private,208358,9th,Divorced,Handlers-cleaners,Not-in-family,White,Male,56,United-States,<=50K,36,0
0,13,3,4,1,0,4650,4355,Private,192704,12th,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,36,0
1,14,1,1,1,0,4650,0,Private,259643,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,42,0
1,10,5,0,0,0,82541,2740,State-gov,116367,Some-college,Divorced,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K,53,0
3,14,3,3,0,0,39192,2629,Local-gov,192349,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,49,0
5,6,3,3,1,1,4650,0,Local-gov,116666,HS-grad,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,48,United-States,<=50K,39,0
0,8,3,4,1,0,4650,0,Private,213002,12th,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,31,0
4,9,5,0,1,0,4650,4044,Self-emp-inc,124420,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,30,0
6,9,2,0,1,0,4650,0,Private,179481,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,44,United-States,<=50K,39,0
0,6,3,0,0,0,4650,0,Private,231016,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,37,United-States,<=50K,25,0
5,11,2,0,1,0,4650,0,Local-gov,117760,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,37,0
0,10,3,2,1,0,4650,0,Private,70447,Some-college,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,20,United-States,<=50K,35,0
5,8,1,0,0,0,4650,0,Private,101146,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,39,0
0,13,3,0,1,0,34843,0,Private,242619,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,40,0
6,4,3,0,1,0,4650,3823,Local-gov,125461,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,35,United-States,<=50K,42,0
2,6,5,1,1,0,4650,3453,Federal-gov,197069,Some-college,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,40,United-States,<=50K,41,0
0,13,3,3,0,0,4650,1749,Private,276153,Bachelors,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,40,United-States,<=50K,35,0
0,10,3,0,1,0,4650,0,Private,216145,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,32,0
0,14,4,0,0,1,18558,2011,Private,367049,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,42,0
4,9,1,0,1,0,4650,1706,Private,167159,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,47,0
0,11,3,4,0,0,67547,0,Private,334368,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,28,0
0,10,1,0,0,0,4650,895,Private,151888,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,50,Ireland,<=50K,23,0
2,10,0,0,1,1,4650,0,Private,145214,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K,55,0
2,10,3,3,0,1,4650,0,Private,242912,Some-college,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,23,0
0,10,1,0,1,0,84609,0,Private,111994,Some-college,Divorced,Sales,Not-in-family,White,Male,40,United-States,<=50K,45,0
3,9,3,0,1,0,4650,657,Private,227065,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,43,0
0,10,2,0,0,0,4650,0,Private,43770,Some-college,Separated,Other-service,Not-in-family,White,Female,72,United-States,<=50K,38,0
0,11,3,0,0,0,93236,0,Private,289748,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,48,United-States,<=50K,40,0
5,14,1,0,0,0,4650,1878,Local-gov,191025,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,70,United-States,<=50K,50,0
3,13,2,0,1,0,4650,0,Private,319854,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,35,United-States,<=50K,33,0
0,2,3,0,1,0,8946,1127,Private,347166,Some-college,Divorced,Craft-repair,Own-child,White,Male,40,United-States,<=50K,31,0
4,13,0,3,0,0,46650,0,Private,70645,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,55,United-States,<=50K,41,0
0,9,1,0,1,0,14252,0,Private,184183,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,60,0
0,14,3,0,1,0,4650,0,Private,138253,Masters,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,62,0
0,10,1,4,1,0,4650,0,Private,138852,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,22,United-States,<=50K,50,0
0,10,1,0,1,0,4650,1738,Private,36699,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,41,0
2,11,3,1,1,0,51150,2268,Federal-gov,386877,Assoc-voc,Never-married,Tech-support,Own-child,Black,Male,40,United-States,<=50K,32,0
0,10,5,2,1,0,4508,1312,Private,182677,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,South,<=50K,57,0
0,1,4,0,1,1,4508,0,Private,112137,Preschool,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,Cambodia,<=50K,32,0
0,7,4,0,1,1,4508,0,Private,188409,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,25,United-States,<=50K,23,0
0,9,0,0,1,1,4508,0,Private,291665,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,24,United-States,<=50K,39,0
0,9,2,0,0,1,4508,0,Private,200109,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,White,Female,40,United-States,<=50K,22,0
0,8,4,0,1,1,4508,1283,Private,105363,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,56,0
0,4,4,0,1,1,12811,1369,Self-emp-not-inc,343061,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Cuba,<=50K,43,0
0,5,4,1,1,1,13482,0,Private,163265,9th,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,28,0
3,8,2,0,0,1,4203,0,Self-emp-not-inc,103277,12th,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,Portugal,<=50K,21,0
3,9,4,0,1,1,4508,0,Self-emp-not-inc,254304,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,90,United-States,<=50K,34,0
0,15,0,3,1,1,31843,3568,Private,201988,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,40,?,<=50K,32,0
3,13,4,0,1,1,4508,0,Private,167440,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,38,0
0,9,0,0,1,0,4416,1005,Private,406662,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,27,0
0,11,3,0,1,1,4416,0,Private,272428,HS-grad,Never-married,Sales,Not-in-family,White,Male,42,United-States,<=50K,25,0
0,9,3,3,1,0,4416,0,Private,164938,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,25,0
3,13,3,0,1,0,4416,0,Self-emp-not-inc,114758,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,50,0
0,6,2,1,1,0,4416,0,Private,173115,10th,Separated,Exec-managerial,Not-in-family,Black,Male,99,United-States,<=50K,49,0
0,9,1,2,1,0,4416,0,Private,153151,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,33,0
3,10,3,0,1,0,3885,0,Without-pay,302347,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,22,0
0,10,0,0,1,0,40701,0,Private,178033,Some-college,Widowed,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K,56,0
0,9,3,0,1,1,4416,0,Private,154874,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,30,United-States,<=50K,34,0
0,9,3,1,0,0,4416,3733,Private,148460,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,40,Puerto-Rico,<=50K,25,0
0,10,3,0,0,0,4416,0,Private,168187,Some-college,Never-married,Other-service,Other-relative,White,Female,25,United-States,<=50K,20,0
4,9,4,0,1,1,4386,0,Self-emp-not-inc,120985,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K,38,0
2,9,4,0,1,1,4386,1249,Private,238638,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,55,1
0,13,1,0,1,1,4386,0,Private,144995,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,40,0
0,10,4,0,0,1,4386,0,Private,194259,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,53,1
4,9,4,0,1,0,4386,0,Private,387569,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,55,1
0,9,4,0,0,0,54298,0,Private,75472,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,?,<=50K,50,0
4,13,4,0,1,1,4386,0,Self-emp-inc,36228,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,United-States,>50K,45,1
1,15,4,0,1,1,4386,0,Private,31069,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,38,1
3,4,1,0,1,1,4386,0,Self-emp-not-inc,174102,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Greece,>50K,53,1
0,9,4,1,0,0,4386,1656,Private,503923,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,46,1
0,9,4,0,1,1,4386,1235,Private,255847,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,>50K,42,1
0,9,5,0,1,0,4386,0,Private,335997,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,51,1
2,9,4,1,0,1,4386,0,Private,313022,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,43,1
5,2,4,0,1,1,4386,0,Local-gov,265097,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K,47,1
2,9,0,0,1,0,4386,481,Federal-gov,306784,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,51,1
0,5,4,0,1,1,4386,0,Private,182237,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,31,1
0,14,4,0,0,1,4386,2022,Private,110643,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,30,1
0,6,4,3,1,1,4386,0,Private,98779,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,<=50K,44,0
0,6,4,1,1,1,4386,131,Private,144259,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,80,?,>50K,29,1
0,13,4,0,1,1,77835,0,Private,248164,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,48,1
0,9,4,2,1,1,4386,1317,Private,123703,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,51,1
0,13,4,0,1,1,4386,3467,Private,36214,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,United-States,>50K,35,1
4,2,2,2,1,1,55354,2121,Private,141944,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,48,1
3,13,4,3,1,1,98308,0,Private,156566,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,41,1
3,14,4,3,1,1,4386,0,Self-emp-not-inc,242606,Masters,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,54,1
0,3,4,0,0,0,4386,0,Private,110554,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,>50K,31,1
0,12,4,0,1,1,48069,0,Private,120057,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,44,1
2,6,4,0,0,1,4386,2980,Federal-gov,73670,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,United-States,>50K,51,1
0,7,4,0,1,1,4386,3861,Private,180911,11th,Married-civ-spouse,Protective-serv,Husband,White,Male,37,United-States,>50K,63,1
0,7,4,0,0,1,4386,0,Private,29580,11th,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,>50K,51,1
0,9,4,0,0,1,4386,0,Private,209214,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,>50K,35,1
0,9,4,0,1,0,4386,0,Private,204447,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,52,1
0,9,4,0,1,1,4386,0,Private,117959,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,24,1
0,9,4,4,0,1,4386,2649,Private,195576,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K,33,0
1,11,4,0,1,1,31253,0,Local-gov,241851,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,44,1
3,13,4,0,1,1,4386,815,Self-emp-not-inc,291529,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,United-States,>50K,57,1
0,9,4,4,1,1,4386,3685,Private,329144,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,47,1
0,1,1,0,0,1,4386,0,Private,184105,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,44,1
0,14,1,0,1,0,4386,0,Private,120724,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,45,0
3,11,2,0,1,0,4386,1031,Private,219546,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,>50K,37,1
0,10,4,0,1,1,525,0,Private,240771,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,31,1
1,11,4,0,1,0,24155,0,State-gov,151580,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,53,1
0,14,4,0,1,1,4386,0,Private,209691,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,34,1
