type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,8.1,0.19,1.27,16.65,0.22,257.32,181.0,1.0006,3.2,0.62,9.1,6
white,7.6,0.16,0.41,1.9,0.047,156.02,385.75,0.9937,3.2,0.53,10.1,6
white,8.1,0.22,0.28,31.81,0.043,57.0,176.0,0.9954,3.12,0.55,9.04,5
white,8.0,0.22,0.32,10.4,0.043,63.0,201.0,0.997,3.11,0.53,9.5,6
white,7.1,1.44,0.3,3.3,0.034,30.0,102.0,0.9912,3.08,0.31,12.3,7
white,6.4,0.43,0.27,1.1,0.054000000000000006,5.0,110.0,0.9939,3.24,0.52,9.1,4
white,7.6,0.2,0.3,14.2,0.055999999999999994,53.0,232.37,0.9990000000000001,3.14,0.47,8.9,8
white,7.0,0.12,0.28,5.51,0.057,162.36,103.0,0.9957,3.5,0.44,9.6,5
white,7.4,0.3,0.1,5.25,0.053,33.0,180.0,0.9926,3.13,0.45,8.88,6
white,7.0,0.28,0.33,14.6,0.42,76.82,168.0,0.9994,3.34,0.67,8.8,6
white,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9,6
white,7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,6
white,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9,6
white,8.4,1.31,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9,6
white,7.3,0.18,0.31,17.3,0.055,28.7,197.0,1.0002,3.13,0.46,9.0,6
white,6.8,0.31,0.09,1.4,0.04,56.0,145.0,0.9922,3.19,0.46,10.0,5
white,6.7,0.31,0.08,1.3,0.038,58.0,147.0,0.9922,3.18,0.46,10.0,5
white,13.97,0.17,0.35,1.6,0.047,43.0,154.0,0.9934,3.36,0.69,11.1,6
white,7.4,0.3,0.22,5.25,0.053,33.0,180.0,0.9926,3.13,0.45,11.6,6
white,7.4,0.26,0.31,2.4,0.043,58.0,178.0,0.9941,3.34,0.68,10.6,6
white,7.0,0.28,0.33,54.23,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,6
white,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,13.56,6
white,5.6,0.18,0.31,1.5,0.038,16.0,205.58,0.9924,3.34,0.58,10.1,6
white,7.2,0.15,1.28,1.8,0.043,21.0,159.0,0.9948,3.52,0.47,10.0,5
white,8.0,0.4,0.33,7.7,0.034,27.0,98.0,0.9935,3.88,0.41,12.2,7
white,7.0,0.25,0.56,2.0,0.035,20.0,95.0,0.9918,3.23,0.53,11.0,6
white,7.2,0.15,0.39,1.8,0.043,244.81,159.0,0.9948,3.52,0.47,10.0,5
white,6.8,0.18,0.46,1.4,0.064,37.0,160.0,1.01,3.37,0.45,11.1,5
white,6.6,0.32,0.22,16.7,0.046,38.0,133.0,0.9979,3.22,0.67,10.4,6
white,9.0,0.55,0.3,8.1,0.026000000000000002,14.0,71.0,0.993,3.89,0.36,8.9,5
white,6.9,0.19,0.39,8.0,0.027999999999999997,25.98,84.0,0.9940000000000001,3.11,0.66,10.8,6
white,6.3,0.41,0.33,4.7,0.023,28.0,110.0,0.991,3.3,0.38,12.5,7
red,9.0,0.67,0.3,8.1,0.026000000000000002,14.0,394.88,0.993,2.94,0.36,9.42,5
white,7.0,0.2,0.34,20.24,0.049,12.0,136.0,0.9922,2.98,0.46,11.6,7
white,6.6,0.74,0.22,16.7,0.046,38.0,133.0,0.9979,3.22,0.67,10.4,6
white,7.7,0.45,0.34,6.4,0.05,36.0,163.0,1.0,3.19,0.7,11.5,6
white,6.3,0.21,0.28,1.5,0.051,46.0,142.0,0.9928,3.22,0.42,10.1,6
white,7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.92,1.59,9.2,6
white,6.3,0.21,1.49,1.5,0.051,46.0,142.0,0.9928,3.23,0.42,10.1,6
white,8.0,0.43,0.4,41.72,0.1,29.0,190.0,0.9991,3.07,0.64,9.2,5
white,7.5,0.3,0.71,1.3,0.16,155.12,149.0,0.9948,3.08,0.42,8.9,5
white,6.4,0.26,0.4,1.7,0.56,5.0,60.0,0.9925,3.09,0.54,10.1,5
white,6.9,0.32,0.15,8.1,0.046,51.0,180.0,0.9958,3.13,0.45,8.9,5
white,8.9,0.21,0.34,7.1,0.037000000000000005,166.83,150.0,0.9962,3.1,0.45,9.7,6
white,7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2,6
white,9.5,0.42,0.41,2.3,0.034,70.79,145.0,0.9951,3.06,0.52,11.0,6
red,7.6,0.29,0.26,6.5,0.042,122.59,160.0,0.9944,3.14,0.47,10.7,5
white,6.5,0.25,0.2,1.4,0.024,29.0,101.0,1.02,3.24,0.54,10.8,6
white,7.2,0.23,0.33,12.7,0.049,15.35,183.0,0.9987,3.41,0.4,9.8,5
white,7.9,0.35,0.36,1.6,0.038,11.0,124.0,0.9928,3.86,0.48,11.0,5
red,8.8,0.2,0.28,1.1,0.018000000000000002,144.01,72.0,1.02,2.97,0.35,10.4,5
white,5.7,0.27,0.32,1.2,0.24,20.0,155.0,0.9934,3.8,0.41,10.2,6
white,7.6,0.29,0.26,6.5,0.042,32.0,160.0,0.9944,3.14,0.47,10.7,5
white,5.5,0.14,0.27,4.6,0.028999999999999998,22.0,214.69,0.9949,3.34,0.44,9.0,5
white,7.57,0.24,0.35,0.6,0.14,11.0,71.0,0.9926,3.08,0.38,10.6,5
white,6.7,1.25,0.45,10.6,0.032,56.0,212.0,0.997,3.22,0.59,9.5,6
white,5.5,0.14,0.27,20.72,0.028999999999999998,22.0,104.0,0.9949,3.87,0.44,9.0,5
red,5.6,0.13,0.27,4.8,0.027999999999999997,22.0,104.0,0.9948,3.34,0.45,9.2,6
white,7.4,0.18,0.34,64.88,0.03,30.0,107.0,0.992,2.97,0.53,11.0,6
white,5.7,0.385,0.04,12.6,0.034,22.0,115.0,0.9964,3.28,0.63,8.32,6
white,8.7,0.24,0.35,0.6,0.042,11.0,71.0,0.9926,3.81,0.38,10.6,5
white,8.3,0.33,0.43,9.2,0.046,6.1,294.81,0.9982,3.38,0.47,12.03,5
white,6.8,0.34,0.44,6.6,0.05,28.0,156.0,0.9955,3.14,0.41,11.82,5
white,6.8,0.33,0.44,7.0,0.05,173.48,155.0,0.9955,3.14,0.42,9.5,5
white,6.3,0.28,0.24,8.45,0.031,32.0,360.09,0.9958,3.39,0.57,9.7,7
white,11.8,0.23,0.38,11.1,0.034,15.0,123.0,0.9997,3.7,0.55,9.98,3
white,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,5
white,6.8,0.21,0.27,65.05,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,5
white,8.6,0.485,0.29,4.1,0.026000000000000002,29.37,101.0,0.9918,3.01,0.38,12.4,5
white,8.6,0.485,0.29,4.1,0.026000000000000002,19.0,101.0,0.9918,3.01,0.38,14.22,5
white,7.3,0.29,0.29,4.6,0.028999999999999998,27.0,155.0,0.9931,3.07,0.26,10.6,6
white,6.8,0.21,0.27,18.15,0.042,41.0,65.39,1.01,3.23,0.31,8.2,5
white,6.7,0.31,0.31,4.9,0.031,20.0,151.0,0.9926,3.36,0.82,12.0,7
white,7.3,0.57,0.37,8.3,0.044000000000000004,45.0,227.0,0.9966,3.12,0.47,9.0,5
white,5.7,0.34,0.46,1.4,0.04,264.02,169.0,0.9932,3.13,0.47,8.8,5
white,6.8,0.28,0.5,11.5,0.04,58.0,223.0,0.9969,3.22,0.5,9.5,5
white,6.7,0.23,0.33,1.8,0.036000000000000004,23.0,96.0,0.9925,3.32,0.4,10.8,6
white,6.9,0.17,0.25,1.6,0.047,34.0,132.0,0.9914,3.16,0.48,11.72,5
white,7.6,0.18,0.36,2.4,0.56,38.0,123.0,0.996,3.6,0.46,13.04,5
white,6.6,0.22,0.28,4.9,0.042,51.0,180.0,1.01,3.3,0.75,9.5,6
white,12.24,0.27,0.28,1.8,0.05,21.0,127.0,0.9934,3.35,0.44,9.9,5
white,5.96,0.28,0.29,4.3,0.051,25.0,142.0,0.9939,3.16,0.39,10.2,5
white,7.6,0.29,0.29,4.4,0.051,26.0,146.0,0.9939,3.16,0.39,10.2,5
white,5.7,0.32,0.18,1.4,0.028999999999999998,26.0,379.54,0.9906,3.44,0.37,11.0,6
white,7.1,0.33,0.25,1.6,0.03,25.0,126.0,0.9901,3.22,0.34,12.1,7
white,7.3,0.34,0.3,1.3,0.057,25.0,173.0,0.9948,3.26,0.51,9.1,6
white,6.5,0.19,0.26,5.2,0.04,31.0,140.0,0.995,3.26,0.68,9.5,6
white,6.6,0.23,1.41,5.6,0.043,195.01,164.0,0.9953,3.27,0.76,9.5,5
white,6.6,0.27,1.4,5.3,0.045,57.0,434.06,0.9953,3.31,0.79,9.8,5
white,8.43,0.22,0.28,4.9,0.042,51.0,180.0,0.9952,3.3,0.75,9.5,6
white,7.6,0.18,0.36,2.4,0.4,38.0,123.0,0.996,3.6,0.46,13.98,5
white,6.8,0.36,1.35,1.6,0.039,10.0,124.0,0.9948,3.3,0.67,9.6,5
white,7.0,0.22,0.39,27.12,0.055,39.0,198.0,0.9951,3.52,0.54,10.2,6
white,5.9,1.02,0.3,1.4,0.09,25.0,119.0,0.9931,3.68,0.72,10.5,6
white,7.4,0.45,0.32,7.1,0.044000000000000004,17.0,117.0,0.9962,2.98,0.41,10.4,4
white,6.8,0.36,0.32,58.97,0.039,10.0,124.0,0.9948,3.3,0.67,9.6,5
white,7.5,0.42,1.03,10.7,0.046,18.0,95.0,0.9959,3.15,0.33,10.7,5
white,7.5,0.33,1.09,11.1,0.036000000000000004,25.0,119.0,0.9962,3.15,0.34,10.5,6
white,9.4,0.3,0.32,10.7,0.2,14.0,111.0,0.9958,2.85,0.42,13.06,5
white,7.9,0.17,0.32,1.6,0.51,47.0,150.0,0.9948,3.49,0.76,9.6,6
white,7.9,0.17,0.32,1.6,0.18,47.0,150.0,1.02,3.29,0.76,9.6,6
white,8.2,0.17,0.32,1.5,0.05,17.0,162.83,0.9940000000000001,3.14,0.58,9.5,5
white,14.82,0.59,0.31,1.5,0.049,45.45,153.0,0.9942,3.12,0.58,9.4,6
white,8.7,0.15,0.3,30.25,0.2,29.0,130.0,0.9942,3.22,0.38,9.8,6
white,7.9,0.17,0.32,1.6,0.053,47.0,150.0,0.9948,3.29,0.76,12.77,6
white,7.2,0.25,0.94,8.0,0.044000000000000004,51.0,172.0,0.9964,3.16,0.44,9.2,5
white,7.2,0.24,0.19,7.7,0.06,53.0,176.0,0.9958,3.17,0.38,9.5,5
white,4.13,0.76,0.03,2.7,0.043,27.0,93.0,0.9932,3.34,1.4,9.2,5
white,6.6,0.22,0.53,32.36,0.052000000000000005,22.0,136.0,0.9986,2.94,0.35,9.4,5
white,6.6,0.22,0.53,15.1,0.052000000000000005,25.8,136.0,0.9986,2.94,0.35,9.4,5
white,8.4,0.28,0.4,8.9,0.048,5.33,146.0,0.9988,2.9,0.46,9.3,5
white,6.8,0.32,0.34,6.31,0.05,281.96,129.0,0.9953,3.19,0.4,9.1,5
white,6.7,0.24,0.33,10.79,0.046,31.0,145.0,0.9983,3.36,0.4,9.5,5
white,7.4,0.18,0.36,38.03,0.055999999999999994,245.55,163.0,1.0,3.42,0.35,9.1,6
white,6.0,0.16,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,0.46,10.6,5
white,6.7,0.24,0.33,12.3,0.046,31.0,286.61,0.9983,3.36,0.4,9.5,5
white,6.8,0.28,0.35,2.3,0.042,16.0,85.0,0.9906,3.19,0.56,12.4,6
white,6.2,0.69,0.3,11.1,0.047,74.17,237.0,0.9981,3.18,0.49,8.7,5
white,6.0,0.27,0.15,1.5,0.055999999999999994,35.0,128.0,0.9936,3.12,0.45,14.71,5
white,15.25,0.16,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,1.7,10.6,5
white,6.8,0.32,0.34,6.0,0.05,5.0,8.63,0.9953,3.19,0.4,9.1,5
white,8.5,0.57,0.47,15.2,0.057,40.0,234.0,0.99,3.02,0.66,9.0,5
white,8.1,0.24,0.33,10.2,0.048,46.0,141.0,0.9972,3.16,1.44,10.3,6
white,7.4,0.18,0.36,13.1,0.055999999999999994,72.0,163.0,1.0,3.42,0.35,9.1,6
white,7.7,0.23,0.31,10.7,0.038,59.0,186.0,0.9969,3.41,0.55,9.5,6
white,6.5,0.22,0.22,36.05,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,5
white,6.5,1.45,0.25,17.1,0.05,44.0,325.65,1.0001,3.3,0.37,8.8,5
white,8.35,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,5
white,5.7,0.33,0.15,1.9,0.05,20.0,93.0,0.9934,2.91,0.62,9.9,5
white,7.7,0.23,0.31,10.7,0.038,59.0,186.0,0.9969,3.12,0.55,9.5,6
white,6.5,0.22,0.25,17.1,0.05,44.0,257.06,1.01,3.3,0.37,8.8,5
white,6.8,0.2,0.27,1.2,0.034,19.0,68.0,0.9902,3.14,0.37,11.7,4
white,7.7,0.26,0.32,11.42,0.04,204.88,117.0,0.993,3.21,0.56,10.8,5
white,6.4,0.2,0.79,44.71,0.040999999999999995,25.92,126.0,0.9914,3.43,0.42,12.0,6
white,8.0,0.16,0.36,1.5,0.033,14.0,122.0,0.9941,3.2,0.39,10.3,4
white,6.8,0.25,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,9.0,5
white,7.7,0.39,1.2,16.52,0.035,36.0,109.0,0.9918,3.19,0.58,10.35,7
white,6.9,0.26,0.33,12.6,0.051,59.0,173.0,0.998,3.79,0.38,9.9,5
white,6.8,0.25,1.42,10.7,0.076,47.0,154.0,0.9967,3.05,0.48,9.0,5
red,13.32,0.39,0.28,4.9,0.035,36.0,109.0,0.9918,3.74,0.58,12.2,7
white,6.0,0.37,0.22,12.15,0.048,42.0,388.4,0.9957,3.2,0.46,10.1,5
white,6.5,1.0,0.28,12.0,0.055999999999999994,23.0,174.0,0.9986,3.31,0.55,9.3,5
white,9.1,0.33,0.38,1.7,0.062,50.5,344.0,0.9958,3.91,0.7,9.5,5
red,5.9,0.5,0.05,2.6,0.054000000000000006,36.0,146.0,0.9948,3.43,0.5,9.2,6
white,6.8,1.02,0.39,1.4,0.036000000000000004,15.0,115.0,0.9918,3.27,0.72,11.7,5
white,7.0,0.35,0.75,1.9,0.04,21.0,144.0,1.0,3.35,0.38,11.0,5
white,7.1,1.16,0.32,23.63,0.055999999999999994,49.0,158.0,1.0,3.37,0.38,9.6,6
white,7.1,0.22,0.08,16.9,0.055999999999999994,49.0,158.0,0.9998,3.37,1.9,11.03,6
white,8.3,0.24,0.27,2.1,0.03,22.0,162.0,0.9914,2.99,0.68,11.9,6
white,6.8,0.26,0.32,7.0,0.040999999999999995,38.0,118.0,0.9939,3.25,0.75,10.8,6
white,7.2,0.16,1.49,7.1,0.53,41.0,136.79,0.9966,3.38,0.55,10.1,5
white,7.9,0.18,0.36,5.9,0.057999999999999996,31.0,132.0,0.995,3.25,0.52,10.9,6
white,7.2,0.16,0.26,7.1,0.054000000000000006,41.0,224.0,0.9966,3.38,1.34,10.1,5
white,5.5,1.07,0.32,8.7,0.06,19.0,102.0,0.9940000000000001,3.21,0.31,9.5,5
white,7.1,0.33,0.64,13.2,0.055999999999999994,13.49,105.0,0.9972,3.05,0.39,9.2,5
white,7.7,0.28,0.35,15.3,0.055999999999999994,31.0,117.0,1.02,3.27,0.5,9.6,5
white,7.7,0.28,0.35,15.3,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,9.6,5
white,7.5,1.06,0.52,3.94,0.047,64.0,179.0,0.9982,3.1,0.46,9.0,5
white,6.5,0.14,0.32,2.7,0.037000000000000005,18.0,89.0,0.9924,3.4,0.74,11.5,7
white,8.2,0.21,0.32,10.65,0.053,53.0,145.0,0.9972,3.17,0.48,10.2,6
white,7.2,0.2,0.31,10.0,0.054000000000000006,49.0,165.0,0.997,3.4,0.42,9.9,6
white,7.2,1.18,0.3,6.8,0.055999999999999994,26.0,105.0,0.9954,3.44,0.4,9.6,6
white,6.4,0.29,0.2,15.6,0.04,20.0,142.0,0.9962,3.1,0.54,10.6,5
white,7.1,0.33,0.64,13.2,0.055999999999999994,12.0,105.0,0.9972,3.05,0.39,9.2,5
white,6.8,0.24,0.34,62.37,0.038,31.0,99.0,0.9921,3.24,0.46,11.8,6
white,7.0,0.2,0.34,3.0,0.035,36.0,102.0,0.9905,3.18,0.43,12.2,6
white,7.7,0.28,0.35,15.3,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,9.6,5
white,7.0,0.22,0.33,2.1,0.052000000000000005,15.0,76.0,0.993,3.2,0.41,13.48,6
white,7.5,0.18,0.39,1.9,0.054000000000000006,23.0,91.0,0.9941,3.27,0.45,10.3,6
white,9.8,0.93,0.45,8.6,0.052000000000000005,34.0,187.0,0.9994,3.12,0.59,10.2,4
white,7.8,0.29,0.33,8.75,0.035,33.0,181.0,0.9962,3.11,0.46,8.93,5
white,7.9,0.28,0.32,3.6,0.038,9.0,204.88,1.0,3.05,0.31,9.42,4
white,8.5,0.25,0.27,4.7,0.27,31.0,92.0,0.9922,3.01,0.33,12.0,6
white,7.4,0.18,0.27,1.3,0.048,26.0,105.0,0.9940000000000001,3.52,0.66,10.6,6
white,6.3,0.24,0.37,1.8,0.031,6.0,61.0,0.9897,2.81,0.34,12.2,4
white,3.93,0.33,0.38,9.7,0.04,29.0,124.0,0.9954,3.47,0.48,11.0,6
white,6.8,1.04,0.53,4.0,0.03,29.0,79.0,0.99,3.23,0.46,10.14,7
white,9.9,1.11,0.23,2.4,0.087,19.0,115.0,0.9948,2.77,0.44,9.4,6
white,8.5,0.25,0.27,4.7,0.031,39.39,92.0,0.9922,3.58,0.33,12.0,6
white,8.4,0.59,0.28,18.8,0.027999999999999997,55.0,307.51,0.998,2.96,0.35,11.6,5
white,7.0,0.35,0.31,1.8,0.069,15.0,162.0,0.9944,3.18,0.47,9.4,5
white,7.0,0.35,0.31,1.8,0.069,15.0,162.0,0.9944,3.18,0.47,9.4,5
white,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,7
white,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,7
white,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,7
white,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,7
white,7.4,0.19,0.3,12.8,0.053,48.5,229.0,1.0,3.14,0.49,9.1,7
white,6.9,0.32,0.13,7.8,0.042,11.0,117.0,0.996,3.23,0.37,9.2,5
white,7.6,0.62,0.58,54.21,0.05,43.0,163.0,0.9999,3.15,0.54,9.2,5
white,7.4,0.19,0.3,12.8,0.053,48.5,384.1,0.9986,3.14,0.49,9.1,7
white,7.4,0.19,0.3,12.8,0.053,48.5,212.0,0.9986,3.14,0.79,9.1,7
white,6.9,0.87,0.13,7.8,0.042,11.0,117.0,0.996,3.23,0.37,8.19,5
white,5.14,0.34,0.24,5.4,0.06,23.0,126.0,0.9951,3.25,0.44,9.0,7
white,7.6,0.32,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,11.21,5
white,7.7,0.24,0.31,1.3,0.047,33.0,106.0,0.993,3.22,0.55,10.8,6
white,8.0,0.36,0.43,10.1,0.053,29.0,146.0,0.9982,3.4,0.46,9.5,6
white,7.4,0.29,0.25,3.8,0.044000000000000004,30.0,114.0,0.992,3.11,0.4,11.0,6
white,11.85,0.32,1.55,57.31,0.17,37.0,146.0,0.9963,3.24,0.47,10.0,5
white,6.3,0.3,0.24,6.6,0.04,38.0,141.0,0.995,3.22,0.47,10.32,5
white,6.4,0.33,0.24,9.8,0.040999999999999995,29.0,109.0,0.9956,3.29,0.47,10.1,6
white,7.5,0.18,0.31,11.7,0.051,24.0,94.0,0.997,3.19,0.44,9.5,7
white,6.5,1.55,0.81,1.2,0.47,14.0,74.0,0.9936,3.08,0.53,9.5,5
white,6.8,0.69,1.41,1.4,0.055999999999999994,13.0,137.0,0.9935,3.11,0.42,9.5,5
white,6.4,0.18,0.32,9.6,0.18,24.0,90.0,0.9963,2.9,0.49,13.22,6
white,7.51,0.18,1.23,12.2,0.048,36.0,125.0,0.9967,2.92,0.54,9.4,6
white,7.6,0.27,0.42,2.6,0.044000000000000004,29.0,110.0,1.02,3.31,0.51,12.7,6
white,9.2,0.23,0.35,10.7,0.037000000000000005,34.0,145.0,0.9981,3.09,0.32,9.51,5
white,7.9,0.28,0.41,4.9,0.35,31.0,153.0,0.9966,3.27,0.51,9.7,6
white,7.1,0.18,0.32,12.2,0.09,36.0,125.0,0.9967,3.31,0.54,9.4,6
red,6.4,0.18,0.32,9.6,0.052000000000000005,24.0,90.0,0.9963,3.35,0.49,11.31,6
white,6.8,0.25,0.18,1.4,0.23,13.0,137.0,0.9935,3.11,0.42,9.5,5
white,7.0,1.22,0.26,1.1,0.037000000000000005,20.0,71.0,0.9902,3.1,0.38,11.7,6
red,7.3,0.31,0.29,1.0,0.036000000000000004,26.0,101.0,0.99,3.09,0.37,11.7,6
white,7.1,1.39,0.19,8.2,0.051,53.0,187.0,0.996,3.16,0.52,9.7,5
white,6.6,0.25,0.42,11.3,0.049,77.0,168.88,0.9966,3.28,0.52,9.5,6
white,9.91,0.24,0.23,7.3,0.069,31.0,157.0,0.9962,3.25,0.53,9.1,5
white,6.0,0.28,0.27,48.29,0.051,23.0,402.39,0.9940000000000001,3.23,0.67,13.93,6
white,7.1,0.26,0.19,8.2,0.051,8.94,98.11,0.996,3.16,0.52,9.7,5
white,7.8,0.89,0.38,2.1,0.057999999999999996,14.0,167.0,0.9940000000000001,3.21,0.55,9.9,5
white,6.5,0.27,0.33,2.0,0.059000000000000004,19.0,175.0,0.9944,3.97,0.56,9.9,5
white,7.7,0.39,0.34,10.0,0.38,35.0,178.0,0.9974,3.26,0.6,10.2,5
white,8.9,0.24,0.33,15.75,0.035,16.0,132.0,0.996,3.0,0.37,12.1,6
white,6.6,0.23,0.24,3.9,0.045,36.0,138.0,0.9922,3.15,0.64,11.3,7
white,7.1,0.26,0.3,2.0,0.031,13.0,128.0,0.9917,3.19,0.49,11.4,5
white,7.0,0.32,0.35,4.17,0.039,24.0,125.0,0.9918,3.17,0.64,12.2,6
white,7.4,0.24,0.26,1.6,0.057999999999999996,53.0,301.47,0.9936,3.18,0.5,9.9,7
white,6.9,0.21,0.33,1.4,0.055999999999999994,261.08,136.0,0.9938,3.63,0.78,10.3,6
white,7.0,0.32,0.35,1.5,0.039,24.0,125.0,0.9918,3.17,0.64,12.2,6
white,7.4,0.17,0.29,1.4,0.047,23.0,107.0,0.9939,3.52,1.69,10.4,6
white,7.1,0.26,0.3,2.0,0.031,13.0,128.0,1.0,3.19,0.51,11.4,5
white,8.5,0.28,0.34,13.8,0.040999999999999995,32.0,161.0,0.9981,3.13,0.4,9.9,6
white,7.8,0.3,0.37,1.3,0.051,16.0,96.0,0.9941,3.32,0.62,10.0,5
white,12.21,0.25,0.38,3.8,0.051,18.0,129.0,1.03,3.21,0.38,11.5,6
white,15.2,0.28,0.29,6.9,0.040999999999999995,29.0,163.0,0.9952,3.44,1.43,10.5,6
red,6.5,1.19,0.36,2.2,0.12,36.0,134.0,0.9898,3.41,0.36,8.64,7
white,7.0,0.22,0.32,1.6,0.045,40.0,94.14,0.9914,2.98,0.44,10.5,6
white,8.5,0.28,0.34,13.8,0.040999999999999995,32.0,161.0,1.03,3.13,0.4,9.9,6
white,12.2,0.45,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,11.4,7
white,6.9,0.23,0.33,12.8,0.055999999999999994,44.0,169.0,0.998,3.42,0.42,9.8,6
white,8.0,0.45,0.28,10.8,0.47,247.48,157.0,0.9957,3.06,0.47,11.4,7
white,7.6,0.23,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,14.73,4
white,7.7,0.28,0.58,12.1,0.046,60.0,177.0,0.9983,3.08,0.46,8.9,5
white,7.7,0.27,0.61,12.0,0.046,119.46,179.0,0.9982,3.07,0.46,8.9,5
white,7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,7
white,6.9,0.25,0.35,9.2,0.034,122.5,150.0,0.9947,3.21,1.98,10.49,6
white,4.63,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,7
white,6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,6
red,8.4,0.2,0.31,2.8,0.054000000000000006,16.0,89.0,0.99416,3.09,0.45,9.5,6
red,6.5,0.39,0.35,1.6,0.049,10.0,164.0,0.99516,3.35,0.51,9.7,5
white,7.2,0.23,0.38,6.1,0.35,20.0,90.0,0.9949600000000001,3.17,0.79,9.7,5
white,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5,6
white,7.1,0.28,0.19,7.8,0.08,48.0,184.0,0.99579,3.16,0.5,9.4,5
white,6.4,0.34,0.46,53.97,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,4
white,6.1,0.15,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,6
white,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5,6
white,7.2,0.09,1.42,8.2,0.042,41.0,180.0,0.99644,3.16,0.49,9.1,5
white,7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.51,0.5,9.4,5
white,6.1,0.23,0.45,10.6,0.2,49.0,169.0,0.9969899999999999,3.05,0.54,8.8,5
white,6.7,0.23,0.42,11.2,0.047,52.0,434.22,0.9975799999999999,3.54,0.74,10.4,5
white,7.0,0.36,0.14,11.6,0.59,35.0,228.0,0.9977,3.13,0.51,8.9,5
white,11.49,0.31,0.24,7.1,0.031,221.7,141.0,0.99397,3.16,0.38,10.6,7
white,6.4,0.34,0.2,14.9,0.06,37.0,271.44,0.9983,3.13,0.45,9.0,4
white,6.1,0.15,0.29,6.2,0.046,39.0,151.0,1.01,3.6,0.44,10.6,6
white,7.4,0.2,0.29,1.7,0.047,16.0,100.0,0.9924299999999999,3.28,0.45,10.6,6
white,6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,5
white,9.2,0.34,0.54,17.3,0.06,46.0,235.0,1.0018200000000002,3.08,0.61,8.8,6
white,7.4,0.18,0.29,1.4,0.042,34.0,101.0,0.99384,3.1,0.6,10.5,7
white,7.2,0.29,0.2,7.7,0.046,241.88,392.11,0.99582,3.16,0.52,9.5,5
white,6.3,0.27,0.61,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,5
white,6.2,0.26,0.19,3.4,0.049,47.0,172.0,0.9924,3.14,1.21,10.4,6
white,7.3,0.21,0.21,1.6,0.046,35.0,133.0,0.99466,3.16,0.46,10.0,6
white,7.1,0.14,0.35,45.54,0.039,24.0,128.0,0.9921200000000001,3.97,1.6,10.4,5
white,7.2,0.45,0.54,1.4,0.22,34.0,348.08,0.99449,3.11,0.53,9.0,6
white,7.6,0.92,0.28,17.81,0.049,57.0,205.0,0.9974799999999999,3.24,0.45,9.3,5
white,7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,9.0,6
white,7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.9974799999999999,3.24,0.45,9.3,5
white,6.5,0.36,0.31,4.1,0.061,20.0,134.0,0.99475,3.18,0.45,9.0,6
