type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,14.57,0.2,0.42,1.5,0.040999999999999995,35.0,125.0,0.9925,3.11,0.37,11.4,7
white,6.8,0.19,0.32,60.91,0.019,277.19,423.18,0.9935,3.25,0.37,11.1,8
white,7.6,0.51,1.45,35.8,0.06,86.91,174.0,0.9962,3.13,0.38,10.5,6
white,6.8,0.34,0.74,2.8,0.08800000000000001,23.0,291.17,0.9928,3.48,0.7,12.0,6
white,6.2,0.5,0.86,1.6,0.039,83.49,123.0,0.993,3.23,1.09,10.6,6
white,6.6,0.14,0.44,1.6,0.042,47.0,140.0,0.993,3.81,0.51,10.2,6
red,8.0,1.0,0.17,8.2,0.04,13.0,60.0,0.9956,3.09,0.59,9.5,4
white,7.0,0.24,0.35,1.5,0.052000000000000005,51.0,109.33,1.02,3.41,0.59,10.4,7
red,6.3,1.32,0.44,11.0,0.05,50.0,245.0,0.9972,3.19,0.57,8.51,4
white,7.1,0.2,0.41,2.1,0.2,15.03,166.0,0.99,3.48,0.62,10.5,6
white,6.2,0.34,0.68,0.66,0.047,45.0,232.0,0.9955,3.65,0.62,10.0,6
red,7.1,0.3,0.36,33.95,0.055,44.33,234.0,0.9972,3.49,0.64,10.2,6
white,7.1,0.3,0.36,6.8,0.055,44.5,234.0,1.02,3.49,0.64,10.2,6
white,7.9,0.64,0.46,61.74,0.244,33.0,227.0,0.9983,2.87,0.74,14.41,3
white,8.8,0.17,0.38,1.8,0.04,39.0,148.0,0.99,3.67,0.67,10.2,6
white,4.36,0.17,0.37,1.5,0.06,18.0,378.13,0.9936,3.54,0.88,10.7,5
white,7.1,0.47,0.24,6.0,0.044000000000000004,11.0,77.0,0.9956,3.21,0.56,9.7,5
white,7.1,0.2,0.34,37.73,0.034,33.0,104.0,0.9953,3.37,0.52,8.6,7
white,7.5,0.17,0.34,1.4,0.035,13.0,102.0,0.9918,3.23,0.74,11.0,5
white,8.2,0.93,0.3,2.1,0.047,17.0,72.68,0.995,3.22,0.3,10.8,4
white,7.7,0.275,0.3,1.0,0.039,19.0,89.21,0.992,3.01,0.56,10.7,5
white,7.3,0.49,0.32,5.2,0.043,18.0,411.49,0.9952,3.24,0.34,10.7,4
white,7.5,0.33,0.48,19.45,0.048,55.0,243.0,1.001,2.95,1.69,8.8,5
white,7.2,0.27,0.37,1.6,0.049,23.0,250.45,0.99,3.16,0.48,10.9,7
white,7.3,1.56,0.4,22.24,0.17,24.0,92.0,0.9932,3.14,0.45,10.5,5
white,6.5,0.66,1.0,1.3,0.08,23.0,107.0,0.9937,3.42,0.45,10.0,5
white,5.69,0.31,0.52,1.7,0.38,5.0,61.0,1.04,3.07,1.08,10.4,5
white,8.3,0.12,0.38,1.1,0.038,15.0,75.0,0.9934,3.03,0.43,9.2,5
red,6.1,0.37,0.36,4.7,0.035,36.0,116.0,0.991,3.99,0.62,12.6,6
white,7.3,0.24,1.13,7.5,0.048,29.0,152.0,0.9962,3.1,0.36,9.0,5
white,6.9,0.75,0.81,1.1,0.24,52.0,123.0,0.9932,3.03,1.55,14.04,6
white,11.04,0.96,0.42,1.3,0.035,18.0,86.0,0.9908,2.99,1.04,11.3,5
white,9.4,0.29,1.04,2.2,0.05,17.0,119.0,0.9962,3.12,0.87,10.3,4
white,7.0,0.31,1.18,23.14,0.41,5.0,61.0,0.9918,3.07,0.43,10.4,5
white,8.6,0.26,0.41,29.39,0.049,29.05,360.14,0.9941,3.24,0.44,10.0,5
white,7.5,0.21,0.34,1.2,0.06,26.0,111.0,1.01,3.38,0.47,10.7,6
white,9.49,0.23,0.24,10.0,0.09300000000000001,170.58,197.0,0.9981,3.41,0.47,9.0,5
white,7.5,1.13,0.09,1.2,0.06,26.0,29.64,0.9931,3.51,0.47,10.7,6
white,11.62,0.3,0.2,1.1,0.077,149.9,346.05,1.04,3.3,0.89,8.7,4
white,8.0,0.26,0.36,2.0,0.054000000000000006,238.76,121.0,0.992,3.09,0.72,11.6,7
white,7.0,0.21,1.22,7.5,0.53,45.0,185.0,1.0,3.73,0.55,9.4,5
white,6.7,1.47,1.1,65.1,0.079,35.5,216.0,0.9956,3.78,0.68,9.5,5
white,6.7,0.26,0.26,37.96,0.073,36.0,202.0,0.9956,3.3,1.91,9.5,5
white,8.4,0.26,0.37,1.9,0.07200000000000001,48.0,391.04,0.9949,3.37,0.7,10.9,6
white,11.1,0.22,0.38,14.8,0.05,32.0,386.99,1.01,3.65,0.35,9.7,5
white,6.4,0.3,0.51,17.67,0.048,62.0,172.0,0.9942,3.08,1.56,9.1,6
white,7.5,0.19,0.34,53.81,0.37,33.0,125.0,1.0,3.1,0.49,11.1,7
white,7.08,1.23,0.44,6.35,0.024,9.0,87.0,0.9917,2.75,1.45,12.6,7
white,13.47,0.2,0.36,1.5,0.54,80.24,147.0,0.9931,3.35,0.95,11.0,6
white,4.35,0.37,0.32,1.6,0.33,259.43,166.0,1.02,3.28,0.55,11.3,7
white,15.36,0.22,0.38,14.8,0.054000000000000006,32.0,322.61,1.0002,3.22,0.5,9.7,5
white,8.2,0.13,0.33,9.1,0.036000000000000004,28.0,118.0,0.9953,2.96,0.4,10.9,7
white,7.7,0.34,0.3,8.0,0.048,25.0,192.0,1.02,2.97,0.47,10.9,5
white,6.2,0.55,0.45,12.0,0.049,27.0,186.0,0.99,3.17,1.78,11.13,6
white,6.4,0.4,0.19,3.2,0.45,106.14,124.0,0.9904,2.75,0.54,12.7,7
white,7.5,0.28,0.33,7.7,0.048,42.0,180.0,0.9974,3.11,0.59,10.1,6
white,7.8,0.9,0.44,1.3,0.037000000000000005,43.0,132.0,1.01,3.18,0.65,10.0,5
white,10.72,0.26,0.96,16.3,0.051,56.0,197.0,1.0004,3.49,1.09,9.8,5
white,,,0.29,6.2,0.56,29.0,227.0,0.9952,3.29,0.53,10.1,6
white,14.78,0.15,0.33,4.7,0.09,31.0,118.0,0.9956,3.43,0.45,9.0,7
white,6.3,0.27,0.25,5.8,0.15,52.0,86.8,0.995,3.28,0.38,13.83,6
white,5.01,0.27,0.25,26.97,0.038,52.0,155.0,0.995,3.28,0.38,9.4,6
white,7.4,0.2,0.37,16.95,0.048,43.0,190.0,0.9995,3.03,0.42,9.2,6
white,6.3,0.23,0.21,5.1,0.46,29.0,142.0,0.9942,2.8,1.26,10.1,7
white,7.3,0.31,0.6,10.2,0.040999999999999995,213.5,193.09,0.9977,3.06,0.45,8.6,5
white,5.2,0.24,0.49,3.8,0.47,21.0,210.5,0.992,3.55,0.49,11.2,8
white,7.0,0.62,1.19,1.3,0.07,39.0,123.0,1.0,3.61,0.42,11.2,8
white,4.75,0.64,0.37,16.95,0.048,43.0,166.27,0.9995,3.03,0.42,13.31,6
white,7.0,0.17,0.18,4.0,0.034,17.0,129.3,1.01,3.02,0.39,10.6,7
white,8.3,0.21,0.58,14.95,0.16,62.0,213.0,1.02,3.49,0.51,12.29,6
red,15.41,0.76,0.42,14.5,0.048,69.71,178.0,1.0,3.29,1.68,8.9,6
white,7.1,1.55,0.4,1.2,0.069,213.74,156.0,1.02,3.42,0.43,9.12,6
red,9.85,1.25,0.31,6.7,0.038,202.26,132.0,0.9945,3.91,0.32,10.6,7
white,7.4,0.24,1.35,13.32,0.045,52.0,183.0,0.9963,3.41,0.32,8.8,5
white,5.3,0.24,0.33,1.3,0.033,25.0,97.0,0.9906,3.59,0.38,13.13,8
white,6.5,0.35,1.31,8.8,0.04,44.0,139.0,1.01,2.72,0.37,12.88,6
red,6.3,0.23,0.21,38.84,0.035,29.0,142.0,0.99,2.95,0.33,10.1,7
white,6.5,0.92,0.05,40.04,0.42,32.0,120.0,1.0,3.31,1.43,11.43,6
white,5.8,0.29,0.72,2.6,0.025,12.0,120.0,0.9894,3.61,0.79,10.56,7
white,6.3,0.27,0.25,5.8,0.14,52.0,155.0,1.01,3.28,0.38,9.4,6
white,6.3,0.17,0.42,2.8,0.027999999999999997,45.0,107.0,0.9908,3.38,0.43,11.8,6
white,6.3,0.16,0.4,1.6,0.033,46.11,377.97,1.01,3.44,0.53,8.64,5
white,7.9,0.29,0.39,6.7,0.036000000000000004,92.0,103.03,0.9938,3.12,0.42,8.5,5
white,14.4,0.31,0.69,10.2,0.5,58.0,160.0,0.9977,3.06,0.45,9.33,5
white,5.5,1.12,0.45,54.7,0.26,25.0,191.0,1.01,3.29,0.49,14.19,7
white,5.2,0.24,1.58,3.8,0.11,21.0,150.04,1.04,3.55,0.49,11.2,8
white,7.2,0.37,0.18,28.51,0.12,27.0,87.0,0.9903,3.3,0.59,11.28,7
white,6.1,0.29,0.27,14.16,0.024,13.0,76.0,0.9893,3.21,0.51,12.6,7
white,9.2,0.66,0.4,29.8,0.054000000000000006,18.0,151.0,0.99,3.04,0.46,10.76,4
white,7.2,0.37,0.6,2.0,0.02,114.03,30.92,1.0,3.39,0.59,12.6,7
white,8.0,0.18,0.37,8.0,0.04,60.62,199.28,0.9912,3.06,0.61,12.1,6
red,6.5,0.22,0.34,12.0,0.053,116.97,177.0,0.99,3.52,0.44,9.9,6
red,7.4,0.18,0.4,1.6,0.6,22.0,102.0,0.9937,3.28,0.44,14.15,5
white,6.5,0.52,0.76,1.4,0.047,5.0,26.0,0.9932,3.26,0.32,13.61,4
white,7.0,0.15,0.38,22.42,0.19,283.38,96.0,0.99,3.13,0.39,8.44,8
white,13.97,0.415,0.13,1.4,0.04,11.0,147.93,0.9922,3.29,0.52,10.5,5
white,8.1,0.45,1.51,24.91,0.037000000000000005,165.26,207.03,0.9976,3.31,1.68,9.7,5
white,5.8,1.27,1.26,1.4,0.47,11.0,64.0,1.0,3.29,0.52,12.75,5
white,6.4,0.5,0.16,12.9,0.042,26.0,138.0,0.9974,3.28,0.33,9.0,5
white,6.7,0.74,0.32,9.82,0.051,34.0,309.17,0.998,3.54,0.45,9.2,6
white,6.0,0.73,0.3,1.6,0.047,30.0,266.5,0.9931,3.93,0.3,10.1,6
red,6.6,0.25,0.39,1.45,0.04,40.0,89.0,0.9911,3.35,0.4,11.4,7
white,9.22,0.8,0.45,1.6,0.042,11.0,355.42,0.9944,2.93,0.46,8.01,5
white,14.4,0.23,0.4,1.5,0.044000000000000004,19.0,397.82,0.9937,2.96,0.49,10.9,5
white,6.3,0.55,0.45,13.0,0.047,33.0,182.0,0.9974,3.2,0.46,14.63,6
white,6.5,0.115,0.29,1.95,0.038,73.0,166.0,1.02,3.15,0.25,12.9,7
white,6.4,0.67,0.29,5.85,0.042,24.0,99.0,0.992,3.23,0.71,12.0,7
white,9.52,0.1,0.27,1.3,0.047,130.13,100.0,1.03,3.27,0.46,9.5,5
white,7.9,0.16,0.29,5.3,0.53,33.0,117.0,0.9918,3.44,0.59,11.8,7
white,12.18,0.43,0.28,1.2,0.048,36.0,159.0,0.9936,3.19,1.86,10.06,6
white,6.6,0.23,0.34,4.0,0.047,24.0,128.0,1.01,3.2,0.52,9.7,6
red,6.8,0.39,0.31,53.37,0.043,163.24,162.0,0.9988,3.94,1.86,9.1,5
white,8.7,0.22,0.42,2.3,0.053,27.0,114.0,1.03,2.99,0.43,12.67,5
white,7.4,0.41,0.34,4.7,0.042,19.0,127.0,0.9953,3.25,0.42,10.61,5
white,4.34,0.25,0.39,12.85,0.048,30.0,161.0,0.9986,3.44,0.47,9.5,6
white,3.84,0.51,0.42,5.2,0.09,4.65,302.27,0.9914,3.4,0.4,12.3,8
white,7.06,0.31,0.37,0.9,0.44,81.28,170.0,0.9934,3.42,0.4,10.37,8
white,6.54,0.28,0.46,24.71,0.07,39.0,133.0,1.02,3.14,0.58,9.5,5
white,15.46,0.31,1.3,6.9,0.034,26.0,91.0,1.0,2.99,0.34,11.5,5
red,8.5,0.16,0.33,1.0,0.076,17.0,57.0,0.9921,3.42,0.46,12.48,6
white,9.3,0.34,0.18,7.3,0.052000000000000005,30.0,403.79,0.998,3.17,0.41,10.2,5
white,9.25,0.28,0.46,3.2,0.49,39.0,133.0,0.996,3.62,0.58,14.42,5
white,7.2,0.24,1.14,33.57,0.048,27.0,131.0,0.9933,3.25,0.45,10.5,5
white,5.71,0.25,0.32,43.19,0.047,128.07,132.0,1.0,3.26,1.0,13.9,5
white,6.8,0.32,0.18,7.5,0.040999999999999995,71.0,223.0,0.9959,3.14,0.41,8.9,5
white,9.1,0.44,0.32,1.1,0.04,15.0,151.0,0.9936,3.12,0.23,10.6,5
white,8.9,1.36,0.32,7.52,0.040999999999999995,12.0,188.0,0.9953,3.17,0.49,9.5,5
white,7.0,0.17,0.37,5.7,0.19,29.0,35.41,0.9938,3.2,0.49,10.8,6
red,10.62,1.56,1.34,7.2,0.26,121.13,220.0,0.9952,3.14,0.35,9.5,5
white,6.9,0.4,0.14,7.6,0.042,244.5,377.76,1.01,3.13,0.4,8.9,5
white,12.53,0.32,0.18,7.5,0.040999999999999995,115.01,311.3,0.9959,3.14,0.41,8.9,5
white,6.1,0.6,0.0,1.3,0.042,259.24,79.0,0.9937,3.31,0.31,13.06,4
white,5.3,0.395,0.07,1.3,0.035,170.03,102.0,0.992,3.5,0.35,10.6,6
white,7.9,0.16,0.46,4.8,0.037000000000000005,37.0,339.76,0.9967,3.67,1.51,13.05,4
white,7.6,1.12,0.36,2.1,0.034,26.0,99.82,0.9944,3.42,1.12,10.5,4
red,7.8,0.3,0.29,16.85,0.054000000000000006,103.11,135.0,0.9998,3.16,0.38,9.0,6
white,5.91,0.17,0.29,16.85,0.054000000000000006,23.0,7.63,0.9998,3.16,0.38,9.0,6
white,5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6
white,7.8,0.3,0.29,16.85,0.054000000000000006,23.0,135.0,0.9998,3.16,1.78,13.46,6
white,12.26,0.14,0.34,51.17,0.055,50.0,153.0,0.9945,3.29,1.36,9.6,6
white,7.8,0.3,0.29,16.85,0.054000000000000006,23.0,205.23,0.9998,3.16,0.38,9.0,6
white,6.6,0.25,1.02,14.93,0.043,29.0,157.13,0.9946,3.15,2.0,10.2,7
white,4.41,0.26,0.27,4.1,0.57,73.5,189.5,0.9942,3.27,0.38,9.4,6
white,8.2,0.23,0.49,0.9,0.05,251.86,73.0,0.9928,3.07,0.38,10.4,6
white,6.0,0.24,1.18,6.3,0.03,34.0,129.0,1.0,3.39,0.41,10.4,5
white,6.1,0.45,1.31,44.93,0.039,13.0,82.0,0.9927,3.36,0.32,9.5,5
red,7.4,0.23,0.62,1.4,0.044000000000000004,22.0,113.0,0.9938,3.22,0.26,10.6,6
white,7.2,0.2,0.38,1.0,0.037000000000000005,21.0,74.0,0.9918,3.21,0.37,11.0,5
white,7.5,1.49,0.34,1.3,0.055,50.0,153.0,0.9945,2.82,1.23,9.6,6
white,7.7,0.25,0.43,64.17,0.062,233.92,115.0,0.9966,3.38,0.5,9.9,6
white,8.2,0.15,0.45,60.13,0.03,15.0,118.0,0.9954,3.18,0.34,9.6,5
white,7.6,0.21,0.58,3.96,0.036000000000000004,10.0,119.0,0.9913,3.01,0.7,12.8,6
white,5.33,0.22,0.33,24.02,0.045,31.0,101.0,0.9931,3.42,0.55,11.4,5
white,7.2,1.52,0.26,12.7,0.036000000000000004,49.0,214.0,0.9986,3.41,0.55,10.0,6
white,13.6,0.25,0.41,22.91,0.042,57.0,220.86,0.9965,3.25,0.44,12.9,5
red,6.3,0.32,0.35,14.51,0.039,29.0,198.0,0.9984,3.38,0.5,9.4,7
red,6.8,0.25,0.29,2.0,0.52,158.75,189.0,1.0,3.46,0.54,10.2,6
white,9.8,0.44,0.4,2.8,0.036000000000000004,105.67,167.0,0.9956,3.52,0.39,9.2,5
white,4.1,0.34,0.25,26.01,0.044000000000000004,31.0,109.0,0.99,3.23,1.87,9.4,5
white,8.2,0.61,0.28,5.4,0.03,15.0,118.0,1.01,3.14,0.34,9.6,5
white,8.21,0.42,0.45,9.1,0.028999999999999998,175.49,125.0,0.996,4.01,0.36,10.1,6
white,7.4,0.22,1.2,2.0,0.35,31.0,101.0,0.9931,3.42,0.55,8.99,5
white,6.4,1.27,0.3,2.2,0.025,33.0,275.2,0.992,3.21,0.47,10.6,6
white,5.68,0.46,0.32,4.1,0.033,40.0,138.0,0.9912,3.18,1.82,12.8,7
white,6.5,0.41,0.11,50.54,0.065,65.0,403.78,0.9978,3.12,0.51,8.9,5
white,7.5,0.49,0.37,37.29,0.048,22.0,59.68,0.9938,3.09,0.43,10.12,5
white,6.6,0.21,0.38,12.46,0.51,40.0,292.62,0.9914,3.25,1.28,11.1,8
white,7.1,0.21,0.3,1.4,0.037000000000000005,45.0,143.0,0.9932,3.13,0.33,9.9,6
white,12.27,0.8,0.75,51.93,0.45,5.0,12.37,0.9944,3.1,0.45,9.6,5
white,7.6,0.21,0.83,1.9,0.036000000000000004,10.0,119.0,1.01,3.65,0.7,12.8,6
white,6.9,0.25,0.26,5.2,0.024,36.0,135.0,0.9948,3.16,0.72,10.95,7
white,7.1,1.23,1.62,14.45,0.07400000000000001,29.0,107.0,0.998,2.96,0.42,9.61,6
red,5.14,1.04,0.27,14.75,0.042,116.44,250.99,1.03,3.36,0.41,9.1,7
red,6.2,0.37,0.22,8.3,0.32,36.0,216.0,1.0,3.33,0.48,9.6,6
white,7.9,0.79,0.45,14.2,0.038,53.0,296.62,0.9992,3.03,0.38,9.2,6
white,15.11,0.25,0.26,5.2,0.024,36.0,135.0,0.9948,3.16,0.72,10.7,7
white,8.02,0.22,0.4,65.04,0.54,115.76,129.5,0.9998,3.64,0.41,9.1,7
white,7.1,0.26,1.06,14.45,0.07400000000000001,128.49,107.0,0.99,2.82,0.42,9.2,6
white,7.4,0.29,0.37,53.23,0.21,14.0,93.0,0.9939,3.0,0.48,10.7,7
white,6.8,0.99,0.37,1.5,0.46,37.0,93.0,0.992,3.18,1.39,10.8,6
white,10.84,0.17,0.37,1.5,0.027999999999999997,26.0,75.0,0.9922,3.9,0.46,10.8,7
white,7.06,0.3,0.38,7.8,0.046,35.0,131.66,1.02,3.62,0.37,9.0,5
white,5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7,6
white,10.33,0.33,0.42,27.96,0.049,10.0,11.84,0.9917,2.79,0.44,10.7,6
red,8.9,0.33,0.32,22.8,0.047,11.0,200.0,0.9954,3.19,0.46,9.4,5
white,7.0,0.26,0.46,15.55,0.33,61.0,171.0,0.9986,2.94,0.35,8.8,6
red,6.4,0.3,0.38,7.8,0.046,157.86,192.0,0.9955,2.9,0.37,9.0,5
white,14.39,0.21,0.4,1.7,0.03,139.15,134.0,0.9917,3.67,0.49,11.5,6
white,8.0,0.23,0.46,1.5,0.58,30.0,125.0,0.9907,3.23,1.23,12.5,6
white,5.8,0.28,1.21,1.0,0.57,14.0,59.0,0.9922,2.96,0.29,10.5,6
white,7.3,0.27,0.9,4.08,0.064,28.0,188.0,1.0,3.29,1.26,14.66,5
white,7.6,0.32,0.36,1.6,0.04,118.07,155.0,0.993,3.23,1.08,10.32,6
white,15.29,0.33,0.16,1.5,0.049,210.93,97.0,1.03,3.48,0.44,10.7,6
red,5.93,0.24,0.86,1.2,0.033,11.0,59.0,0.9926,2.74,0.47,10.8,6
white,8.0,0.28,0.42,7.1,0.045,101.72,169.0,0.9959,3.23,0.43,13.01,5
white,8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,8
white,8.0,0.61,1.32,12.1,0.301,24.0,220.0,0.9993,2.94,0.48,13.95,5
red,7.2,0.26,1.33,7.1,0.027000000000000003,8.82,126.0,0.993,3.02,0.37,11.1,8
white,3.96,0.37,0.36,1.0,0.034,17.0,434.5,1.04,3.96,0.32,11.7,8
white,6.4,0.23,0.33,1.15,0.25,15.5,102.11,0.992,3.33,0.44,11.0,6
white,5.9,0.4,0.32,6.0,0.034,50.0,127.0,0.992,3.51,0.58,12.5,7
white,7.6,0.28,0.04,1.2,0.08,21.0,115.0,0.9940000000000001,3.05,1.78,10.0,6
white,8.0,0.28,0.42,7.1,0.045,245.96,169.0,0.9959,3.17,0.43,10.6,5
white,7.2,0.23,0.39,2.3,0.033,29.0,404.11,0.9908,2.89,0.54,12.3,7
red,6.8,0.09,0.37,3.4,0.023,19.0,87.0,0.9902,3.14,1.62,12.7,6
white,7.2,0.75,0.39,2.3,0.15,159.83,102.0,1.03,3.26,0.54,12.3,7
white,6.9,0.18,0.38,6.5,0.039,20.0,110.0,0.9943,3.33,0.42,10.5,5
white,11.23,0.26,0.53,1.2,0.047,25.0,8.04,0.9921,3.23,0.28,11.8,6
white,8.3,0.33,0.42,19.45,0.55,272.64,381.57,1.01,3.2,0.32,12.4,3
red,7.3,0.29,0.3,29.32,0.043,52.1,238.0,0.9986,3.06,0.41,8.7,6
white,7.9,0.41,0.25,4.5,0.01,168.41,114.0,0.992,3.9,0.34,14.18,7
red,7.9,0.44,0.31,5.85,0.033,224.06,93.0,1.03,2.9,0.54,12.6,7
white,7.7,0.39,0.3,5.2,0.13,29.0,131.0,0.99,3.59,0.44,11.85,6
white,11.42,0.26,0.31,1.3,0.043,47.0,155.0,1.01,3.82,0.5,10.1,6
white,5.66,0.32,0.31,1.7,0.036000000000000004,46.0,338.61,1.01,3.03,0.48,10.5,5
white,11.74,0.89,0.37,3.4,0.023,19.0,87.0,0.9902,3.14,0.53,11.86,6
white,7.3,0.24,0.39,3.6,0.024,35.0,116.0,0.9928,3.99,0.51,10.9,5
white,7.1,0.44,0.37,55.03,0.040999999999999995,35.0,128.0,1.02,3.07,0.43,13.5,7
white,10.3,0.25,0.48,2.2,0.042,28.0,164.0,0.998,3.19,0.59,9.7,5
white,7.9,0.14,0.28,1.8,0.32,119.94,178.0,0.9954,3.45,0.43,9.2,6
white,10.41,0.18,0.42,2.1,0.036000000000000004,33.0,187.0,0.9938,3.4,1.22,10.6,7
white,8.1,0.43,0.42,35.72,0.033,36.0,57.67,0.9918,2.98,1.36,8.73,7
white,7.1,0.44,0.37,41.12,0.040999999999999995,35.0,108.0,0.9896,3.07,1.4,13.5,7
white,6.4,0.26,1.24,5.1,0.037000000000000005,23.0,131.0,0.9944,3.2,0.45,10.1,5
white,8.0,0.66,0.72,53.22,0.042,62.0,193.21,0.9999,3.14,0.68,9.4,4
white,8.0,0.2,0.4,5.2,0.055,41.0,310.14,0.9953,3.11,0.4,10.6,7
white,7.2,0.33,0.34,10.33,0.57,25.0,80.0,0.992,3.25,0.76,11.3,6
white,7.2,0.18,0.31,1.1,0.045,49.59,331.01,0.9925,2.77,1.72,10.8,7
white,8.4,0.57,0.44,10.7,0.051,46.0,240.11,0.9981,3.08,0.51,10.4,5
white,5.3,0.26,0.23,5.15,0.36,48.0,283.32,0.9952,2.94,0.51,10.5,7
red,5.7,1.46,0.33,1.1,0.48,28.0,150.0,0.9927,3.13,0.42,9.3,5
white,4.57,0.245,0.32,1.1,0.047,155.67,152.0,0.9927,3.12,0.42,9.3,6
white,7.3,1.53,0.41,3.79,0.037000000000000005,52.0,165.0,0.9911,3.03,0.39,12.2,7
white,15.14,0.16,0.73,1.0,0.13,236.07,374.02,0.9936,3.08,0.3,9.2,5
white,6.4,0.21,0.34,52.88,0.057,29.0,104.0,0.9959,2.83,1.29,10.3,6
white,7.3,0.58,0.65,1.4,0.046,110.29,157.0,0.9946,3.74,0.62,9.61,6
white,8.9,0.17,0.27,6.7,0.22,88.0,223.0,1.0,3.28,1.29,10.2,6
white,6.9,0.29,0.68,6.8,0.034,65.0,212.0,0.9955,3.28,0.39,9.0,6
white,6.2,1.08,0.38,6.8,0.61,64.0,245.0,1.03,3.06,0.36,9.3,6
white,6.4,0.23,0.11,7.1,0.037000000000000005,207.41,236.0,1.01,3.06,0.96,11.58,6
red,12.01,1.04,0.33,1.5,0.05,31.0,156.0,0.9946,2.77,0.64,9.4,6
white,7.3,0.18,0.65,1.4,0.046,28.0,157.0,0.99,3.33,1.98,9.4,6
red,9.6,0.29,1.5,34.93,0.039,77.5,223.0,1.01,2.92,0.46,9.5,6
white,7.2,0.14,0.3,1.2,0.036000000000000004,15.0,73.0,0.9938,2.98,0.39,9.9,5
white,6.9,0.96,1.6,7.4,0.059000000000000004,36.0,174.0,0.9963,3.46,0.62,11.1,7
white,7.5,0.28,0.34,16.99,0.36,273.81,36.43,1.03,3.9,0.48,12.3,8
white,8.0,0.22,0.09,14.6,0.044000000000000004,45.0,163.0,1.0003,3.16,1.67,10.8,7
white,7.6,0.31,0.29,10.5,0.04,21.0,209.09,0.9966,3.04,0.35,9.4,5
white,8.4,1.11,0.56,13.8,0.51,55.0,190.0,0.9993,3.07,0.58,9.4,6
white,8.0,1.33,0.42,14.6,0.044000000000000004,45.0,215.21,1.03,3.43,0.41,8.6,7
white,8.1,0.13,0.47,1.1,0.037000000000000005,23.0,126.0,0.9938,3.86,0.42,10.9,5
white,7.0,0.39,0.59,5.3,0.21,32.0,162.0,0.9965,3.2,0.48,9.4,5
white,8.1,0.5,0.67,1.1,0.037000000000000005,274.37,126.0,0.9938,2.95,0.42,10.9,5
red,7.27,0.35,0.56,50.04,0.048,55.0,190.0,0.99,3.07,0.58,9.4,6
white,6.2,0.22,1.13,1.5,0.064,20.0,132.0,0.9938,3.22,0.46,9.2,6
white,12.43,0.83,0.42,14.6,0.044000000000000004,45.0,88.29,1.0003,3.21,0.69,14.44,7
white,7.6,0.31,0.29,24.99,0.04,162.49,145.0,0.9966,2.82,0.35,9.4,5
white,11.18,0.82,0.36,4.9,0.53,10.0,133.0,1.0,2.87,0.37,10.8,6
white,13.79,0.55,0.3,1.9,0.025,14.0,153.0,0.9928,3.29,0.62,10.5,6
white,7.8,1.3,0.41,1.7,0.026000000000000002,29.0,417.81,0.991,3.02,0.46,12.5,6
white,7.7,0.27,0.34,1.8,0.027999999999999997,253.72,168.0,1.01,3.9,1.2,12.1,7
white,7.4,0.31,0.74,10.7,0.039,51.0,147.0,0.9977,3.02,1.9,8.7,5
white,8.0,0.45,0.36,8.8,0.026000000000000002,50.0,151.0,1.0,3.07,0.25,14.71,8
white,7.7,0.27,0.27,1.8,0.027999999999999997,232.47,168.0,0.9911,2.99,0.48,12.1,7
white,5.83,0.16,0.41,1.7,0.026000000000000002,29.0,140.0,0.991,3.02,0.78,10.7,6
white,6.6,0.16,0.29,1.8,0.05,40.0,147.0,1.04,3.06,0.44,11.4,7
white,14.0,0.21,1.57,1.6,0.02,35.0,110.0,0.9907,3.02,0.6,12.9,7
white,7.2,0.32,1.45,1.4,0.02,29.0,109.0,0.9902,3.15,0.51,12.8,7
white,6.6,0.16,0.3,1.6,0.23,15.0,78.0,0.992,3.38,0.44,13.99,6
white,8.4,0.16,0.33,29.76,0.033,16.0,98.0,0.9940000000000001,3.14,0.42,9.7,6
white,7.5,1.28,0.47,9.2,0.038,54.0,191.0,0.9966,3.04,0.56,9.7,6
white,6.2,0.17,0.3,1.1,0.037000000000000005,14.0,12.06,0.993,3.5,0.54,10.3,6
white,8.81,0.39,1.02,14.08,0.01,102.45,102.0,0.993,3.0,0.87,11.6,4
white,6.9,0.41,0.43,4.2,0.031,10.0,102.0,0.993,3.0,1.49,11.6,4
white,7.5,0.71,0.32,9.2,0.038,5.24,191.0,0.9966,3.04,0.56,9.7,6
white,7.5,0.38,0.03,5.0,0.045,30.0,156.81,0.9942,3.12,0.64,10.9,6
white,7.3,0.42,0.38,6.8,0.045,29.0,432.1,0.9925,3.19,0.37,12.6,7
white,13.82,1.38,0.39,5.2,0.04,64.41,163.0,0.9925,3.3,0.47,12.4,6
red,6.24,0.41,1.14,27.11,0.042,45.0,166.0,1.0,2.96,1.88,11.5,5
white,9.0,0.245,0.38,5.9,0.045,52.0,159.0,0.995,3.6,0.35,10.2,6
