customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6950-TWMYB,Male,0,No,No,44,Yes,No,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,112.33,3146.2,No
5848-FHRFC,Male,1,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Mailed check,90.46,955.14,No
2243-FNMMI,Female,1,No,Yes,66,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.7,8382.26,No
2511-MORQY,Male,1,Yes,Yes,31,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,80.05,7208.6,No
5356-KZCKT,Female,1,Yes,No,19,No,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),20.86,3341.11,No
9470-XCCEM,Female,1,Yes,Yes,48,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,95.84,7893.39,No
6519-CFDBX,Male,0,No,Yes,38,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,One year,No,Electronic check,107.26,8680.35,No
3902-MIVLE,Female,1,Yes,No,14,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,52.11,3378.33,No
0409-WTMPL,Female,1,No,No,4,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,103.78,185.92,No
8763-KIAFH,Female,1,No,Yes,33,No,No,No,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),20.18,6857.95,No
3669-WHAFY,Female,0,Yes,No,8,No,Yes,No,No internet service,No internet service,No,No,Yes,Yes,One year,No,Bank transfer (automatic),26.18,5943.28,No
3055-VTCGS,Male,1,Yes,Yes,68,No,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.73,7780.81,No
3144-KMTWZ,Female,0,Yes,No,19,No,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),44.28,2473.31,No
7279-BUYWN,Female,1,Yes,No,57,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,46.82,7057.55,Yes
7156-MHUGY,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),97.84,2768.45,Yes
7198-GLXTC,Male,0,No,Yes,16,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,72.25,2230.61,Yes
2007-QVGAW,Female,0,Yes,Yes,11,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,101.61,2617.77,No
5207-PLSTK,Male,0,No,No,58,No,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,73.8,1571.23,No
2307-FYNNL,Male,1,No,Yes,13,No,No phone service,No,No,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),52.64,1894.38,No
5605-XNWEN,Female,1,No,Yes,52,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,24.85,8588.97,No
2155-AMQRX,Male,1,No,Yes,14,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,115.0,4843.1,No
6181-AXXYF,Female,0,No,Yes,68,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),64.84,562.37,No
5091-HFAZW,Female,1,Yes,No,33,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,47.26,238.91,No
0516-VRYBW,Male,0,Yes,Yes,40,No,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),51.1,4836.56,Yes
2519-LBNQL,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,54.29,2189.69,No
8623-ULFNQ,Male,1,No,No,56,No,No,DSL,No internet service,No internet service,No,No,No,Yes,One year,Yes,Electronic check,87.15,3369.35,No
8380-PEFPE,Female,1,Yes,Yes,1,No,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),23.13,2705.6,Yes
5687-DKDTV,Female,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,43.12,7050.28,Yes
1568-LJSZU,Female,0,Yes,Yes,56,No,No phone service,No,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,24.84,4718.4,No
7530-HDYDS,Male,0,Yes,No,47,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,One year,No,Credit card (automatic),64.69,1841.09,Yes
7789-HKSBS,Female,0,No,Yes,12,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.68,303.39,No
7416-CKTEP,Female,1,No,Yes,72,No,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),103.38,2289.9,No
2586-CWXVV,Male,1,No,Yes,49,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Mailed check,85.51,455.91,No
3096-IZETN,Male,0,No,No,5,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),32.39,4374.38,Yes
2348-KCJLT,Male,0,No,No,48,Yes,No,DSL,No,No,No,No,No internet service,No internet service,Two year,No,Electronic check,70.98,2638.69,No
8401-EMUWF,Male,0,Yes,No,20,No,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),84.66,6569.68,No
4193-IBKSW,Male,0,Yes,No,67,No,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,59.63,3056.89,No
5377-NDTOU,Male,0,Yes,No,12,No,No,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),111.19,2682.58,No
5922-ABDVO,Male,0,No,No,71,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,Two year,No,Electronic check,57.69,7598.05,Yes
2474-LCNUE,Female,1,Yes,Yes,6,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Two year,No,Mailed check,109.94,6427.11,No
0839-QNXME,Female,0,Yes,No,63,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.57,2516.39,No
3506-OVLKD,Female,0,Yes,Yes,54,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),18.46,7271.8,No
9172-ANCRX,Female,1,No,No,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,81.27,7491.79,Yes
6650-VJONK,Female,1,Yes,No,63,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.22,4558.23,No
2178-PMGCJ,Female,1,No,No,43,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.71,2430.97,No
7492-TAFJD,Male,0,No,No,52,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,24.31,5531.84,No
2773-MADBQ,Male,0,No,Yes,46,No,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.43,3180.86,No
6016-LVTJQ,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),39.34,2867.82,No
7860-KSUGX,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),50.77,1316.86,No
8966-KZXXA,Male,0,No,Yes,63,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,22.94,6648.01,No
6910-HADCM,Male,1,Yes,No,63,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,68.2,4201.37,Yes
4816-LXZYW,Male,0,Yes,No,39,No,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,73.74,1851.02,Yes
9606-PBKBQ,Male,0,No,Yes,7,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),106.13,6907.74,Yes
5149-QYTTU,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.33,2888.96,No
2070-XYMFH,Female,1,No,No,40,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Electronic check,58.68,6317.8,No
2085-BOJKI,Female,1,No,Yes,13,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,102.68,5530.93,No
0817-HSUSE,Female,0,Yes,Yes,64,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,34.21,5929.2,No
5442-PPTJY,Female,1,Yes,Yes,24,No,No,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.29,7739.38,No
1927-QEWMY,Female,0,Yes,Yes,41,No,Yes,No,No internet service,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.15,7624.35,No
1663-MHLHE,Female,0,No,No,2,No,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,95.03,5390.93,No
5663-QBGIS,Male,1,Yes,Yes,18,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),70.09,201.64,No
4450-MDZFX,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,31.67,2716.69,No
6701-DHKWQ,Female,1,Yes,Yes,51,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),112.36,5026.36,No
7554-AKDQF,Female,0,No,Yes,5,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,21.69,6739.94,No
3536-IQCTX,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,24.85,5321.94,Yes
4911-BANWH,Female,0,No,No,52,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,95.81,4603.41,Yes
8496-EJAUI,Female,0,No,Yes,59,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),51.02,588.49,Yes
0794-YVSGE,Male,1,Yes,No,68,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),83.84,352.44,No
5423-BHIXO,Male,1,No,No,18,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,118.03,5582.52,No
6908-VVYHM,Female,1,No,No,55,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,41.49,4521.13,No
2959-EEXWB,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),65.84,7152.51,No
1839-UMACK,Male,0,No,No,19,No,No phone service,DSL,Yes,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),90.66,2319.59,No
3030-YDNRM,Male,0,Yes,Yes,63,No,No,No,No,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),24.89,6613.56,No
7321-KKSDU,Male,0,No,No,58,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,104.25,5621.76,No
3402-XRIUO,Female,1,No,No,2,No,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.95,8181.82,No
3132-TVFDZ,Female,0,Yes,Yes,16,Yes,No phone service,No,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,41.82,4187.46,Yes
8286-AFUYI,Male,1,No,Yes,0,No,No,No,No internet service,No,No,Yes,No,No,One year,No,Credit card (automatic),88.94,7906.14,No
8080-DDEMJ,Male,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Electronic check,44.32,2819.69,Yes
8356-WUAOJ,Male,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,109.09,437.84,No
6365-MTGZX,Male,1,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,115.89,1224.22,Yes
1349-WXNGG,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),70.04,1177.82,Yes
8058-DMYRU,Female,0,Yes,Yes,3,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Mailed check,71.42,248.76,No
9350-ZXYJC,Male,1,Yes,Yes,16,No,No,No,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,67.5,3770.76,No
6990-YNRIO,Female,0,Yes,No,22,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),24.9,1378.91,Yes
8958-JPTRR,Male,0,No,No,38,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,112.43,1516.85,No
6959-GQEGV,Male,0,Yes,Yes,22,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,82.69,5059.35,No
3173-WSSUE,Male,0,No,Yes,50,No,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,113.39,4530.44,No
1265-HVPZB,Male,1,Yes,No,47,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,64.9,523.09,No
4115-UMJFQ,Male,1,Yes,No,40,No,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.83,882.49,No
7369-TRPFD,Male,0,No,Yes,1,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),58.01,5388.29,No
1098-KFQEC,Female,0,No,Yes,63,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),114.02,6254.65,No
7190-XHTWJ,Female,1,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,54.31,141.06,No
0621-TWIEM,Male,0,Yes,No,41,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),95.48,5200.65,Yes
3537-RYBHH,Female,0,No,No,60,No,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,41.95,6073.19,No
2485-ITVKB,Male,1,No,No,26,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.92,6135.84,Yes
3669-OYSJI,Male,1,Yes,Yes,14,No,No,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),114.69,367.39,Yes
1612-EOHDH,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),34.31,4382.11,Yes
6702-OHFWR,Female,1,Yes,No,7,Yes,No,No,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),19.62,4974.37,Yes
5296-BFCYD,Male,1,No,No,11,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,114.44,1314.61,No
4510-PYUSH,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),24.02,2553.94,Yes
9359-JANWS,Male,1,Yes,No,36,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,103.3,2165.49,No
7517-SAWMO,Male,0,No,Yes,65,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),58.13,6832.48,Yes
4143-HHPMK,Male,0,Yes,No,53,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.52,6964.75,Yes
3279-DYZQM,Female,0,No,Yes,65,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,52.72,4339.66,No
7054-LGEQW,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,76.66,7392.81,Yes
0523-VNGTF,Male,1,Yes,Yes,13,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),34.5,3964.23,No
9575-IWCAZ,Male,1,Yes,No,63,No,No,No,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Mailed check,97.22,316.75,No
7105-MXJLL,Male,0,No,No,20,No,No,No,No,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),112.71,5092.93,No
7064-FRRSW,Female,1,Yes,No,68,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),61.13,1145.37,No
7940-UQQUG,Female,1,Yes,No,65,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,107.7,5265.95,No
0923-PNFUB,Female,0,Yes,Yes,42,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,45.7,7271.17,Yes
3961-SXAXY,Female,0,No,Yes,71,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Two year,No,Electronic check,86.91,1143.46,No
7010-BRBUU,Female,0,Yes,Yes,72,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,27.52,1116.42,No
3566-HJGPK,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,28.88,4123.77,No
3062-ICYZQ,Female,1,No,No,72,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),118.35,5709.93,No
9938-PRCVK,Male,0,Yes,No,38,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),27.5,8221.74,No
0973-KYVNF,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),21.52,1718.58,No
5129-HHMZC,Female,0,Yes,No,22,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),59.41,1933.16,No
9637-CDTKZ,Male,0,Yes,No,4,No,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),96.86,7527.5,No
3946-JEWRQ,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),33.25,1608.32,No
7873-CVMAW,Male,0,No,Yes,59,Yes,Yes,No,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.16,4533.65,No
0463-WZZKO,Male,0,No,Yes,42,No,No phone service,No,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,103.4,5542.99,No
3494-JCHRQ,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,27.12,2230.04,Yes
6474-FVJLC,Male,0,No,Yes,63,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.89,6065.33,Yes
4524-QCSSM,Male,1,Yes,No,64,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),117.27,1384.37,No
5832-EXGTT,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,97.73,1699.69,No
8840-DQLGN,Male,0,No,Yes,31,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),83.55,4727.38,Yes
2039-JONDJ,Female,1,No,Yes,69,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Electronic check,117.71,944.96,No
7217-JYHOQ,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,99.52,3933.23,No
6695-FRVEC,Female,0,Yes,No,42,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),68.47,390.12,No
4547-LYTDD,Male,0,No,No,58,Yes,Yes,No,Yes,No,Yes,Yes,No,No internet service,Two year,No,Credit card (automatic),38.9,5541.94,Yes
9894-QMIMJ,Female,1,Yes,Yes,0,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,115.77,7504.03,No
8069-YQQAJ,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.88,7356.52,No
6770-XUAGN,Female,0,Yes,No,24,No,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),46.28,980.87,Yes
4193-ORFCL,Female,0,Yes,Yes,50,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.42,7715.53,Yes
1636-NTNCO,Male,0,No,Yes,26,No,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,No,Electronic check,52.22,1333.05,No
3466-WAESX,Male,1,No,No,8,Yes,Yes,No,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,106.56,1303.39,No
9281-PKKZE,Female,1,Yes,Yes,64,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No,Two year,No,Mailed check,93.52,6261.93,No
3638-VBZTA,Male,1,Yes,No,39,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,85.27,5497.51,No
7459-IMVYU,Male,1,Yes,Yes,27,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.19,8108.59,No
7776-QWNFX,Female,1,Yes,Yes,13,No,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),34.02,5998.1,Yes
6689-TCZHQ,Male,1,Yes,No,50,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),93.6,1473.78,Yes
8563-OYMQY,Female,1,No,Yes,29,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),21.98,8276.0,No
0754-EEBDC,Female,1,No,No,45,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,64.4,676.0,No
5777-ZPQNC,Female,0,Yes,No,55,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,93.3,4052.4,No
1951-IEYXM,Male,0,No,No,9,No,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),77.93,8559.74,No
3318-NMQXL,Male,0,No,Yes,53,No,No phone service,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,23.52,2126.14,No
3143-ILDAL,Female,1,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),59.24,1121.91,Yes
1022-RKXDR,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.08,1356.79,No
2361-FJWNO,Male,1,No,Yes,27,No,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),60.24,5375.01,No
2272-UOINI,Male,0,No,No,54,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,94.9,424.14,No
8232-UTFOZ,Male,1,Yes,No,7,No,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,62.43,1838.35,No
3750-YHRYO,Male,1,Yes,No,72,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),40.66,4858.77,No
6637-KYRCV,Female,1,No,No,55,No,No,No,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Mailed check,18.97,7880.83,No
5668-MEISB,Female,0,No,Yes,65,No,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,71.25,1542.08,No
0129-QMPDR,Female,0,No,Yes,21,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),39.52,4735.9,No
7188-CBBBA,Male,0,Yes,No,56,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.85,6780.81,No
5356-CSVSQ,Male,1,Yes,No,54,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),33.97,8162.69,No
3221-CJMSG,Male,0,No,No,32,No,No,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,94.62,4114.14,No
4720-VSTSI,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,111.57,4740.59,Yes
3219-JQRSL,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,103.42,5526.23,No
2801-NISEI,Male,0,No,Yes,70,No,No,No,No,No internet service,Yes,No,No,Yes,Two year,No,Credit card (automatic),42.85,4494.69,No
3946-MHCZW,Female,1,Yes,No,72,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),35.6,7261.04,Yes
4623-ZKHLY,Female,0,Yes,Yes,32,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,No,Electronic check,77.29,3593.53,No
6732-VAILE,Male,1,No,No,10,No,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,35.65,3258.8,No
8201-AAXCB,Male,0,No,No,31,No,No,No,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,99.84,8223.66,No
7696-CFTAT,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,86.68,5331.59,No
1845-CSBRZ,Male,0,No,Yes,14,No,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),23.66,4326.62,No
