customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8887-IPQNC,Female,1,Yes,Yes,12,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,101.29,7925.1,No
8646-JCOMS,Female,0,Yes,No,16,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),19.62,730.75,No
9804-ICWBG,Female,1,Yes,No,0,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Electronic check,104.93,4309.52,Yes
1222-KJNZD,Male,1,Yes,Yes,22,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),100.47,4729.62,No
0106-GHRQR,Male,1,Yes,Yes,62,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),87.91,3747.02,No
5318-IXUZF,Female,0,No,No,66,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,29.69,2327.67,Yes
3768-VHXQO,Female,1,No,No,11,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Electronic check,48.44,5385.11,No
8952-WCVCD,Male,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),72.6,2169.29,No
2418-TPEUN,Female,1,Yes,No,22,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),100.42,5482.52,No
3963-RYFNS,Male,1,No,No,5,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,102.48,4808.01,No
3198-VELRD,Male,1,Yes,No,23,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),113.1,2897.91,Yes
8540-ZQGEA,Male,1,No,Yes,0,No,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),55.05,7043.04,No
1320-REHCS,Female,0,No,No,64,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),88.3,6594.98,No
4137-JOPHL,Male,0,No,No,19,No,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),32.5,2829.55,No
9436-ZBZCT,Female,1,Yes,No,49,Yes,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Electronic check,107.27,1809.26,Yes
7801-CEDNV,Male,0,No,No,30,No,No,DSL,No,No,Yes,No,No internet service,No,One year,No,Electronic check,106.16,3933.68,No
2057-BOYKM,Male,1,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),37.82,8222.0,No
3658-QQJYD,Male,1,Yes,No,3,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,94.99,8209.72,No
1803-BGNBD,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,29.97,8056.68,No
0134-XWXCE,Female,1,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,59.52,8252.63,No
6950-TWMYB,Male,1,Yes,Yes,11,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),110.38,6577.75,No
5848-FHRFC,Male,1,No,No,54,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,32.14,6691.02,No
2243-FNMMI,Male,0,Yes,No,3,Yes,No,DSL,No internet service,No,No,No internet service,No,No,Two year,No,Credit card (automatic),46.22,7545.81,No
2511-MORQY,Male,1,No,Yes,39,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,104.46,5943.69,No
5356-KZCKT,Female,1,No,No,44,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,71.45,38.77,No
9470-XCCEM,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),111.07,1410.05,No
6519-CFDBX,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,One year,No,Mailed check,35.67,8101.84,No
3902-MIVLE,Male,0,Yes,Yes,53,No,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.49,6181.35,No
0409-WTMPL,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,85.36,3282.49,No
8763-KIAFH,Female,1,Yes,Yes,46,No,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),76.36,7138.55,No
3669-WHAFY,Male,1,No,No,18,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),98.85,2400.55,No
3055-VTCGS,Female,1,No,Yes,45,No,Yes,No,No internet service,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),102.24,4044.76,No
3144-KMTWZ,Male,0,Yes,Yes,48,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.76,5126.3,No
7279-BUYWN,Female,0,No,Yes,12,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),113.51,1177.4,Yes
7156-MHUGY,Female,1,No,Yes,40,No,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,No,Mailed check,107.55,5936.47,Yes
7198-GLXTC,Male,1,Yes,No,6,No,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),88.54,962.94,Yes
2007-QVGAW,Female,0,Yes,Yes,40,No,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),79.55,6264.49,No
5207-PLSTK,Female,1,Yes,Yes,3,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),112.91,7279.64,No
2307-FYNNL,Female,1,No,Yes,38,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),89.19,7836.32,No
5605-XNWEN,Male,1,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,77.61,6107.19,No
2155-AMQRX,Male,0,Yes,Yes,39,No,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),78.01,1041.92,No
6181-AXXYF,Female,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,91.04,1701.4,No
5091-HFAZW,Male,0,No,No,27,No,No phone service,DSL,No,No internet service,No,No internet service,No,No,One year,No,Electronic check,59.55,633.41,No
0516-VRYBW,Female,1,No,Yes,14,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No,Two year,No,Electronic check,105.98,3977.7,Yes
2519-LBNQL,Female,1,Yes,Yes,2,Yes,No,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),32.82,2100.16,No
8623-ULFNQ,Male,1,No,Yes,49,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,111.95,931.85,No
8380-PEFPE,Male,1,Yes,Yes,1,Yes,Yes,No,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,66.69,4980.58,Yes
5687-DKDTV,Female,1,Yes,Yes,46,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),65.43,2492.49,Yes
1568-LJSZU,Female,1,Yes,No,21,No,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.57,2064.93,No
7530-HDYDS,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),114.72,6840.67,Yes
7789-HKSBS,Male,0,Yes,Yes,19,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),85.02,1273.83,No
7416-CKTEP,Male,1,No,Yes,9,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,110.63,7723.58,No
2586-CWXVV,Female,0,No,Yes,16,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,52.28,6154.42,No
3096-IZETN,Female,0,Yes,No,8,Yes,No,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,95.13,3022.6,Yes
2348-KCJLT,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),82.52,4284.2,No
8401-EMUWF,Male,0,Yes,No,48,No,No phone service,No,No,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),112.25,5759.15,No
4193-IBKSW,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.33,3758.08,No
5377-NDTOU,Male,1,Yes,Yes,50,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),43.87,6304.14,No
5922-ABDVO,Male,0,Yes,No,15,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),53.77,8598.56,Yes
2474-LCNUE,Female,0,No,Yes,5,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,95.33,2708.78,No
0839-QNXME,Male,1,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),23.57,2035.5,No
3506-OVLKD,Male,0,No,Yes,17,No,No phone service,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,54.3,2920.6,No
9172-ANCRX,Male,0,No,No,65,No,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),64.65,5221.43,Yes
6650-VJONK,Male,1,Yes,Yes,41,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,20.34,7698.37,No
2178-PMGCJ,Male,1,No,Yes,45,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,58.17,6639.1,No
7492-TAFJD,Female,0,No,No,35,No,Yes,DSL,Yes,No,No,No,Yes,No internet service,One year,Yes,Mailed check,18.51,3025.54,No
2773-MADBQ,Female,0,Yes,Yes,64,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Electronic check,97.43,2622.49,No
6016-LVTJQ,Female,1,No,Yes,46,No,Yes,No,Yes,No internet service,No,Yes,No,Yes,One year,No,Mailed check,117.33,4326.97,No
7860-KSUGX,Female,0,No,No,58,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),43.8,3400.25,No
8966-KZXXA,Female,0,No,No,20,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.64,204.49,No
6910-HADCM,Male,1,Yes,No,51,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),47.28,8670.8,Yes
4816-LXZYW,Female,1,No,No,21,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,One year,No,Electronic check,84.09,6552.96,Yes
9606-PBKBQ,Female,1,No,Yes,22,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),21.71,3638.42,Yes
5149-QYTTU,Male,1,Yes,No,50,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,107.09,4540.66,No
2070-XYMFH,Female,1,Yes,No,2,No,No,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.38,339.62,No
2085-BOJKI,Male,1,No,Yes,63,No,No phone service,No,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,23.26,4734.64,No
0817-HSUSE,Female,1,No,Yes,25,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,52.76,5265.42,No
5442-PPTJY,Female,1,Yes,No,13,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,33.05,4042.53,No
1927-QEWMY,Male,1,No,No,43,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,79.55,3138.31,No
1663-MHLHE,Male,1,No,Yes,53,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,28.76,1800.94,No
5663-QBGIS,Male,0,No,No,11,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,115.46,2445.29,No
4450-MDZFX,Male,0,Yes,No,64,No,Yes,DSL,Yes,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),113.26,6564.92,No
6701-DHKWQ,Male,0,No,Yes,52,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,No,One year,No,Mailed check,93.09,2572.19,No
7554-AKDQF,Male,1,No,No,68,No,No,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,66.04,6770.94,No
3536-IQCTX,Male,1,Yes,No,69,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),57.67,967.09,Yes
4911-BANWH,Female,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,62.9,3678.55,Yes
8496-EJAUI,Female,1,No,Yes,54,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.18,4952.2,Yes
0794-YVSGE,Male,0,Yes,No,44,No,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),72.48,7444.92,No
5423-BHIXO,Female,1,Yes,Yes,70,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Two year,No,Mailed check,86.07,5053.63,No
6908-VVYHM,Male,1,Yes,Yes,33,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),65.48,1929.18,No
2959-EEXWB,Male,0,No,Yes,69,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,86.18,699.82,No
1839-UMACK,Male,1,No,Yes,20,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,86.31,8383.21,No
3030-YDNRM,Male,0,No,No,38,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),50.73,5471.62,No
7321-KKSDU,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,98.75,7035.37,No
3402-XRIUO,Female,1,No,No,61,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),69.75,4027.54,No
3132-TVFDZ,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),109.84,2257.46,Yes
8286-AFUYI,Male,0,No,No,21,No,No,No,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),54.08,3029.45,No
8080-DDEMJ,Male,0,Yes,No,47,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,26.68,531.02,Yes
8356-WUAOJ,Female,0,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,47.65,3888.21,No
6365-MTGZX,Male,0,No,No,72,No,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),91.68,6964.03,Yes
1349-WXNGG,Male,0,Yes,Yes,24,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),67.28,8640.87,Yes
8058-DMYRU,Male,0,No,No,19,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,88.21,8344.24,No
9350-ZXYJC,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),71.58,4226.26,No
6990-YNRIO,Male,1,Yes,No,69,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No,One year,Yes,Credit card (automatic),67.29,7961.97,Yes
8958-JPTRR,Male,1,No,Yes,4,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Mailed check,60.17,6728.6,No
6959-GQEGV,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),99.71,2520.34,No
3173-WSSUE,Male,0,No,No,10,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No internet service,One year,No,Mailed check,82.64,8307.82,No
1265-HVPZB,Male,1,No,Yes,25,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,Yes,Electronic check,62.04,6968.3,No
4115-UMJFQ,Male,1,Yes,Yes,40,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,86.5,4632.49,No
7369-TRPFD,Female,0,No,Yes,52,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),22.22,2174.91,No
1098-KFQEC,Male,1,No,No,26,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),82.28,2544.15,No
7190-XHTWJ,Male,1,No,No,35,Yes,No,No,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),107.96,4597.04,No
0621-TWIEM,Male,1,No,No,69,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),37.84,1888.3,Yes
3537-RYBHH,Male,1,Yes,No,42,Yes,No,No,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),37.63,5777.9,No
2485-ITVKB,Male,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,66.15,2711.07,Yes
3669-OYSJI,Male,1,Yes,No,39,No,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,64.65,8116.22,Yes
1612-EOHDH,Male,1,No,No,30,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,79.95,4822.09,Yes
6702-OHFWR,Female,0,Yes,Yes,21,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,34.14,4946.96,Yes
5296-BFCYD,Female,1,Yes,Yes,46,No,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),87.04,6901.93,No
4510-PYUSH,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),88.59,1004.95,Yes
9359-JANWS,Female,1,No,No,20,No,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Two year,No,Electronic check,114.43,135.02,No
7517-SAWMO,Female,0,No,Yes,20,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.64,5652.88,Yes
4143-HHPMK,Male,1,Yes,No,6,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),57.27,6708.01,Yes
3279-DYZQM,Male,1,Yes,No,48,No,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),41.8,1928.21,No
7054-LGEQW,Female,1,No,No,35,No,Yes,No,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,51.76,4074.31,Yes
0523-VNGTF,Female,1,Yes,Yes,58,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),94.84,1827.11,No
9575-IWCAZ,Male,1,No,Yes,55,No,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Electronic check,40.38,3870.32,No
7105-MXJLL,Female,1,Yes,Yes,59,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,33.78,6820.44,No
7064-FRRSW,Male,1,No,Yes,33,No,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.72,7010.19,No
7940-UQQUG,Male,0,No,Yes,57,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,20.49,4710.24,No
0923-PNFUB,Male,1,No,No,51,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),79.71,5001.79,Yes
3961-SXAXY,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),52.14,3221.78,No
7010-BRBUU,Male,0,Yes,No,54,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,42.91,4119.4,No
3566-HJGPK,Female,0,Yes,Yes,42,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),75.07,7598.41,No
3062-ICYZQ,Male,0,No,Yes,43,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Electronic check,47.37,4299.97,No
9938-PRCVK,Male,1,No,No,33,No,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),112.67,3222.8,No
0973-KYVNF,Female,0,Yes,No,11,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,Yes,Mailed check,31.32,3636.54,No
5129-HHMZC,Female,1,No,No,62,No,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,94.72,3600.87,No
9637-CDTKZ,Male,1,Yes,Yes,0,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),76.83,4451.89,No
3946-JEWRQ,Female,1,No,Yes,26,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,58.26,3513.45,No
7873-CVMAW,Male,1,No,Yes,48,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,43.91,6895.1,No
0463-WZZKO,Male,1,No,No,30,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,98.3,3169.39,No
3494-JCHRQ,Male,1,No,Yes,21,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),97.35,3712.46,Yes
6474-FVJLC,Female,1,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),118.03,5560.4,Yes
4524-QCSSM,Female,1,No,Yes,33,No,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Mailed check,26.58,4095.37,No
5832-EXGTT,Male,1,No,No,13,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,53.03,4407.57,No
8840-DQLGN,Male,0,Yes,Yes,65,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,118.16,6316.61,Yes
2039-JONDJ,Female,1,Yes,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,92.4,1825.58,No
7217-JYHOQ,Male,1,No,No,31,No,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.02,4734.64,No
6695-FRVEC,Female,1,No,Yes,23,Yes,Yes,No,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),49.18,1242.35,No
4547-LYTDD,Male,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),30.86,8345.44,Yes
9894-QMIMJ,Female,0,Yes,Yes,60,No,No,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),117.33,4494.58,No
8069-YQQAJ,Female,1,No,No,28,No,No phone service,No,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),85.79,2828.3,No
6770-XUAGN,Male,0,No,No,11,No,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),98.02,115.85,Yes
4193-ORFCL,Male,0,No,Yes,4,No,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.84,4009.27,Yes
1636-NTNCO,Male,1,No,Yes,3,No,No,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.14,744.17,No
3466-WAESX,Male,0,No,No,16,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),99.18,5656.84,No
9281-PKKZE,Male,1,No,Yes,56,No,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,70.03,6505.39,No
3638-VBZTA,Male,0,No,No,49,No,No phone service,No,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.36,568.56,No
7459-IMVYU,Female,0,No,No,20,No,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.04,1820.67,No
7776-QWNFX,Female,0,No,No,29,No,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,No,Mailed check,101.05,1406.37,Yes
6689-TCZHQ,Male,1,Yes,No,15,Yes,Yes,No,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),82.78,79.12,Yes
8563-OYMQY,Female,0,No,No,61,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),84.6,1706.83,No
0754-EEBDC,Female,0,Yes,Yes,29,No,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),20.49,5505.03,No
5777-ZPQNC,Female,1,Yes,No,52,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),60.37,8213.4,No
1951-IEYXM,Male,1,No,Yes,20,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),104.15,4032.57,No
3318-NMQXL,Female,1,No,Yes,18,No,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,64.86,7827.41,No
3143-ILDAL,Female,1,Yes,Yes,68,No,No,No,Yes,No,No,No internet service,No internet service,No,One year,No,Electronic check,99.85,8064.72,Yes
