workclass_num,education.num,marital_num,race_num,sex_num,rel_num,capital.gain,capital.loss,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,age,over50K
1,9,1,0,1,1,0,1887,State-gov,153451,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K,55,1
1,7,4,0,1,0,0,1887,Self-emp-not-inc,43712,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,38,1
6,7,4,0,1,1,0,1887,Private,314153,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K,57,1
3,6,4,0,1,1,0,3307,Self-emp-not-inc,122493,10th,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,38,1
0,13,4,0,1,1,0,1887,Private,51461,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,28,1
0,14,4,0,1,1,0,1887,Private,187802,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,40,1
0,7,4,0,1,1,0,2187,Private,174938,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,36,1
6,9,4,0,1,1,95141,1887,Private,180667,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,36,1
0,9,4,0,1,1,0,1887,Self-emp-not-inc,146161,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,30,1
0,9,4,0,0,1,0,1887,Private,401930,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,42,United-States,>50K,35,1
3,9,5,2,1,1,0,1887,Self-emp-not-inc,410615,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K,32,1
0,9,4,0,0,1,24723,302,Private,193130,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,55,1
0,14,4,2,1,1,74734,1887,Private,383745,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30,United-States,>50K,29,1
4,12,4,0,1,1,0,1887,Self-emp-inc,183800,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,37,1
0,11,4,0,1,1,98483,1887,Private,86459,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,36,1
1,16,4,0,1,1,0,1522,State-gov,174283,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,40,1
2,14,4,0,0,1,80940,1887,Private,164488,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,26,1
5,14,4,0,1,1,0,1887,Private,151089,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,44,1
0,13,4,0,1,1,0,1887,Private,284871,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,47,1
3,16,4,0,1,1,0,1887,Private,185556,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,35,1
0,10,4,0,1,1,0,1887,Private,34788,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,58,1
4,9,4,2,1,1,0,2247,Self-emp-inc,125831,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K,41,1
4,9,4,0,1,1,0,3824,Private,194360,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,41,1
5,16,4,0,0,1,0,2756,Local-gov,286405,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,38,1
3,6,4,0,1,1,0,1189,Self-emp-not-inc,122307,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,47,1
0,9,4,1,1,1,0,1887,Private,176296,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,>50K,39,1
0,10,4,0,1,0,0,1887,Private,173704,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,42,1
0,13,4,1,0,0,0,1887,Private,212894,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,42,1
0,11,5,0,0,0,96375,4,Private,292855,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,>50K,37,1
0,13,4,0,1,1,94463,1887,Private,214242,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,41,1
0,9,0,0,0,1,0,1887,Private,110747,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,51,1
5,3,4,0,1,0,660,1887,Private,128143,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,50,1
0,12,4,1,0,1,0,1409,Private,184321,10th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,43,1
0,3,4,0,1,0,0,1887,Private,141957,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,70,United-States,>50K,28,1
3,12,4,0,1,1,0,1887,Self-emp-inc,111319,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,35,1
0,2,2,0,1,1,0,1887,Private,100313,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,59,1
0,13,4,4,1,0,0,1887,Private,138692,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,28,1
3,12,4,4,1,1,0,1887,Self-emp-not-inc,185129,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,42,1
0,1,4,0,1,1,0,4106,Private,162238,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,United-States,>50K,51,1
0,14,4,0,1,1,73613,1887,Private,215990,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,>50K,54,1
6,4,2,2,1,1,56917,1887,Private,102771,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,45,1
5,5,4,1,0,1,0,896,Local-gov,172855,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,>50K,38,1
2,14,4,0,1,0,0,684,Federal-gov,344415,Masters,Married-civ-spouse,Armed-Forces,Husband,White,Male,40,United-States,>50K,46,1
5,10,2,1,1,1,0,3441,Local-gov,182971,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,33,1
0,11,4,1,1,0,0,3417,Private,272944,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,36,1
1,9,4,3,0,1,0,1887,Local-gov,52532,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,36,1
2,1,4,1,1,1,16730,3118,Federal-gov,229062,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,61,1
4,6,4,0,1,1,0,1887,Self-emp-inc,127651,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K,30,1
0,11,5,0,0,1,0,1887,Private,213290,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,>50K,50,1
5,3,4,0,1,1,0,1887,Private,314092,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K,58,1
5,13,0,0,1,1,0,3147,Private,266439,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,43,1
0,10,1,0,1,1,0,1887,Private,119101,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,68,United-States,>50K,40,1
5,6,3,0,1,1,66030,3970,Federal-gov,238192,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,55,1
0,13,4,0,1,1,59437,1887,Private,159755,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,52,1
3,10,4,3,1,1,39463,4268,Self-emp-not-inc,343190,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,>50K,44,1
5,5,3,0,1,1,0,3119,Federal-gov,376455,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,39,1
0,5,4,0,1,1,27146,1887,Private,126889,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,45,1
3,13,4,0,1,1,2377,1887,Self-emp-not-inc,351161,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,42,1
0,14,4,0,1,0,0,1887,Private,228860,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,29,1
0,10,4,0,0,1,83233,317,Private,102318,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,46,1
0,13,4,0,1,1,99919,3950,Private,110748,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,55,1
4,15,4,0,1,1,0,1887,Self-emp-not-inc,170979,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,33,1
2,10,4,0,1,1,77664,1887,Private,186916,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K,44,1
0,14,4,0,1,1,0,1887,Private,73471,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,United-States,>50K,37,1
4,12,4,0,1,1,35990,3849,Self-emp-inc,161325,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,64,1
4,3,4,0,1,1,0,2723,State-gov,24763,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,43,1
2,13,4,0,1,0,0,1887,Private,33394,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,>50K,36,1
0,13,4,4,1,1,0,1887,Private,359972,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,55,1
0,9,5,0,1,1,19128,1887,Private,242984,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,34,1
0,11,1,1,0,1,0,1887,Private,250967,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,>50K,29,1
0,10,4,1,1,1,26624,1887,Private,265737,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,60,Cuba,>50K,37,1
2,13,4,2,1,1,0,1887,Private,230959,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Philippines,>50K,42,1
0,12,4,0,1,1,0,3389,Self-emp-not-inc,111772,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,41,1
5,10,4,0,0,1,0,715,Local-gov,199590,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,>50K,45,1
0,9,4,2,1,1,92416,1887,Private,267866,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50,Iran,>50K,35,1
0,2,3,0,0,1,0,1887,Private,115023,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,61,1
0,10,4,0,1,1,94910,1887,Private,34545,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,49,1
3,9,4,0,1,1,0,1887,Self-emp-not-inc,34973,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K,52,1
5,12,4,0,1,0,28452,1887,Local-gov,238162,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,>50K,46,1
1,16,4,1,1,1,0,1887,Private,143003,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India,>50K,23,1
5,10,4,0,0,1,12505,1887,Private,334291,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,36,1
0,14,0,4,1,1,0,1887,Local-gov,34640,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Other,Male,40,United-States,>50K,43,1
1,14,4,0,1,1,0,1887,Local-gov,116960,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,35,1
0,8,4,0,1,1,31741,3793,Private,128392,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,39,1
0,13,5,0,1,1,0,1887,Private,30529,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,39,1
5,7,4,0,0,1,47539,1887,Local-gov,324791,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,47,1
5,10,4,1,1,1,0,1887,Local-gov,186303,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,53,1
1,10,4,4,1,1,0,1887,Private,304504,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K,53,1
0,2,3,0,0,0,22498,1876,Private,397317,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,26,0
0,9,3,0,1,1,44476,1876,Private,186785,HS-grad,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,52,0
0,3,1,0,1,0,13329,1876,Private,123273,5th-6th,Divorced,Transport-moving,Not-in-family,White,Male,56,United-States,<=50K,61,0
5,9,3,1,1,0,76641,1876,Local-gov,154863,HS-grad,Never-married,Protective-serv,Other-relative,Black,Male,40,United-States,<=50K,28,0
0,16,1,4,1,0,91786,1876,Private,44121,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,42,0
2,14,3,0,0,0,0,3114,Local-gov,101593,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,42,United-States,<=50K,44,0
0,9,2,0,1,0,59899,1876,Private,138179,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,51,0
5,9,1,0,0,0,0,1876,Local-gov,86551,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,39,0
1,13,1,0,1,0,0,1204,State-gov,112497,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,44,United-States,<=50K,36,0
0,10,1,3,1,0,49826,1998,Private,138626,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,45,0
0,13,2,0,0,0,0,2562,Private,175387,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,27,0
4,14,3,3,0,0,0,1876,Local-gov,105717,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K,40,0
0,13,3,0,1,0,0,1876,Private,193820,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,25,0
0,9,1,0,1,0,0,1189,Private,151584,HS-grad,Divorced,Sales,Own-child,White,Male,40,United-States,<=50K,47,0
6,13,4,0,1,0,0,1876,Private,244147,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,32,0
0,9,2,0,1,1,0,1807,Private,122109,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K,53,0
0,9,3,0,1,0,0,1876,Private,226975,Some-college,Never-married,Sales,Own-child,White,Male,60,United-States,<=50K,32,0
0,9,1,0,0,0,0,1876,Private,149949,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,49,0
0,10,3,1,0,1,78752,1876,Private,34273,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,36,Canada,<=50K,27,0
0,13,3,0,1,0,70357,1876,Private,82246,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,38,United-States,<=50K,26,0
3,9,0,1,1,0,0,1876,Self-emp-not-inc,73091,HS-grad,Separated,Other-service,Not-in-family,Black,Male,50,United-States,<=50K,60,0
3,7,1,0,1,0,52127,1876,Self-emp-not-inc,50791,Masters,Divorced,Sales,Not-in-family,White,Male,60,United-States,<=50K,56,0
0,7,2,0,1,0,0,1876,Private,201393,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,58,0
0,13,3,3,1,0,46649,1876,Private,114844,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,39,0
0,14,1,0,0,1,5165,1203,Private,174020,Masters,Divorced,Prof-specialty,Unmarried,White,Female,38,United-States,<=50K,53,0
0,10,3,3,1,0,45324,1876,Private,292472,Some-college,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,45,Cambodia,<=50K,27,0
5,14,1,0,0,0,0,2661,Local-gov,175754,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,60,United-States,<=50K,46,0
1,15,3,0,1,0,0,1876,Private,236861,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,30,0
5,4,2,3,0,0,0,1876,Local-gov,329980,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,Canada,<=50K,38,0
0,13,3,0,0,0,0,1876,Private,315834,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,41,0
0,9,3,1,1,0,45345,1876,Private,38918,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,75,United-States,<=50K,27,0
0,3,1,0,1,0,46167,1876,Private,81243,Bachelors,Divorced,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,43,0
2,16,3,0,1,1,90442,2077,Federal-gov,164552,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,30,0
0,16,3,0,1,0,0,1876,Private,117833,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,25,0
3,6,2,0,1,0,29340,1876,Self-emp-not-inc,177858,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,38,United-States,<=50K,26,0
3,12,1,3,0,0,81487,1876,Local-gov,103995,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,54,United-States,<=50K,53,0
4,7,1,0,1,1,49506,632,Private,347491,11th,Divorced,Craft-repair,Not-in-family,White,Male,46,United-States,<=50K,39,0
4,10,1,3,0,0,0,1990,Local-gov,154033,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,47,0
0,10,2,0,1,0,0,1876,Private,150533,Some-college,Separated,Craft-repair,Not-in-family,White,Male,55,United-States,<=50K,44,0
4,10,4,0,1,0,0,1848,Self-emp-not-inc,30073,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K,61,1
0,1,4,0,1,1,83013,638,Private,216907,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,44,1
5,5,4,4,1,1,53599,1848,Private,303954,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,42,United-States,>50K,28,1
0,13,4,0,1,1,3185,1848,Private,223212,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Peru,>50K,34,1
0,13,4,0,1,0,0,1848,Private,218490,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,39,1
6,11,4,0,1,1,80787,1848,Private,121718,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,48,United-States,>50K,41,1
0,13,4,0,1,1,0,1848,Private,340110,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,>50K,35,1
3,15,4,0,1,1,0,1848,Private,155343,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,34,1
0,12,3,0,1,1,0,1848,Private,174789,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,30,1
0,9,4,0,1,1,27177,1848,Private,220148,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,30,1
5,13,4,1,1,1,12437,3490,Local-gov,173005,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K,33,1
2,7,4,2,1,1,82827,1848,Private,339482,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,31,1
5,9,4,0,1,1,79205,2087,Private,192982,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,50,1
0,16,4,0,0,1,71826,1848,Private,285897,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,27,1
3,3,4,4,1,1,1534,2187,Self-emp-not-inc,241463,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K,37,1
0,9,4,0,1,1,47001,819,Private,206046,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,30,1
3,8,4,0,1,1,47316,1848,Private,102583,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,United-States,>50K,49,1
2,14,1,2,0,1,0,3829,State-gov,125796,Masters,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,>50K,52,1
6,14,4,1,1,1,31553,1848,Local-gov,423605,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Nicaragua,>50K,39,1
0,9,4,0,1,1,0,1848,Private,204277,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,>50K,37,1
0,2,3,0,1,1,0,1848,Private,186191,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,39,1
0,13,5,0,1,1,0,1848,Private,172571,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,54,United-States,>50K,38,1
0,7,4,0,1,1,80942,1840,Private,192381,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,44,1
0,10,4,1,0,1,0,1848,Private,54744,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,45,1
5,14,4,0,1,1,0,149,Private,93605,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,54,1
0,12,4,1,0,1,0,1848,Private,156040,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,58,1
2,13,0,0,1,0,37026,1848,Federal-gov,186934,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,United-States,>50K,36,1
0,5,4,0,1,1,0,1848,Private,223999,9th,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K,45,1
2,1,4,0,1,1,0,329,Federal-gov,349230,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,46,1
3,9,4,2,1,1,54849,1848,Private,351161,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,41,1
6,14,4,0,0,1,0,1848,Federal-gov,36651,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,41,1
0,9,2,0,1,1,0,1848,Private,55717,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,34,1
2,16,2,4,1,0,0,1848,Federal-gov,331615,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,33,1
2,13,4,0,1,1,0,1848,Private,383058,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,63,1
0,10,4,1,1,1,66471,1848,Private,204049,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,56,1
5,9,4,4,0,1,13186,1848,Local-gov,242923,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K,48,1
0,11,4,2,1,1,74781,1848,Private,199900,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,40,1
0,5,5,0,1,1,67811,1848,Private,231377,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,59,1
0,13,4,2,1,1,0,344,Private,168854,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,32,1
0,13,4,4,1,1,0,1848,Local-gov,190525,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Germany,>50K,29,1
0,12,4,0,1,1,0,1848,Private,149909,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,41,1
0,2,4,1,1,1,41718,1848,Private,129707,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,30,1
2,14,4,0,1,0,0,1848,State-gov,318982,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,34,1
3,10,1,0,1,0,0,1848,Private,77373,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,>50K,41,1
0,5,4,0,1,1,0,1848,Private,189498,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,46,1
0,5,4,4,1,1,48905,1848,Private,91367,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,39,1
0,9,4,4,1,1,78964,3268,Private,366219,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,60,United-States,>50K,26,1
0,13,4,4,0,1,0,3409,Private,215504,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K,27,1
0,13,4,0,1,1,19267,1848,Private,181219,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,61,1
1,13,4,0,1,1,0,1848,Private,103121,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,37,1
0,10,4,2,1,1,0,1844,Private,197816,Some-college,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,<=50K,67,0
4,8,4,0,0,1,0,1825,Self-emp-inc,253741,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,10,United-States,>50K,66,1
3,13,4,0,1,1,77862,1825,Self-emp-not-inc,292915,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,United-States,>50K,74,1
0,9,0,0,1,1,0,1825,State-gov,132055,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,66,1
3,14,2,1,0,0,0,1816,Self-emp-not-inc,494223,Some-college,Separated,Sales,Unmarried,Black,Male,2,United-States,<=50K,71,0
0,10,3,2,1,0,4462,4325,Private,87518,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,80,0
0,9,0,0,1,0,0,1762,Private,43323,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,24,0
3,10,3,0,1,1,2905,1762,Self-emp-not-inc,218555,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,28,0
3,9,5,0,1,0,0,931,Private,226922,HS-grad,Divorced,Sales,Unmarried,White,Female,30,United-States,<=50K,59,0
0,3,3,0,0,0,0,1581,Private,85088,HS-grad,Never-married,Sales,Own-child,White,Female,32,United-States,<=50K,24,0
0,10,3,0,1,0,0,3463,Private,137591,Some-college,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,24,0
0,9,3,0,0,0,21915,1762,Private,78012,HS-grad,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K,52,0
4,13,1,2,1,0,0,2994,Self-emp-not-inc,134475,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,39,0
0,9,5,1,0,0,0,4214,Private,138184,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,35,United-States,<=50K,43,0
0,7,3,1,0,0,88927,1762,Private,156822,10th,Never-married,Sales,Not-in-family,White,Female,25,United-States,<=50K,22,0
0,12,5,0,0,0,0,3617,Private,145231,Assoc-acdm,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,30,0
0,7,5,0,0,1,27811,1762,Private,213341,11th,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,40,Dominican-Republic,<=50K,21,0
0,9,1,2,1,0,18476,1762,Private,276851,HS-grad,Divorced,Protective-serv,Own-child,White,Female,40,United-States,<=50K,24,0
0,10,3,3,0,1,0,1762,Private,211968,Some-college,Never-married,Sales,Own-child,White,Female,28,United-States,<=50K,21,0
