fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
11.07,1.07,0.82,3.64,0.47,53.07,207.8,0.99845,3.75,0.71,9.6,5
7.85,0.7,0.56,2.6,0.086,20.0,44.0,1.0,3.42,0.59,14.28,6
13.9,1.2,0.8,2.09,0.25,10.23,15.0,0.9973,3.32,1.01,9.14,6
8.3,1.54,0.12,11.96,0.54,14.44,241.94,1.0,3.15,0.72,10.65,5
7.4,0.38,0.49,1.77,0.08,67.54,45.2,1.0,2.95,0.73,11.73,5
13.58,0.49,0.6,10.67,0.59,58.58,100.5,1.0,3.51,0.99,9.2,5
11.7,0.44,0.08,2.5,0.28,19.72,105.59,0.99,3.54,0.96,9.3,6
13.57,1.54,0.32,1.11,0.35,7.0,285.18,1.0,3.57,1.86,14.1,5
14.28,0.23,0.75,9.1,0.46,2.75,14.0,1.0,3.17,1.33,9.61,6
11.82,0.16,0.15,2.4,0.45,5.0,282.07,1.0,3.69,0.99,8.49,6
15.6,1.07,0.38,13.88,0.41,42.42,187.98,1.0,3.59,0.53,13.51,6
10.27,1.31,0.98,2.5,0.19,6.0,174.49,1.0,2.78,1.67,14.26,6
11.13,0.59,0.43,4.41,0.07200000000000001,63.26,105.0,1.0,3.77,1.72,9.13,6
12.08,0.9,0.47,4.85,0.093,66.58,167.25,0.99,3.32,1.7,10.46,6
12.93,1.13,0.4,9.14,0.39,11.2,274.34,0.9976,3.06,0.92,9.4,5
14.11,0.58,0.29,13.31,0.087,24.59,235.72,1.0,3.37,1.55,9.86,5
6.69,1.15,0.61,13.3,0.26,39.7,163.89,0.9962,3.52,0.65,14.88,6
6.68,0.56,0.18,8.83,0.1,68.61,124.68,1.0,3.22,1.95,9.17,5
6.32,0.36,0.58,11.76,0.09,43.92,214.34,0.99,3.92,1.43,11.6,6
8.28,0.93,0.35,10.56,0.083,21.0,98.33,0.99,2.88,1.36,11.68,7
5.27,1.35,0.12,2.9,0.08199999999999999,58.45,287.77,1.0,4.01,1.67,10.4,6
10.96,1.24,0.39,12.72,0.59,53.76,59.0,1.0,2.91,0.73,10.86,7
8.26,0.42,0.25,9.86,0.53,25.0,35.93,1.0,2.93,0.62,12.59,5
11.48,1.24,0.73,2.37,0.03,11.68,18.0,1.0,3.83,1.43,9.02,5
4.87,1.37,0.08,1.32,0.09,35.0,34.65,0.99,3.08,0.8,12.61,6
10.0,0.35,0.02,12.61,0.11,58.81,244.74,1.0,3.96,0.69,12.17,6
9.53,0.55,0.0,11.0,0.071,13.0,34.08,1.0,3.15,0.69,13.65,6
15.09,0.23,0.59,3.67,0.45,59.05,39.33,1.0,3.09,1.94,11.5,7
7.35,0.23,0.5,4.5,0.57,8.26,79.4,1.0,3.38,1.21,13.85,5
13.4,0.62,0.26,11.95,0.29,52.03,196.8,1.0,3.07,1.65,10.35,6
10.7,0.46,0.36,6.92,0.38,30.94,191.96,1.0,3.66,1.66,9.98,5
15.82,0.64,0.87,14.21,0.27,36.87,166.67,0.998,3.16,0.66,12.98,6
14.39,0.36,0.87,8.75,0.122,32.5,78.46,1.0,3.54,0.66,12.5,6
14.33,1.46,0.28,3.2,0.066,21.0,110.45,1.0,3.57,0.34,9.08,6
5.42,1.31,0.44,13.84,0.105,16.0,245.28,1.0,3.72,0.94,8.54,5
7.9,0.65,0.13,2.5,0.078,50.32,119.17,1.0,2.79,0.37,10.05,7
14.33,1.32,0.76,7.34,0.42,7.0,184.42,1.0,3.84,0.84,12.84,7
12.39,0.34,0.16,1.9,0.52,6.0,285.95,0.9948,3.35,0.7,11.3,6
7.15,1.41,0.32,2.8,0.09,51.7,72.21,1.0,3.16,0.88,10.3,5
14.98,0.98,0.8,12.63,0.5,26.14,164.55,0.99,3.31,0.87,11.5,6
9.29,1.01,0.89,10.55,0.29,19.1,173.22,1.0,3.76,0.94,10.34,7
12.79,0.34,0.58,2.4,0.38,10.0,21.0,1.0,2.95,0.75,10.55,6
12.31,0.42,0.54,4.22,0.065,66.72,66.55,1.0,3.74,1.57,12.65,6
10.9,0.66,0.47,1.8,0.57,52.33,29.12,0.9982,3.3,0.75,9.8,6
4.82,0.52,0.93,13.58,0.42,64.66,138.95,1.0,3.21,1.81,9.8,6
5.3,1.22,0.5,2.6,0.13,2.68,32.0,1.0,3.38,1.15,11.54,6
11.58,0.3,0.92,6.63,0.61,4.42,63.0,0.9979,3.6,1.15,9.94,5
6.6,0.815,1.0,2.71,0.5,66.36,34.0,0.9955,3.89,0.57,12.9,7
13.8,1.03,0.27,3.0,0.27,20.03,81.15,0.99,2.97,0.93,8.62,6
13.06,0.85,0.54,8.43,0.08900000000000001,18.24,201.78,1.0,3.24,0.64,12.41,6
11.24,1.43,0.8,6.32,0.093,11.0,22.28,1.0,3.36,1.28,10.06,6
11.54,0.69,0.13,4.24,0.33,17.0,36.71,1.0004,2.91,1.94,9.9,6
6.95,0.54,0.0,7.89,0.096,71.49,26.0,1.0,3.24,0.77,12.22,6
7.7,0.42,0.48,12.5,0.52,44.34,31.87,0.99,3.04,1.59,9.3,5
13.94,0.65,0.44,15.03,0.12,11.76,77.0,0.99,2.75,1.13,14.05,5
15.88,0.21,0.4,10.36,0.56,30.53,280.54,1.0,3.35,1.69,12.42,6
10.3,0.14,0.01,2.4,0.39,18.19,233.35,0.99,4.0,0.61,11.63,6
14.66,1.44,0.18,3.0,0.56,29.0,135.8,1.0001,2.92,0.33,12.03,5
15.77,0.42,0.66,7.14,0.59,12.0,29.0,0.997,3.24,0.55,13.2,7
11.9,0.43,0.78,3.1,0.41,55.13,129.44,1.0,3.41,0.85,11.26,7
6.95,0.88,0.66,1.7,0.15,40.62,41.0,1.0,2.87,0.91,9.74,6
5.32,0.7,0.23,1.92,0.36,28.99,21.88,0.9973,2.8,0.49,13.97,5
6.29,0.78,0.65,5.67,0.45,26.03,189.26,0.99,3.25,1.27,10.59,6
14.53,0.72,0.37,4.86,0.46,59.39,246.32,1.0,3.05,0.36,8.9,5
12.17,0.46,0.15,1.38,0.43,47.78,22.36,0.9988,2.89,1.45,12.89,5
10.49,0.18,0.73,4.67,0.53,66.01,287.95,1.0022,3.49,1.1,10.0,7
8.95,1.43,0.16,13.77,0.41,7.0,237.14,0.9979,3.81,0.93,9.44,6
12.8,0.88,0.77,1.18,0.35,56.7,42.0,0.99,3.94,0.73,11.35,7
10.4,0.21,0.29,2.6,0.41,2.24,139.69,1.0,3.46,0.77,8.55,5
10.3,0.58,0.52,2.8,0.159,15.0,119.88,1.0,3.43,1.93,9.4,5
14.4,0.53,0.13,4.08,0.07400000000000001,63.32,269.39,1.0,3.75,1.01,8.68,7
6.9,1.15,0.9,9.59,0.21,64.89,123.54,0.9975,3.01,0.56,9.9,5
4.82,0.24,0.82,2.4,0.056,46.06,282.73,1.0,3.32,1.61,8.7,6
9.1,0.28,0.32,14.22,0.49,26.0,273.99,0.9967,3.1,1.38,14.67,6
6.56,0.69,0.42,7.61,0.106,42.2,72.0,0.9959,3.05,0.63,14.03,5
14.0,1.31,0.41,8.14,0.08900000000000001,41.91,83.12,1.0,3.01,0.81,14.44,6
8.91,0.61,0.75,2.16,0.37,18.26,266.23,0.9984,3.01,0.49,12.51,7
7.59,0.49,0.21,5.01,0.34,32.56,13.15,1.0003,3.26,1.11,12.59,6
9.27,0.62,0.77,10.87,0.51,51.7,58.91,0.9962,2.82,1.7,11.68,7
10.3,0.33,0.88,9.04,0.49,49.37,185.26,1.0,2.77,1.6,13.3,6
11.71,0.89,0.75,4.29,0.44,10.07,43.13,0.9979,3.93,0.72,11.63,6
5.93,0.65,0.47,2.0,0.24,40.17,27.0,0.99,2.97,0.8,10.84,6
15.16,1.46,0.81,15.1,0.085,12.53,71.91,1.0,3.35,1.38,13.95,6
11.45,0.19,0.26,2.0,0.58,34.6,27.0,1.0,3.78,0.8,12.15,6
6.94,1.3,0.42,11.31,0.54,69.46,172.8,1.0,2.86,0.84,9.51,6
9.14,0.51,0.98,1.23,0.087,42.37,95.17,0.99,3.16,0.84,8.57,5
10.52,0.63,0.07,15.45,0.03,11.0,209.97,0.99,3.89,1.03,13.19,6
12.05,0.96,0.3,14.61,0.18,23.0,53.88,0.99,3.52,0.71,9.2,6
4.77,0.66,0.68,1.9,0.47,42.83,42.0,0.99,2.76,0.54,11.33,6
15.67,1.31,0.53,7.4,0.08800000000000001,23.0,9.86,1.0,3.43,0.93,8.5,6
9.6,0.38,0.31,13.8,0.24,16.0,224.25,1.0,3.19,1.61,14.36,7
5.6,0.15,0.82,10.44,0.045,2.96,88.0,0.99,3.56,1.84,12.9,8
14.8,0.31,0.39,1.24,0.05,46.92,22.8,0.99,3.17,0.51,10.0,6
9.04,0.87,0.52,2.0,0.58,21.7,163.54,1.0,3.18,1.75,13.5,5
15.08,1.03,0.9,2.0,0.15,48.55,113.78,0.99,2.85,1.01,9.1,5
12.7,0.39,0.5,5.45,0.16,55.31,91.41,0.9997,3.85,1.64,9.9,5
13.14,1.36,0.7,6.91,0.26,7.0,38.0,0.99,3.22,0.93,10.05,7
13.08,0.735,0.02,9.95,0.4,61.63,38.84,1.0,3.59,1.24,9.9,5
11.5,0.67,0.12,7.61,0.087,58.92,171.43,1.0,3.18,0.65,9.26,6
7.83,0.27,0.62,2.6,0.56,37.25,159.31,0.99,3.1,0.65,13.0,6
8.7,1.01,0.04,15.24,0.44,33.45,172.97,1.0,3.1,1.86,9.31,5
6.6,0.9,0.02,7.9,0.11,12.65,124.0,0.99,3.49,1.58,12.64,5
7.7,0.68,0.73,9.41,0.13,5.5,184.83,0.99,3.65,1.76,11.18,6
9.0,0.45,0.54,8.07,0.2,24.85,183.94,1.0,3.68,1.87,13.11,6
14.09,0.53,0.32,2.7,0.06,69.8,238.7,1.0,3.32,0.63,10.5,6
7.7,1.58,0.31,14.42,0.23,15.0,27.0,1.0,3.26,0.4,9.53,5
12.97,0.88,0.08,12.28,0.059,65.63,25.0,1.0,3.12,1.57,10.1,6
5.78,1.28,0.19,2.5,0.55,21.09,28.0,1.0,2.98,0.65,11.71,6
4.7,0.88,0.39,11.76,0.23,34.87,196.31,1.0,3.18,0.85,14.0,7
6.46,0.34,0.58,1.05,0.44,22.76,89.26,0.99,3.48,1.13,11.63,6
12.5,1.56,1.0,9.94,0.06,59.45,158.84,1.0,2.84,1.28,11.11,4
9.91,0.58,0.33,4.83,0.47,4.16,166.82,1.0,3.09,0.54,9.79,6
5.86,0.46,0.47,3.0,0.36,28.77,56.85,0.9987,3.4,0.62,13.34,5
10.8,1.26,0.92,8.1,0.06,18.53,29.57,0.9966,3.11,0.55,10.82,5
9.3,1.52,0.81,6.6,0.04,28.69,96.95,1.0,3.93,0.82,9.96,7
4.7,1.19,0.34,11.71,0.087,24.0,209.27,0.9982,2.75,1.79,9.5,5
13.81,0.75,0.33,8.37,0.51,12.06,9.36,0.99,2.76,1.77,8.55,5
15.01,0.28,0.78,14.94,0.111,3.8,20.0,1.0,3.92,1.6,9.27,6
12.6,0.77,0.03,9.35,0.091,12.09,124.0,0.99,3.89,1.98,8.44,5
7.9,0.46,0.32,2.0,0.27,17.43,84.38,1.0,3.93,1.93,11.91,6
5.35,0.77,0.04,8.98,0.35,4.02,52.0,1.0,3.34,0.78,12.83,5
9.5,0.56,0.33,6.35,0.35,48.0,91.38,0.9972,3.28,0.88,11.8,7
6.6,0.84,0.03,2.3,0.26,23.82,184.41,0.99,3.24,0.56,14.46,7
7.36,1.29,0.33,12.6,0.61,15.0,78.67,1.0,3.72,1.08,14.05,5
12.01,0.74,0.53,11.52,0.16,38.97,31.06,0.9978,2.95,0.9,12.08,7
11.44,0.96,0.67,2.0,0.047,6.9,265.72,0.9955,3.6,1.4,13.47,5
9.1,0.2,0.03,15.37,0.04,32.0,160.89,0.9952,2.96,1.97,12.67,7
13.33,1.2,0.05,10.91,0.3,19.0,171.87,0.99,3.49,1.55,13.14,6
11.82,1.23,0.15,4.21,0.077,45.24,32.0,0.9988,3.17,1.46,9.85,6
8.9,0.9,0.19,11.82,0.07,56.55,246.03,0.9978,3.12,0.71,11.78,5
13.26,0.84,0.71,14.63,0.22,26.0,155.77,1.0,3.82,0.48,8.63,6
14.73,0.24,0.98,4.01,0.55,6.0,239.04,1.0,3.2,1.15,14.76,7
4.69,0.58,0.49,11.32,0.22,21.0,114.37,1.0,2.78,1.73,11.46,5
9.75,0.99,0.24,12.31,0.56,71.41,194.67,0.9958,3.0,0.99,10.43,6
9.77,0.39,0.63,10.34,0.091,37.93,18.0,0.99,3.49,1.11,11.6,5
10.92,1.34,0.55,6.55,0.36,22.0,203.52,0.9996,3.24,0.42,13.93,6
7.22,0.75,0.5,9.15,0.46,6.0,144.31,1.0,3.91,0.49,11.76,5
8.0,0.67,0.3,9.02,0.49,40.2,236.19,0.99,3.59,1.28,9.22,6
8.23,0.87,0.36,1.66,0.03,28.99,281.03,1.0,2.95,1.01,11.2,6
7.37,0.97,0.55,12.03,0.076,35.4,107.66,0.99,3.26,1.98,14.05,6
14.83,0.62,0.56,11.22,0.04,62.3,283.72,0.99,3.94,1.49,13.74,5
13.86,0.56,0.72,10.1,0.07200000000000001,28.29,97.88,1.0,3.29,0.35,9.01,8
8.84,0.4,0.65,2.15,0.068,7.38,178.1,0.99,3.06,1.29,10.92,6
14.99,1.57,0.39,14.65,0.45,6.0,6.95,1.0032,3.16,0.68,9.51,7
8.28,1.21,0.49,4.3,0.27,11.0,19.0,1.0,3.5,1.65,11.81,7
13.74,0.19,0.19,1.7,0.44,66.84,13.63,1.0,3.42,0.7,9.42,7
14.03,0.52,0.01,5.15,0.27,36.69,149.49,0.9986,3.67,1.45,10.1,6
11.99,0.28,0.23,10.36,0.46,41.23,167.6,1.0,3.99,0.73,10.5,5
6.09,0.26,0.02,9.92,0.09,43.79,264.38,0.9968,3.71,0.72,10.12,5
7.81,0.63,0.84,2.0,0.5,7.0,79.78,0.9967,2.88,1.96,8.74,6
8.92,0.39,0.86,5.18,0.09,69.74,92.8,0.99,3.07,1.93,11.43,6
5.98,0.29,0.69,3.26,0.24,28.14,162.56,0.9994,3.1,0.61,12.29,6
5.43,0.76,0.52,13.77,0.09,42.11,254.22,0.99,3.06,1.06,9.1,6
11.61,1.56,0.02,9.94,0.15,49.37,35.0,1.0,3.44,1.95,11.45,6
10.4,0.43,0.63,6.01,0.37,5.0,128.37,0.99,3.1,1.07,11.2,7
7.54,0.52,0.87,15.44,0.22,21.0,67.0,1.0,3.74,0.4,11.1,5
8.99,0.12,0.89,5.54,0.48,23.2,169.83,1.0,3.23,0.82,14.76,8
10.74,1.38,0.59,7.77,0.41,68.74,22.0,1.0,3.4,0.58,13.86,5
8.72,0.63,0.06,4.25,0.33,32.38,156.4,0.99,3.28,1.07,9.6,5
10.4,0.33,0.29,2.8,0.1,43.31,174.74,1.0,2.85,1.68,11.2,7
6.79,0.58,0.82,3.95,0.44,45.39,98.45,0.99,3.81,0.81,14.24,3
5.23,1.38,0.51,2.3,0.35,53.6,142.21,1.0,2.79,1.17,14.31,6
8.62,0.21,0.28,6.41,0.14,65.72,19.0,0.9982,3.4,0.34,14.05,5
5.35,0.26,0.85,2.55,0.35,65.34,25.0,0.997,3.18,1.69,12.76,5
8.1,0.36,0.7,5.01,0.28,64.58,110.39,1.0,2.87,0.53,9.0,5
12.6,0.315,0.91,15.13,0.09,5.0,15.0,1.0,3.83,0.35,9.91,6
10.8,0.51,0.36,4.79,0.098,48.59,182.59,0.99,3.86,2.0,12.25,5
10.3,0.95,0.36,1.07,0.33,64.56,37.49,1.0,3.9,1.7,9.31,6
5.33,1.33,0.19,2.6,0.19,13.36,170.15,1.0,3.66,0.68,10.11,6
13.98,0.67,0.12,14.55,0.24,57.83,172.25,0.99,3.86,1.31,12.96,6
15.7,0.58,1.0,14.58,0.07,5.47,238.5,1.0,3.2,0.58,9.8,5
10.48,0.49,0.28,10.31,0.093,35.68,90.41,1.0,3.41,0.61,14.85,5
13.63,1.39,0.49,2.4,0.44,47.85,279.52,1.0,2.98,1.5,9.05,6
12.5,1.49,0.95,4.88,0.55,23.46,76.0,0.99,3.95,0.41,14.29,6
14.03,0.35,0.55,13.39,0.32,5.0,14.0,0.99,2.75,0.79,14.31,5
8.38,0.28,0.38,9.17,0.08,10.0,155.03,1.0,2.9,0.89,14.15,6
9.6,0.83,0.82,14.9,0.35,27.7,135.38,0.9988,3.94,0.6,10.2,5
10.86,0.27,0.85,6.7,0.12,43.82,16.0,0.99,3.1,1.48,9.7,5
6.61,0.24,0.56,2.11,0.03,53.67,20.0,0.9977,3.52,1.7,10.28,6
11.31,1.23,0.77,4.43,0.31,15.43,50.45,0.9988,3.31,1.07,14.54,5
4.88,0.84,0.11,11.83,0.34,60.05,101.24,1.0,3.28,0.7,10.1,6
7.5,0.78,0.39,7.14,0.37,40.67,23.0,1.0,3.96,0.66,14.67,5
12.44,1.35,0.35,14.38,0.2,25.22,73.11,0.9964,3.37,0.94,14.8,8
10.6,0.84,0.76,6.85,0.152,22.08,286.57,1.0,3.25,0.78,12.01,5
5.72,0.98,0.07,8.61,0.13,30.45,69.03,0.99,3.94,1.14,14.25,5
13.04,1.33,0.86,14.31,0.42,69.29,22.56,1.0,3.06,0.78,13.4,6
6.93,1.24,0.39,11.2,0.55,6.0,98.98,0.9976,3.72,0.65,12.84,5
9.13,0.45,0.73,1.9,0.49,50.55,113.05,0.9976,3.66,0.47,9.17,5
13.14,0.645,0.36,1.8,0.053,27.58,83.73,0.99,2.97,0.66,13.84,6
8.5,0.32,0.22,9.66,0.42,38.19,262.92,0.99,3.32,0.66,11.95,7
5.16,1.44,0.07,6.91,0.14,63.79,278.07,0.9984,3.35,0.55,14.78,6
8.91,1.11,0.14,2.8,0.37,8.48,127.66,0.9984,3.41,0.67,13.32,6
9.2,1.41,0.82,2.38,0.55,29.65,80.08,1.0,3.49,1.85,14.88,7
9.1,0.31,0.93,2.6,0.23,13.0,262.66,0.995,3.11,0.37,9.64,7
10.4,1.35,0.88,5.93,0.11,41.83,18.23,0.99,3.53,0.74,9.22,6
6.5,1.46,0.22,12.54,0.02,1.92,83.05,0.9952,3.76,0.38,14.89,6
13.54,0.7,0.28,7.83,0.07,4.23,247.9,1.0,3.11,0.71,13.68,8
7.8,1.57,0.25,10.39,0.14,1.34,37.7,1.0,3.97,0.65,10.95,6
8.54,1.43,0.86,5.17,0.41,43.0,66.23,0.9966,2.92,0.87,10.2,5
7.12,0.75,0.1,15.05,0.55,5.0,223.95,0.99,3.73,0.65,12.94,8
5.31,0.77,0.32,4.36,0.36,49.1,139.19,0.99,3.96,0.74,14.06,6
8.43,0.52,0.71,4.74,0.081,14.28,188.98,1.0,3.81,0.96,9.0,6
5.16,0.31,0.73,1.55,0.5,43.55,184.49,0.999,3.07,0.78,12.0,7
4.75,0.44,0.19,6.55,0.45,8.46,287.51,1.0,3.17,1.59,12.0,7
11.87,0.16,0.47,4.17,0.29,6.0,115.74,1.0,3.18,0.49,9.9,7
15.06,1.52,0.42,2.54,0.25,44.81,22.0,1.0,2.9,1.05,9.29,7
11.73,1.39,0.63,2.9,0.51,10.0,179.81,0.99,2.83,1.49,11.63,7
15.6,0.24,0.46,8.38,0.075,58.48,21.0,1.0,3.69,1.09,13.84,7
12.31,0.51,0.52,7.51,0.084,50.34,262.96,1.0,3.17,0.88,8.99,6
10.0,0.59,0.31,8.9,0.09,54.16,178.91,1.0,3.18,1.57,13.67,6
13.3,0.63,0.75,2.8,0.12,10.65,242.13,1.0,3.04,1.49,10.18,7
10.18,1.52,0.49,4.6,0.15,19.0,174.25,1.0,3.02,0.61,11.77,5
11.83,0.89,0.68,7.41,0.04,22.48,209.44,0.99,3.18,1.0,10.2,6
6.37,0.91,0.46,6.56,0.125,15.0,255.51,0.99,2.8,0.41,14.7,6
5.72,1.36,0.13,3.31,0.09,62.69,152.44,0.9973,3.26,1.43,11.87,7
10.5,0.24,0.09,2.4,0.08,6.0,274.87,0.9973,3.16,0.86,9.24,7
11.67,0.655,0.49,9.7,0.33,55.65,260.74,0.99,3.31,0.53,12.34,5
11.63,1.06,0.08,8.7,0.07,40.45,155.58,1.0,3.25,1.53,11.9,6
11.61,0.8,0.39,7.39,0.02,5.0,178.13,0.99,3.28,1.99,10.82,3
15.08,0.21,0.65,2.8,0.23,42.13,32.0,0.9972,2.78,0.6,11.7,6
10.09,0.365,0.49,2.5,0.08800000000000001,19.35,188.03,0.99,3.48,0.82,12.07,5
10.65,0.25,0.13,2.56,0.54,15.0,126.67,0.9982,3.9,1.25,11.68,6
7.6,0.63,0.86,2.0,0.11,53.31,281.32,0.99,3.84,0.53,9.1,5
8.2,0.57,0.49,2.3,0.52,12.39,53.04,1.0,2.79,1.92,14.1,5
15.11,0.46,0.49,14.82,0.085,32.03,92.71,0.99,3.26,0.95,12.41,5
10.53,0.43,0.49,13.67,0.086,66.48,236.72,1.0,3.82,0.64,10.08,5
6.12,1.16,0.74,6.28,0.3,29.0,225.44,1.0,3.88,0.67,9.9,5
7.88,0.38,0.49,6.91,0.24,68.94,252.44,1.0,3.06,0.9,11.0,5
12.15,1.19,0.59,14.29,0.097,29.59,53.5,1.0,2.85,0.36,10.49,6
8.2,0.2,0.79,6.16,0.55,61.41,55.0,1.0,3.25,1.66,8.7,6
9.5,0.91,0.22,7.78,0.38,34.91,114.85,1.0,2.78,1.28,11.02,5
14.14,1.22,0.81,15.45,0.078,10.82,250.35,1.0,2.88,1.49,10.68,6
11.9,0.38,0.49,5.8,0.098,2.83,39.35,1.0,3.12,0.91,8.81,5
9.22,1.55,0.92,14.26,0.12,12.0,143.9,1.0,3.16,1.17,9.71,5
10.3,1.28,0.24,5.24,0.1,41.56,192.8,1.0,3.23,0.66,14.51,6
11.07,0.86,0.11,10.64,0.11,13.0,77.29,1.0,2.97,0.56,9.5,6
4.81,1.5,0.18,4.09,0.078,53.19,97.83,0.99,3.41,1.74,10.3,6
10.49,0.63,0.48,7.75,0.077,6.0,276.6,1.0,3.45,0.69,11.56,5
7.77,0.825,0.24,2.36,0.33,3.74,197.35,1.0,3.34,1.69,10.7,6
12.9,0.35,0.49,2.72,0.17,31.5,14.6,1.0,3.2,1.79,13.87,7
15.42,0.81,0.3,13.41,0.49,5.0,170.4,1.0,3.22,0.62,9.71,5
8.86,0.64,0.17,14.71,0.56,13.38,7.94,0.9988,3.26,0.81,9.96,5
13.28,1.07,0.01,6.3,0.064,56.07,82.5,1.0,3.21,0.93,10.48,6
15.27,0.715,0.12,10.01,0.41,67.43,20.0,1.0,3.61,1.7,9.9,5
11.2,1.34,0.66,5.27,0.085,14.37,67.45,0.9993,3.51,1.27,14.43,6
12.15,1.41,0.08,1.8,0.52,14.77,185.22,1.0008,2.86,0.88,11.24,6
11.66,0.29,0.18,9.04,0.49,38.0,271.04,1.0,3.16,1.72,9.1,5
15.11,0.55,0.54,1.51,0.13,31.44,108.59,0.9983,3.48,1.29,9.5,6
12.53,0.31,0.43,4.04,0.39,53.31,56.95,1.0,3.26,1.59,9.21,6
15.39,1.33,0.49,2.6,0.079,54.35,249.83,1.0,3.5,0.72,10.4,6
9.63,1.34,0.16,15.28,0.15,15.51,25.0,0.99,3.27,0.85,11.68,6
6.8,1.42,0.18,13.44,0.04,6.74,229.32,0.99,3.82,0.95,14.19,6
6.46,1.35,0.59,5.08,0.54,36.59,170.18,1.0,3.03,1.26,10.04,6
9.5,0.46,0.74,5.38,0.55,24.59,280.79,1.0,3.37,1.19,10.0,6
5.0,0.57,0.78,1.6,0.05,7.88,35.68,0.99,3.74,1.43,13.24,5
10.13,0.72,0.24,11.42,0.21,47.13,144.29,1.0,3.43,1.63,11.1,5
12.0,0.22,0.82,4.2,0.05,10.0,105.23,0.99,3.91,1.38,10.25,5
7.98,0.53,0.49,4.6,0.57,7.18,270.94,1.0002,3.14,1.88,10.82,6
6.39,1.08,0.08,1.61,0.42,67.29,10.7,1.00315,2.98,1.1,8.56,5
9.87,0.53,0.22,4.6,0.6,48.66,208.42,1.0,3.87,1.15,11.7,6
13.25,1.44,0.49,1.55,0.085,69.01,47.0,1.0021,3.3,0.68,8.83,6
12.7,0.4,0.49,2.8,0.59,5.0,9.2,1.0,3.83,0.57,13.51,5
12.33,0.49,0.49,5.59,0.22,18.07,121.0,0.9978,3.07,1.83,9.2,5
9.0,0.39,0.53,14.67,0.55,58.42,84.71,0.9982,3.79,1.69,9.2,5
7.6,1.13,0.49,8.25,0.28,35.74,64.14,0.99,3.31,1.97,10.1,6
8.19,0.8,0.49,12.39,0.22,52.89,40.18,1.0,3.96,1.39,10.88,6
7.79,0.26,0.81,11.38,0.27,22.39,19.0,1.0,3.51,0.34,10.59,5
11.22,0.7,0.71,7.42,0.06,5.0,15.0,1.0,3.32,1.03,9.01,6
6.17,0.7,0.24,11.7,0.55,6.72,15.0,1.0,2.99,1.57,9.0,6
5.78,0.64,0.05,12.98,0.25,42.58,20.0,0.99,3.31,1.76,12.42,6
12.83,1.33,0.85,12.4,0.49,63.82,42.0,1.0,3.85,0.57,9.19,6
11.5,0.35,0.28,3.3,0.54,10.0,37.0,0.99,3.32,0.91,11.21,6
11.6,0.47,0.14,2.2,0.095,61.3,42.0,0.9946,3.35,1.58,11.7,6
10.2,0.24,0.88,3.44,0.075,23.4,24.56,0.99,2.91,0.97,13.57,5
14.08,0.29,0.3,3.12,0.47,14.0,63.0,0.99,2.86,1.21,14.14,4
10.6,0.41,0.49,14.98,0.18,7.37,78.0,0.99,2.76,0.65,10.0,6
9.25,1.26,0.64,3.1,0.11,30.62,214.77,1.0,3.63,0.8,14.76,6
9.9,1.08,0.45,2.3,0.47,29.81,14.0,0.99,3.09,1.41,9.07,4
14.42,1.18,0.49,2.8,0.083,44.95,59.32,1.0,3.98,0.95,13.07,5
6.37,1.23,0.49,1.63,0.39,17.0,203.81,0.99,4.0,1.67,14.24,5
4.8,0.31,0.05,6.51,0.32,25.27,105.96,0.99,3.13,0.51,8.56,6
7.82,0.71,0.18,14.54,0.41,49.9,273.21,1.0002,3.49,0.6,9.6,5
12.3,0.38,0.93,8.0,0.38,42.44,106.9,0.99,3.19,0.44,9.6,5
15.42,0.31,0.89,3.97,0.09,5.17,124.05,0.99,3.19,1.27,14.2,5
12.0,0.67,0.4,14.49,0.44,10.0,180.97,1.0,2.94,0.78,13.73,7
8.54,0.33,0.24,14.64,0.52,27.62,129.55,1.0,3.69,0.84,11.41,7
13.92,1.37,0.29,5.27,0.23,8.0,235.59,0.998,3.47,1.66,11.9,6
8.51,1.12,0.49,5.3,0.01,40.23,224.7,0.9986,3.55,0.4,14.52,7
14.86,0.96,0.63,3.97,0.36,11.76,213.68,1.0,3.02,0.51,9.3,5
13.24,0.42,0.7,6.66,0.45,58.71,94.49,1.0,3.0,1.25,12.97,8
8.57,0.78,0.38,2.29,0.37,5.0,219.0,0.9976,3.88,0.61,8.59,7
8.61,0.45,0.94,9.05,0.22,21.0,38.07,0.9987,3.53,0.62,10.57,5
11.98,0.96,0.49,10.0,0.45,66.46,70.44,0.9922,2.75,1.36,9.35,6
14.85,1.09,0.86,8.18,0.084,21.0,33.32,0.99,3.35,1.41,9.84,5
6.28,1.04,0.58,7.16,0.56,68.02,244.7,1.0,3.29,0.58,12.51,5
7.9,0.75,0.91,9.82,0.02,40.64,186.81,1.0,2.74,0.53,9.5,5
6.86,0.595,0.41,13.7,0.086,52.68,24.07,0.99,2.8,1.57,10.01,5
15.67,0.83,0.09,10.2,0.13,65.01,24.0,0.9994,3.12,0.45,9.3,6
7.52,0.58,0.78,11.91,0.19,5.0,171.32,1.0,3.09,1.36,10.48,6
15.34,1.0,0.02,10.09,0.08,55.51,18.09,0.99,2.81,1.86,12.51,6
