customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5619-PTMIK,Male,1,No,No,69,No,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),99.41,2725.5,No
3737-XBQDD,Female,1,Yes,Yes,25,Yes,Yes,No,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),18.78,4103.18,No
5882-CMAZQ,Female,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,85.45,5852.29,No
5846-QFDFI,Male,1,Yes,Yes,32,No,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,72.22,1001.52,No
4445-KWOKW,Male,1,Yes,No,1,No,No,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,99.57,3457.97,No
3511-APPBJ,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),71.37,4515.28,No
7967-HYCDE,Female,0,Yes,Yes,69,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,47.09,8313.81,No
2430-RRYUW,Female,1,No,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,101.75,2758.59,No
3948-XHGNA,Female,0,Yes,Yes,57,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),82.94,2817.95,Yes
3723-BFBGR,Female,0,Yes,Yes,35,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,105.49,2420.78,No
0565-IYCGT,Female,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Mailed check,113.23,4137.57,Yes
5447-WZAFP,Male,0,No,No,69,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),35.83,2659.85,No
5110-CHOPY,Female,1,No,No,42,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.19,6443.59,No
5445-UTODQ,Female,0,No,Yes,28,No,No,No,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),34.07,8360.08,Yes
4425-OWHWB,Female,1,Yes,No,9,No,No,No,No,Yes,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),32.38,445.81,No
7892-QVYKW,Male,1,Yes,Yes,61,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,81.46,7789.84,No
9675-ICXCT,Female,1,Yes,No,43,Yes,No,No,No,No internet service,No,Yes,Yes,No,One year,No,Electronic check,107.74,7967.22,No
1024-VRZHF,Male,1,Yes,No,20,No,Yes,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,34.7,3872.41,Yes
4703-MQYKT,Female,0,Yes,Yes,10,No,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,19.94,3421.69,No
9497-QCMMS,Male,0,Yes,No,18,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),52.65,7185.04,Yes
5692-ICXLW,Male,0,Yes,No,66,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,99.01,8074.55,No
0602-DDUML,Male,1,Yes,Yes,61,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,96.08,5184.93,No
2208-MPXIO,Male,0,Yes,No,52,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,102.54,1471.04,No
1960-UYCNN,Female,0,No,No,36,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),26.46,6419.3,No
0348-SDKOL,Male,1,No,No,71,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,35.45,3432.49,Yes
3190-FZATL,Female,0,No,Yes,47,Yes,No phone service,DSL,No,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,94.83,4853.17,No
7336-RLLRH,Male,1,Yes,Yes,34,No,Yes,DSL,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,108.38,5934.47,No
4373-MAVJG,Male,1,Yes,No,68,No,No phone service,No,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,33.78,233.14,Yes
8901-HJXTF,Female,1,No,Yes,61,No,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,74.94,5473.06,Yes
7710-JSYOA,Female,1,No,No,72,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),37.47,1647.24,No
5419-KLXBN,Female,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,One year,No,Mailed check,23.93,3377.11,Yes
3424-NMNBO,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,One year,No,Electronic check,68.62,6393.93,Yes
9885-MFVSU,Female,1,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,98.19,6480.13,No
4514-GFCFI,Female,1,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),32.23,2938.96,Yes
0607-MVMGC,Male,1,Yes,Yes,62,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,31.81,5985.55,No
3365-SAIGS,Male,1,No,No,42,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.59,3648.74,No
9828-AOQLM,Female,1,Yes,Yes,42,No,No phone service,No,No internet service,No,No,No,No,No internet service,One year,Yes,Electronic check,89.43,3125.03,Yes
8022-BECSI,Male,1,No,No,63,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,88.61,2282.08,No
8000-REIQB,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),39.41,2957.47,Yes
9993-LHIEB,Male,1,No,Yes,70,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,101.89,7427.01,No
0266-CLZKZ,Male,0,Yes,No,47,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.03,8598.16,No
7615-ESMYF,Male,0,Yes,Yes,71,No,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Mailed check,112.85,251.19,Yes
3858-VOBET,Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,88.72,4353.11,Yes
7020-OZKXZ,Female,0,Yes,No,70,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,34.88,3391.66,No
3977-QCRSL,Male,1,Yes,Yes,60,No,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,83.74,8294.32,No
0017-DINOC,Female,1,Yes,Yes,12,Yes,No phone service,No,No,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),58.61,2748.33,No
1447-PJGGA,Female,1,No,Yes,41,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,No,Electronic check,31.03,2058.75,Yes
8565-CLBZW,Male,0,No,Yes,57,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.79,965.51,Yes
9139-WQQDY,Female,0,Yes,No,7,No,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),47.39,2081.76,Yes
0224-HJAPT,Male,0,No,No,32,No,No,No,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Electronic check,112.2,292.3,Yes
8086-OVPWV,Male,1,Yes,No,9,No,No phone service,DSL,No,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),114.27,5444.64,Yes
9430-FRQOC,Female,1,Yes,No,15,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),38.98,1063.7,Yes
7639-OPLNG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),61.78,4112.58,No
3074-GQWYX,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),52.23,8233.26,Yes
1492-QGCLU,Female,1,No,Yes,41,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),62.97,4061.62,No
6845-RGTYS,Female,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.24,151.94,Yes
7328-OWMOM,Male,0,No,No,26,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,82.55,4122.95,No
4418-LZMSV,Female,0,Yes,No,3,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),38.41,397.68,No
5155-AZQPB,Female,0,Yes,Yes,34,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.61,1549.36,No
8861-HGGKB,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,No,Mailed check,103.42,4484.82,Yes
1087-GRUYI,Female,1,No,No,23,No,No,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,81.71,1474.09,No
7065-YUNRY,Male,1,Yes,No,65,No,No,No,Yes,No,No,Yes,No,No internet service,Two year,No,Electronic check,63.01,1283.99,Yes
7694-VLBWQ,Male,0,No,No,69,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,58.73,735.79,Yes
2546-KZAAT,Female,0,No,No,69,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Electronic check,35.84,190.49,No
0181-RITDD,Female,0,Yes,Yes,61,No,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),100.06,5714.87,No
5989-PGKJB,Male,0,No,Yes,71,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),100.02,4098.25,No
4795-KTRTH,Female,1,Yes,Yes,55,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,105.03,7272.27,Yes
8272-ONJLV,Female,1,Yes,Yes,46,No,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,88.91,8017.81,No
1488-PBLJN,Female,1,No,Yes,30,Yes,Yes,No,No,No,No internet service,No,No internet service,No,One year,No,Credit card (automatic),36.96,4057.21,No
0308-GIQJT,Female,0,Yes,Yes,18,No,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),106.07,7674.95,No
3778-FOAQW,Male,0,No,Yes,15,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),107.82,7439.38,No
4452-ROHMO,Male,0,Yes,No,61,No,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),34.54,4886.79,No
6481-OGDOO,Female,1,No,No,18,Yes,Yes,No,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,39.01,1347.61,Yes
3090-LETTY,Female,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Mailed check,93.88,8052.06,No
5349-AZPEW,Female,0,No,Yes,4,No,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,98.99,6333.72,No
3753-TSEMP,Female,1,Yes,Yes,11,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,36.69,5457.41,Yes
8305-VHZBZ,Female,0,No,No,12,No,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,59.13,510.93,Yes
9720-JJJOR,Female,0,No,No,14,No,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,90.54,527.13,No
8100-HZZLJ,Male,0,No,Yes,13,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,37.02,2646.91,No
8775-ERLNB,Female,0,Yes,No,12,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,32.37,1543.1,No
8309-IEYJD,Male,1,No,No,37,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,57.54,3133.92,No
9172-JITSM,Male,1,No,No,23,No,No phone service,No,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.87,513.86,Yes
6298-QDFNH,Male,0,Yes,Yes,23,No,Yes,DSL,No,Yes,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),109.51,4582.2,Yes
7398-HPYZQ,Male,1,Yes,No,18,No,Yes,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,74.42,4464.25,No
3546-GHEAE,Male,0,No,Yes,5,No,No,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),50.5,2051.52,No
7361-YPXFS,Female,0,Yes,No,1,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.57,7336.06,No
6557-BZXLQ,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.5,822.83,No
2550-QHZGP,Male,1,No,No,2,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,81.77,6343.05,No
7519-JTWQH,Male,1,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,85.94,7788.87,No
2538-OIMXF,Female,1,No,No,39,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Two year,No,Mailed check,79.35,6371.43,No
8543-MSDMF,Male,1,No,No,46,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,72.44,6600.01,No
9961-JBNMK,Male,1,No,Yes,60,No,Yes,DSL,No,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),112.36,1964.67,Yes
1170-SASML,Male,1,No,Yes,68,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),45.1,3729.96,No
4872-JCVCA,Male,0,Yes,No,12,No,No,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),78.53,87.82,No
5346-BZCHP,Female,1,No,Yes,18,Yes,No,DSL,No,No internet service,Yes,No,No,No,One year,No,Credit card (automatic),105.9,5795.57,No
2038-LLMLM,Male,1,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,20.17,7964.95,No
6173-ITPWD,Female,1,No,No,9,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,103.24,8635.01,Yes
9734-UYXQI,Female,1,Yes,Yes,60,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,67.69,3736.53,Yes
1216-BGTSP,Male,1,Yes,Yes,5,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,41.59,4710.33,No
4138-NAXED,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),36.72,2815.17,No
2189-UXTKY,Female,1,Yes,Yes,10,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),45.68,6025.54,Yes
0744-BIKKF,Male,0,Yes,Yes,35,No,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,29.27,7006.47,No
7483-IQWIB,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,99.72,7949.49,No
5248-KWLAR,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,106.04,4256.94,No
4958-GZWIY,Male,0,No,Yes,51,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),66.96,1730.32,Yes
7996-MHXLW,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),117.27,3582.91,No
7833-PKIHD,Male,1,Yes,No,50,No,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,65.26,5989.78,No
7061-OVMIM,Female,1,Yes,No,45,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.92,1278.08,No
5153-RTHKF,Male,1,Yes,Yes,0,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),68.38,578.58,No
1852-QSWCD,Female,1,Yes,Yes,10,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.6,5913.98,No
4832-VRBMR,Male,0,Yes,Yes,66,No,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),19.93,1836.47,No
9079-LWTFD,Female,1,Yes,No,64,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Two year,No,Electronic check,30.8,6746.55,No
6356-ELRKD,Male,1,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),42.96,1642.75,Yes
8624-GIOUT,Female,1,No,Yes,26,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,48.77,1073.24,Yes
3392-EHMNK,Male,0,Yes,No,11,No,No phone service,No,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),98.49,1862.03,No
5986-WWXDV,Female,0,Yes,Yes,47,No,No phone service,No,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,59.46,1135.36,No
3061-BCKYI,Male,0,Yes,Yes,47,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,118.69,2053.54,No
6179-GJPSO,Male,0,No,No,60,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),97.92,8031.66,Yes
7901-TBKJX,Male,1,No,No,45,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,46.42,2451.28,No
7228-PAQPD,Male,0,Yes,Yes,4,No,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.55,3512.9,No
3177-LASXD,Female,0,No,No,30,No,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),98.77,2365.95,Yes
7746-QYVCO,Female,0,No,No,16,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,44.04,5400.03,No
5804-HYIEZ,Female,0,No,No,54,Yes,No,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,34.17,398.18,No
9919-FZDED,Male,1,Yes,Yes,46,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.29,4166.44,No
5934-TSSAU,Female,0,Yes,No,4,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),76.6,4403.66,No
3486-KHMLI,Male,0,Yes,Yes,62,No,No,No,No,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,56.59,4066.14,No
4897-QSUYC,Male,0,Yes,No,58,Yes,No,No,No internet service,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.82,2098.63,Yes
1084-UQCHV,Female,0,No,Yes,34,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,82.94,2534.59,Yes
8290-YWKHZ,Male,0,No,No,0,No,No phone service,No,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,69.99,620.85,Yes
2955-BJZHG,Male,0,Yes,No,68,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),20.61,7742.48,Yes
3806-DXQOM,Male,0,Yes,No,8,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No,One year,Yes,Mailed check,22.02,6461.36,Yes
6784-XYJAE,Male,0,No,Yes,11,No,No phone service,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),83.65,3983.74,No
3933-DQPWX,Female,0,Yes,No,38,No,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),68.68,4279.43,No
6661-EIPZC,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.61,7672.38,No
8957-THMOA,Male,1,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.22,7530.43,No
2251-PYLPB,Male,1,No,No,61,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,79.45,6364.7,No
5555-RNPGT,Male,0,No,No,19,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),103.56,5765.02,No
1057-FOGLZ,Female,1,No,Yes,61,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,70.25,5496.51,No
9300-RENDD,Male,1,Yes,Yes,18,No,No,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,42.15,8027.45,Yes
0761-AETCS,Male,0,No,No,12,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,98.74,3458.05,Yes
8087-LGYHQ,Male,0,Yes,Yes,51,No,No,No,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),111.1,2051.16,No
4137-BTIKL,Female,1,Yes,No,50,No,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),52.03,4814.31,No
2190-BCXEC,Male,0,Yes,Yes,55,No,No phone service,DSL,No,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,41.39,7473.05,No
6227-FBDXH,Female,1,Yes,Yes,7,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,One year,Yes,Credit card (automatic),76.6,1529.25,No
2153-MREFK,Female,0,No,Yes,60,Yes,No,No,No,No,Yes,No internet service,No,No,One year,No,Electronic check,36.02,4654.65,Yes
2911-WDXMV,Male,0,Yes,Yes,44,No,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,85.82,157.16,No
7206-PQBBZ,Female,1,No,No,14,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,43.27,3321.18,No
3106-ULWFW,Female,0,Yes,Yes,45,No,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,44.97,8123.16,Yes
0925-VYDLG,Male,1,Yes,Yes,22,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,64.66,6308.22,Yes
4547-FZJWE,Female,1,No,Yes,32,Yes,No,DSL,No,Yes,No,No,No internet service,No,One year,No,Electronic check,32.1,3649.92,No
7422-WNBTY,Female,1,No,Yes,37,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),86.39,1749.2,No
0842-IWYCP,Female,1,Yes,Yes,5,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,68.15,5185.14,No
3521-HTQTV,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),56.96,5088.86,No
3744-ZBHON,Male,1,No,Yes,32,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),99.41,5774.54,No
3373-DIUUN,Male,1,No,Yes,44,No,Yes,DSL,No internet service,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),40.34,996.78,No
8383-SGHJU,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No
7607-QKKTJ,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85,No
7707-PYBBH,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,No
8984-HPEMB,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,No
4349-GFQHK,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes
4139-DETXS,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528,No
9779-DPNEJ,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No
9805-FILKB,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,No
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,No
0673-IGUQO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No
4123-FCVCB,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,No
8819-IMISP,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,No
7802-EFKNY,Male,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,Yes
8311-UEUAB,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,No
5858-EAFCZ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,No
8035-BUYVG,Male,0,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,Yes
